Azone,Bzone,PECASName,ALDRegion,State,COUNTY,STATEFIPS,COUNTYFIPS,PUMA2000,PUMA1990,GridAcres,HourPark,DayPark,LUIntensityCode,MPOcalibrationzones,MPOmodeledzones,ACT,AggACT,Fare,HPMS,AreaType,NorthColumbia
2843,2843,Other OR,Bend,OR,Crook,41,13,200,200,28806.71,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2844,2843,Other OR,Bend,OR,Crook,41,13,200,200,31771.35,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2845,2843,Other OR,Bend,OR,Crook,41,13,200,200,32691.31,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2846,2846,Other OR,Bend,OR,Crook,41,13,200,200,326801.34,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2847,2847,Other OR,Bend,OR,Crook,41,13,200,200,3153.22,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2848,2848,Other OR,Bend,OR,Crook,41,13,200,200,283.39,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2849,2848,Other OR,Bend,OR,Crook,41,13,200,200,240.81,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2850,2846,Other OR,Bend,OR,Crook,41,13,200,200,90409.9,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2851,2847,Other OR,Bend,OR,Crook,41,13,200,200,4773.13,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2852,2847,Other OR,Bend,OR,Crook,41,13,200,200,587.52,0,0,Low,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2853,2848,Other OR,Bend,OR,Crook,41,13,200,200,10504.11,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2854,2847,Other OR,Bend,OR,Crook,41,13,200,200,192.42,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2855,2847,Other OR,Bend,OR,Crook,41,13,200,200,99.22,0,0,High,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2856,2848,Other OR,Bend,OR,Crook,41,13,200,200,10206.8,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2857,2857,Other OR,Bend,OR,Crook,41,13,200,200,65705.74,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2858,2857,Other OR,Bend,OR,Crook,41,13,200,200,536698.3,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2859,2859,Other OR,Bend,OR,Crook,41,13,200,200,768131.15,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2860,2860,Other OR,Bend,OR,Deschutes,41,17,400,200,84017.86,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2861,2861,Other OR,Bend,OR,Deschutes,41,17,400,200,15537.01,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2862,2861,Other OR,Bend,OR,Deschutes,41,17,400,200,9968.43,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2863,2863,Other OR,Bend,OR,Deschutes,41,17,400,200,9304.7,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2864,2863,Other OR,Bend,OR,Deschutes,41,17,400,200,7385.2,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2865,2863,Other OR,Bend,OR,Deschutes,41,17,400,200,10848.62,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2866,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,7706.39,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2867,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,1107.48,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2868,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,237.91,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2869,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,141.36,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2870,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,407.59,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2871,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,305.02,0,0,Medium,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2872,2872,Other OR,Bend,OR,Deschutes,41,17,400,200,490.08,0,0,Low,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,3,0
2873,2872,Other OR,Bend,OR,Deschutes,41,17,400,200,259.54,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2874,2872,Other OR,Bend,OR,Deschutes,41,17,400,200,3002.49,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,SMALL<50K,2,0
2875,2866,Other OR,Bend,OR,Deschutes,41,17,400,200,3166.15,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2876,2872,Other OR,Bend,OR,Deschutes,41,17,400,200,4585.77,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,2,0
2877,2872,Other OR,Bend,OR,Deschutes,41,17,400,200,32449.02,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2878,2878,Other OR,Bend,OR,Deschutes,41,17,400,200,81550.17,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2879,2879,Other OR,Bend,OR,Deschutes,41,17,400,200,20295.4,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2880,2879,Other OR,Bend,OR,Deschutes,41,17,400,200,70971.68,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2881,2836,Other OR,Bend,OR,Deschutes,41,17,400,200,83002.22,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2882,2878,Other OR,Bend,OR,Deschutes,41,17,400,200,2047.96,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,2,0
2883,2878,Other OR,Bend,OR,Deschutes,41,17,400,200,232170.08,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2884,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,145648.85,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2885,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,24381.4,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2886,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,6589.09,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,MEDFORD,1,0
2887,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,4837.38,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,MEDFORD,1,0
2888,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,14004.87,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2889,2889,Other OR,Bend,OR,Deschutes,41,17,400,200,11411.41,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2890,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,45705.58,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2891,2884,Other OR,Bend,OR,Deschutes,41,17,400,200,8256.31,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,MEDFORD,1,0
2892,2889,Other OR,Bend,OR,Deschutes,41,17,400,200,16839.96,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2893,2889,Other OR,Bend,OR,Deschutes,41,17,400,200,26534.28,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2894,2894,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,536617.72,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2895,2895,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,547924.37,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2896,2896,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,1066289.9,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2897,2897,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,313268.75,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2898,2898,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,399119.67,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2899,2899,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,139319.57,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2900,2900,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,636810.38,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2901,2901,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,31407.14,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2902,2901,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,99335.2,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2903,2901,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,10163.57,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2904,2901,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,4222.8,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2905,2901,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,9028.27,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2906,2906,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,38069.1,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2907,2906,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,6861.01,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2908,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,1835.25,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2909,2906,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,34810.06,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2910,2899,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,32311.57,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2911,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,1057.98,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2912,2899,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,3694.36,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,1,0
2913,2899,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,156.3,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2914,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,303.24,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2915,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,166.56,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2916,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,133.56,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2917,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,142.7,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2918,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,116.17,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2919,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,100.78,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2920,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,202.23,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2921,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,154.07,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2922,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,500.12,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2923,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,359.65,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2924,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,168.56,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2925,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,165.89,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2926,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,112.6,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2927,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,283.84,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2928,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,537.35,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2929,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,3144.97,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,1,0
2930,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,373.92,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2931,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,305.47,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2932,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,154.29,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2933,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,354.97,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2934,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,53.96,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2935,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,163.66,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2936,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,181.94,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2937,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,189.75,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2938,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,97.88,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2939,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,404.02,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2940,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,123.08,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2941,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,114.61,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2942,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,331.55,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2943,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,69.79,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2944,2908,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,499.67,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2945,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,129.77,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2946,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,139.8,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2947,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,176.37,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2948,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,63.1,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2949,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,146.94,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2950,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,59.09,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,3,0
2951,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,270.01,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2952,2906,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,1865.35,0,0,Medium,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,3,0
2953,2906,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,2703.71,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,2,0
2954,2911,Other OR,KlamathFalls_Burns,OR,Klamath,41,35,300,300,190.19,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,SMALL<50K,2,0
2955,2955,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,701377.13,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2956,2956,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,1211866.01,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2957,2957,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,979137.71,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2958,2958,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,1821578.54,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2959,2959,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,624216.03,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2960,2960,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,9295.56,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,1,0
2961,2960,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,1221.87,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,2,0
2962,2960,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,781.06,0,0,Low,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,2,0
2963,2960,Other OR,KlamathFalls_Burns,OR,Lake,41,37,300,300,1128.67,0,0,VeryLow,NonMPO,NonMPO,4,EOR,NONE,RURAL<5K,2,0
2964,2964,Other OR,Bend,OR,Deschutes,41,17,400,200,7764.79,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2965,2964,Other OR,Bend,OR,Deschutes,41,17,400,200,15280.21,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2966,2964,Other OR,Bend,OR,Deschutes,41,17,400,200,2535.6,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2967,2964,Other OR,Bend,OR,Deschutes,41,17,400,200,4144.76,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2968,2968,Other OR,Bend,OR,Deschutes,41,17,400,200,4318.67,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2969,2968,Other OR,Bend,OR,Deschutes,41,17,400,200,3234.16,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2970,2970,Other OR,Bend,OR,Deschutes,41,17,400,200,429959.87,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2971,2971,Other OR,Bend,OR,Deschutes,41,17,400,200,426802.71,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2972,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,4719.65,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,2,0
2973,2861,Other OR,Bend,OR,Deschutes,41,17,400,200,6237.5,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
2974,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,2285.87,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
2975,2964,Other OR,Bend,OR,Deschutes,41,17,400,200,33686.7,0,0,VeryLow,NonMPO,NonMPO,7,COR,NONE,RURAL<5K,1,0
2976,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,2401.37,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,2,0
2977,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,595.1,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
2978,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,93.65,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2979,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,106.36,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2980,2972,Other OR,Bend,OR,Deschutes,41,17,400,200,1473.6,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
2981,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,144.26,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2982,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,75.36,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2983,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,403.35,0,0,High,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2984,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,2695.46,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
2985,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,261.32,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
2986,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,189.97,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2987,2987,Other OR,Bend,OR,Deschutes,41,17,400,200,169.01,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2988,2988,Other OR,Bend,OR,Deschutes,41,17,400,200,147.61,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2989,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,265.56,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2990,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,332.45,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2991,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,350.95,0,0,High,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2992,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,111.71,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2993,2981,Other OR,Bend,OR,Deschutes,41,17,400,200,257.97,0,0,High,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2994,2987,Other OR,Bend,OR,Deschutes,41,17,400,200,160.54,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2995,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,738.92,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2996,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,269.57,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2997,2974,Other OR,Bend,OR,Deschutes,41,17,400,200,141.81,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2998,2987,Other OR,Bend,OR,Deschutes,41,17,400,200,658.43,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
2999,2987,Other OR,Bend,OR,Deschutes,41,17,400,200,505.69,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
3000,2987,Other OR,Bend,OR,Deschutes,41,17,400,200,421.41,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3001,2968,Other OR,Bend,OR,Deschutes,41,17,400,200,1520.87,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3002,2968,Other OR,Bend,OR,Deschutes,41,17,400,200,622.53,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3003,2968,Other OR,Bend,OR,Deschutes,41,17,400,200,4465.61,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,RURAL<5K,1,0
3004,2988,Other OR,Bend,OR,Deschutes,41,17,400,200,529.55,0,0,Medium,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
3005,2988,Other OR,Bend,OR,Deschutes,41,17,400,200,544.27,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3006,2988,Other OR,Bend,OR,Deschutes,41,17,400,200,945.39,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3007,2988,Other OR,Bend,OR,Deschutes,41,17,400,200,1161.89,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3008,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,946.05,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3009,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,489.42,0,0,Low,NonMPO,Bend,7,COR,NONE,SMALL<50K,3,0
3010,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,1111.05,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3011,2984,Other OR,Bend,OR,Deschutes,41,17,400,200,1047.06,0,0,VeryLow,NonMPO,Bend,7,COR,NONE,SMALL<50K,2,0
3012,3012,Other OR,Yakima_Pendleton,OR,Morrow,41,49,200,100,68228.41,0,0,VeryLow,NonMPO,NonMPO,3,EOR,NONE,RURAL<5K,1,0
