ZoneNumber,Commodity,TargetPrice,Tolerance,region,type,confidence
4137,FLR MH,5.102056026,1.275514007,Halo-Small Cities,RES-MH,High
4138,FLR MH,3.743973255,0.935993314,Halo-Small Cities,RES-MH,High
4140,FLR MH,4.190018177,1.047504544,Halo-Small Cities,RES-MH,High
4141,FLR MH,6.154158115,1.538539529,Halo-Small Cities,RES-MH,High
1,FLR RRMH,4.027349472,2.013674736,Metro,RES-RRMH,Medium
17,FLR RRMH,4.144165516,2.072082758,Metro,RES-RRMH,Medium
19,FLR RRMH,4.150832653,2.075416327,Metro,RES-RRMH,Medium
31,FLR RRMH,4.341405869,2.170702935,Metro,RES-RRMH,Medium
37,FLR RRMH,4.430366993,2.215183497,Metro,RES-RRMH,Medium
79,FLR RRMH,4.481385231,2.240692616,Metro,RES-RRMH,Medium
81,FLR RRMH,4.221231937,2.110615969,Metro,RES-RRMH,Medium
89,FLR RRMH,4.124905586,2.062452793,Metro,RES-RRMH,Medium
104,FLR RRMH,4.339352131,2.169676066,Metro,RES-RRMH,Medium
114,FLR RRMH,4.344871521,2.172435761,Metro,RES-RRMH,Medium
117,FLR RRMH,4.179426193,2.089713097,Metro,RES-RRMH,Medium
150,FLR RRMH,4.498374939,2.24918747,Metro,RES-RRMH,Medium
154,FLR RRMH,4.11632061,2.058160305,Metro,RES-RRMH,Medium
161,FLR RRMH,4.376645088,2.188322544,Metro,RES-RRMH,Medium
223,FLR RRMH,4.252893925,2.126446963,Metro,RES-RRMH,Medium
229,FLR RRMH,4.162620068,2.081310034,Metro,RES-RRMH,Medium
244,FLR RRMH,3.440520048,1.720260024,Metro,RES-RRMH,Medium
267,FLR RRMH,3.236647129,1.618323565,Metro,RES-RRMH,Medium
271,FLR RRMH,3.427602768,1.713801384,Metro,RES-RRMH,Medium
273,FLR RRMH,3.952574253,1.976287127,Metro,RES-RRMH,Medium
290,FLR RRMH,4.225844383,2.112922192,Metro,RES-RRMH,Medium
294,FLR RRMH,2.907428741,1.453714371,Metro,RES-RRMH,Medium
323,FLR RRMH,4.350185394,2.175092697,Metro,RES-RRMH,Medium
355,FLR RRMH,4.507008076,2.253504038,Metro,RES-RRMH,Medium
361,FLR RRMH,4.405277252,2.202638626,Metro,RES-RRMH,Medium
385,FLR RRMH,4.458738804,2.229369402,Metro,RES-RRMH,Medium
404,FLR RRMH,4.128955364,2.064477682,Metro,RES-RRMH,Medium
405,FLR RRMH,4.009413242,2.004706621,Metro,RES-RRMH,Medium
411,FLR RRMH,4.324934006,2.162467003,Metro,RES-RRMH,Medium
418,FLR RRMH,4.053371429,2.026685715,Metro,RES-RRMH,Medium
441,FLR RRMH,4.431892872,2.215946436,Metro,RES-RRMH,Medium
444,FLR RRMH,4.061705112,2.030852556,Metro,RES-RRMH,Medium
468,FLR RRMH,3.923042059,1.96152103,Metro,RES-RRMH,Medium
481,FLR RRMH,3.456418991,1.728209496,Metro,RES-RRMH,Medium
499,FLR RRMH,4.089506149,2.044753075,Metro,RES-RRMH,Medium
504,FLR RRMH,3.512058973,1.756029487,Metro,RES-RRMH,Medium
536,FLR RRMH,3.501877546,1.750938773,Metro,RES-RRMH,Medium
542,FLR RRMH,4.053907394,2.026953697,Metro,RES-RRMH,Medium
570,FLR RRMH,4.056935787,2.028467894,Metro,RES-RRMH,Medium
575,FLR RRMH,3.981263161,1.990631581,Metro,RES-RRMH,Medium
618,FLR RRMH,4.36111784,2.18055892,Metro,RES-RRMH,Medium
623,FLR RRMH,3.651881695,1.825940848,Metro,RES-RRMH,Medium
636,FLR RRMH,4.036842346,2.018421173,Metro,RES-RRMH,Medium
714,FLR RRMH,4.12846756,2.06423378,Metro,RES-RRMH,Medium
715,FLR RRMH,4.026082039,2.01304102,Metro,RES-RRMH,Medium
721,FLR RRMH,4.111480236,2.055740118,Metro,RES-RRMH,Medium
727,FLR RRMH,3.993171453,1.996585727,Metro,RES-RRMH,Medium
733,FLR RRMH,4.099187374,2.049593687,Metro,RES-RRMH,Medium
763,FLR RRMH,4.149306774,2.074653387,Metro,RES-RRMH,Medium
776,FLR RRMH,4.080923557,2.040461779,Metro,RES-RRMH,Medium
851,FLR RRMH,4.253174305,2.126587153,Metro,RES-RRMH,Medium
852,FLR RRMH,3.731537819,1.86576891,Metro,RES-RRMH,Medium
866,FLR RRMH,3.837099552,1.918549776,Metro,RES-RRMH,Medium
869,FLR RRMH,3.987637997,1.993818999,Metro,RES-RRMH,Medium
905,FLR RRMH,3.90652585,1.953262925,Metro,RES-RRMH,Medium
970,FLR RRMH,3.695681334,1.847840667,Metro,RES-RRMH,Medium
991,FLR RRMH,3.820925713,1.910462857,Metro,RES-RRMH,Medium
1000,FLR RRMH,3.783699751,1.891849876,Metro,RES-RRMH,Medium
1002,FLR RRMH,4.213605881,2.106802941,Metro,RES-RRMH,Medium
1025,FLR RRMH,4.16838026,2.08419013,Metro,RES-RRMH,Medium
1044,FLR RRMH,3.866813183,1.933406592,Metro,RES-RRMH,Medium
1114,FLR RRMH,3.664492846,1.832246423,Metro,RES-RRMH,Medium
1131,FLR RRMH,3.82873559,1.914367795,Metro,RES-RRMH,Medium
1153,FLR RRMH,3.926388502,1.963194251,Metro,RES-RRMH,Medium
1175,FLR RRMH,3.561015844,1.780507922,Metro,RES-RRMH,Medium
1177,FLR RRMH,3.988615751,1.994307876,Metro,RES-RRMH,Medium
1292,FLR RRMH,3.060283184,1.530141592,Metro,RES-RRMH,Medium
1301,FLR RRMH,3.614994526,1.807497263,SalemKeizer,RES-RRMH,Medium
1303,FLR RRMH,3.845238924,1.922619462,SalemKeizer,RES-RRMH,Medium
1313,FLR RRMH,3.027848959,1.51392448,SalemKeizer,RES-RRMH,Medium
1314,FLR RRMH,2.70213747,1.351068735,SalemKeizer,RES-RRMH,Medium
1316,FLR RRMH,3.994510412,1.997255206,SalemKeizer,RES-RRMH,Medium
1318,FLR RRMH,3.647205591,1.823602796,SalemKeizer,RES-RRMH,Medium
1324,FLR RRMH,3.716997623,1.858498812,SalemKeizer,RES-RRMH,Medium
1328,FLR RRMH,3.501375675,1.750687838,SalemKeizer,RES-RRMH,Medium
1337,FLR RRMH,3.535004854,1.767502427,SalemKeizer,RES-RRMH,Medium
1364,FLR RRMH,3.853848696,1.926924348,SalemKeizer,RES-RRMH,Medium
1369,FLR RRMH,3.736732006,1.868366003,SalemKeizer,RES-RRMH,Medium
1374,FLR RRMH,3.864135027,1.932067514,SalemKeizer,RES-RRMH,Medium
1394,FLR RRMH,3.822142124,1.911071062,SalemKeizer,RES-RRMH,Medium
1401,FLR RRMH,3.743716002,1.871858001,SalemKeizer,RES-RRMH,Medium
1408,FLR RRMH,3.69110465,1.845552325,SalemKeizer,RES-RRMH,Medium
1415,FLR RRMH,3.66997838,1.83498919,SalemKeizer,RES-RRMH,Medium
1437,FLR RRMH,3.892847061,1.946423531,SalemKeizer,RES-RRMH,Medium
1453,FLR RRMH,3.705937147,1.852968574,SalemKeizer,RES-RRMH,Medium
1466,FLR RRMH,3.400686502,1.700343251,SalemKeizer,RES-RRMH,Medium
1468,FLR RRMH,3.094981909,1.547490955,SalemKeizer,RES-RRMH,Medium
1470,FLR RRMH,3.377554893,1.688777447,NonMPO,RES-RRMH,Medium
1501,FLR RRMH,4.025802612,2.012901306,EugeneSpringfield,RES-RRMH,Medium
1502,FLR RRMH,4.125607967,2.062803984,EugeneSpringfield,RES-RRMH,Medium
1503,FLR RRMH,3.986091614,1.993045807,EugeneSpringfield,RES-RRMH,Medium
1505,FLR RRMH,3.96077466,1.98038733,EugeneSpringfield,RES-RRMH,Medium
1525,FLR RRMH,3.819615364,1.909807682,EugeneSpringfield,RES-RRMH,Medium
1553,FLR RRMH,3.986279726,1.993139863,EugeneSpringfield,RES-RRMH,Medium
1562,FLR RRMH,3.727795601,1.863897801,EugeneSpringfield,RES-RRMH,Medium
1588,FLR RRMH,3.803363085,1.901681543,EugeneSpringfield,RES-RRMH,Medium
1598,FLR RRMH,4.105269432,2.052634716,EugeneSpringfield,RES-RRMH,Medium
1617,FLR RRMH,3.610507011,1.805253506,EugeneSpringfield,RES-RRMH,Medium
1630,FLR RRMH,3.721018314,1.860509157,EugeneSpringfield,RES-RRMH,Medium
1639,FLR RRMH,3.757479191,1.878739596,EugeneSpringfield,RES-RRMH,Medium
1650,FLR RRMH,3.106113911,1.553056956,EugeneSpringfield,RES-RRMH,Medium
1658,FLR RRMH,3.103752136,1.551876068,NonMPO,RES-RRMH,Medium
1701,FLR RRMH,3.563664913,1.781832457,RogueValley,RES-RRMH,Medium
1702,FLR RRMH,3.499456882,1.749728441,RogueValley,RES-RRMH,Medium
1706,FLR RRMH,3.524238586,1.762119293,RogueValley,RES-RRMH,Medium
1710,FLR RRMH,3.680164814,1.840082407,RogueValley,RES-RRMH,Medium
1715,FLR RRMH,3.787188292,1.893594146,RogueValley,RES-RRMH,Medium
1717,FLR RRMH,3.772907734,1.886453867,RogueValley,RES-RRMH,Medium
1719,FLR RRMH,3.562041283,1.781020642,RogueValley,RES-RRMH,Medium
1720,FLR RRMH,4.392203808,2.196101904,RogueValley,RES-RRMH,Medium
1723,FLR RRMH,3.71570015,1.857850075,RogueValley,RES-RRMH,Medium
1724,FLR RRMH,4.635009766,2.317504883,RogueValley,RES-RRMH,Medium
1726,FLR RRMH,3.757250547,1.878625274,RogueValley,RES-RRMH,Medium
1728,FLR RRMH,3.516816854,1.758408427,RogueValley,RES-RRMH,Medium
1732,FLR RRMH,3.406191826,1.703095913,RogueValley,RES-RRMH,Medium
1736,FLR RRMH,3.82980299,1.914901495,OR-Small Cities,RES-RRMH,Medium
1752,FLR RRMH,3.700298548,1.850149274,RogueValley,RES-RRMH,Medium
1774,FLR RRMH,3.511528492,1.755764246,OR-Small Cities,RES-RRMH,Medium
1775,FLR RRMH,3.220463037,1.610231519,NonMPO,RES-RRMH,Medium
2009,FLR RRMH,3.362025499,1.68101275,OR-Small Cities,RES-RRMH,Medium
2011,FLR RRMH,3.563508987,1.781754494,OR-Small Cities,RES-RRMH,Medium
2018,FLR RRMH,3.548653841,1.774326921,OR-Small Cities,RES-RRMH,Medium
2023,FLR RRMH,3.557554483,1.778777242,OR-Small Cities,RES-RRMH,Medium
2025,FLR RRMH,3.393038273,1.696519137,OR-Small Cities,RES-RRMH,Medium
2028,FLR RRMH,3.033849478,1.516924739,OR-Small Cities,RES-RRMH,Medium
2031,FLR RRMH,3.718361616,1.859180808,OR-Small Cities,RES-RRMH,Medium
2035,FLR RRMH,3.763297796,1.881648898,OR-Small Cities,RES-RRMH,Medium
2042,FLR RRMH,3.570931911,1.785465956,OR-Small Cities,RES-RRMH,Medium
2045,FLR RRMH,2.936020374,1.468010187,OR-Small Cities,RES-RRMH,Medium
2046,FLR RRMH,3.602015972,1.801007986,OR-Small Cities,RES-RRMH,Medium
2051,FLR RRMH,3.489443541,1.744721771,OR-Small Cities,RES-RRMH,Medium
2056,FLR RRMH,3.241013765,1.620506883,OR-Small Cities,RES-RRMH,Medium
2059,FLR RRMH,2.954678297,1.477339149,NonMPO,RES-RRMH,Medium
2063,FLR RRMH,3.715907574,1.857953787,OR-Small Cities,RES-RRMH,Medium
2072,FLR RRMH,3.59945488,1.79972744,OR-Small Cities,RES-RRMH,Medium
2073,FLR RRMH,3.460544825,1.730272413,OR-Small Cities,RES-RRMH,Medium
2076,FLR RRMH,3.616922379,1.80846119,OR-Small Cities,RES-RRMH,Medium
2092,FLR RRMH,2.653035641,1.326517821,OR-Small Cities,RES-RRMH,Medium
2094,FLR RRMH,3.494151115,1.747075558,OR-Small Cities,RES-RRMH,Medium
2098,FLR RRMH,3.460929394,1.730464697,OR-Small Cities,RES-RRMH,Medium
2109,FLR RRMH,3.334992647,1.667496324,OR-Small Cities,RES-RRMH,Medium
2111,FLR RRMH,2.817999601,1.408999801,OR-Small Cities,RES-RRMH,Medium
2112,FLR RRMH,2.889980555,1.444990278,OR-Small Cities,RES-RRMH,Medium
2119,FLR RRMH,3.399253845,1.699626923,OR-Small Cities,RES-RRMH,Medium
2122,FLR RRMH,3.46206212,1.73103106,OR-Small Cities,RES-RRMH,Medium
2123,FLR RRMH,2.959675789,1.479837895,NonMPO,RES-RRMH,Medium
2126,FLR RRMH,3.36135745,1.680678725,OR-Small Cities,RES-RRMH,Medium
2134,FLR RRMH,3.58787322,1.79393661,OR-Small Cities,RES-RRMH,Medium
2139,FLR RRMH,3.475750923,1.737875462,OR-Small Cities,RES-RRMH,Medium
2148,FLR RRMH,3.337015867,1.668507934,OR-Small Cities,RES-RRMH,Medium
2156,FLR RRMH,3.188022852,1.594011426,OR-Small Cities,RES-RRMH,Medium
2162,FLR RRMH,2.820935726,1.410467863,OR-Small Cities,RES-RRMH,Medium
2167,FLR RRMH,2.660311937,1.330155969,OR-Small Cities,RES-RRMH,Medium
2169,FLR RRMH,3.056566715,1.528283358,OR-Small Cities,RES-RRMH,Medium
2173,FLR RRMH,2.928718328,1.464359164,OR-Small Cities,RES-RRMH,Medium
2180,FLR RRMH,3.055809498,1.527904749,OR-Small Cities,RES-RRMH,Medium
2184,FLR RRMH,3.144860744,1.572430372,NonMPO,RES-RRMH,Medium
2185,FLR RRMH,3.569751978,1.784875989,OR-Small Cities,RES-RRMH,Medium
2186,FLR RRMH,3.576183081,1.788091541,OR-Small Cities,RES-RRMH,Medium
2190,FLR RRMH,3.482862473,1.741431237,OR-Small Cities,RES-RRMH,Medium
2194,FLR RRMH,3.092190027,1.546095014,OR-Small Cities,RES-RRMH,Medium
2195,FLR RRMH,3.246195316,1.623097658,OR-Small Cities,RES-RRMH,Medium
2198,FLR RRMH,3.182633162,1.591316581,OR-Small Cities,RES-RRMH,Medium
2204,FLR RRMH,3.598377943,1.799188972,OR-Small Cities,RES-RRMH,Medium
2208,FLR RRMH,3.641573191,1.820786596,OR-Small Cities,RES-RRMH,Medium
2209,FLR RRMH,3.316233873,1.658116937,OR-Small Cities,RES-RRMH,Medium
2216,FLR RRMH,3.482493162,1.741246581,OR-Small Cities,RES-RRMH,Medium
2218,FLR RRMH,3.55166316,1.77583158,OR-Small Cities,RES-RRMH,Medium
2224,FLR RRMH,2.929527521,1.464763761,OR-Small Cities,RES-RRMH,Medium
2225,FLR RRMH,3.35155654,1.67577827,OR-Small Cities,RES-RRMH,Medium
2227,FLR RRMH,3.447557449,1.723778725,OR-Small Cities,RES-RRMH,Medium
2229,FLR RRMH,3.473600149,1.736800075,OR-Small Cities,RES-RRMH,Medium
2231,FLR RRMH,3.875941992,1.937970996,OR-Small Cities,RES-RRMH,Medium
2235,FLR RRMH,3.72740531,1.863702655,OR-Small Cities,RES-RRMH,Medium
2238,FLR RRMH,3.62070322,1.81035161,OR-Small Cities,RES-RRMH,Medium
2242,FLR RRMH,3.557745695,1.778872848,OR-Small Cities,RES-RRMH,Medium
2244,FLR RRMH,3.420547724,1.710273862,OR-Small Cities,RES-RRMH,Medium
2245,FLR RRMH,2.988458157,1.494229079,OR-Small Cities,RES-RRMH,Medium
2247,FLR RRMH,3.599230051,1.799615026,OR-Small Cities,RES-RRMH,Medium
2248,FLR RRMH,3.675343513,1.837671757,OR-Small Cities,RES-RRMH,Medium
2249,FLR RRMH,3.462568521,1.731284261,OR-Small Cities,RES-RRMH,Medium
2254,FLR RRMH,3.741639137,1.870819569,OR-Small Cities,RES-RRMH,Medium
2268,FLR RRMH,3.273438454,1.636719227,OR-Small Cities,RES-RRMH,Medium
2271,FLR RRMH,3.2568295,1.62841475,OR-Small Cities,RES-RRMH,Medium
2274,FLR RRMH,3.55618,1.77809,OR-Small Cities,RES-RRMH,Medium
2278,FLR RRMH,2.952292681,1.476146341,OR-Small Cities,RES-RRMH,Medium
2280,FLR RRMH,3.105798483,1.552899242,OR-Small Cities,RES-RRMH,Medium
2283,FLR RRMH,3.463408232,1.731704116,OR-Small Cities,RES-RRMH,Medium
2286,FLR RRMH,3.965608358,1.982804179,OR-Small Cities,RES-RRMH,Medium
2287,FLR RRMH,3.387886047,1.693943024,OR-Small Cities,RES-RRMH,Medium
2288,FLR RRMH,3.865856409,1.932928205,OR-Small Cities,RES-RRMH,Medium
2300,FLR RRMH,3.634015322,1.817007661,OR-Small Cities,RES-RRMH,Medium
2301,FLR RRMH,4.090105057,2.045052529,OR-Small Cities,RES-RRMH,Medium
2304,FLR RRMH,3.508065462,1.754032731,OR-Small Cities,RES-RRMH,Medium
2305,FLR RRMH,3.386649609,1.693324805,OR-Small Cities,RES-RRMH,Medium
2311,FLR RRMH,3.786654711,1.893327356,OR-Small Cities,RES-RRMH,Medium
2315,FLR RRMH,2.808361053,1.404180527,NonMPO,RES-RRMH,Medium
2317,FLR RRMH,3.113040209,1.556520105,OR-Small Cities,RES-RRMH,Medium
2319,FLR RRMH,3.743311167,1.871655584,OR-Small Cities,RES-RRMH,Medium
2324,FLR RRMH,2.875805378,1.437902689,OR-Small Cities,RES-RRMH,Medium
2326,FLR RRMH,3.622207403,1.811103702,OR-Small Cities,RES-RRMH,Medium
2330,FLR RRMH,2.95198369,1.475991845,OR-Small Cities,RES-RRMH,Medium
2333,FLR RRMH,3.563497543,1.781748772,OR-Small Cities,RES-RRMH,Medium
2334,FLR RRMH,3.060921431,1.530460716,OR-Small Cities,RES-RRMH,Medium
2337,FLR RRMH,3.188838482,1.594419241,OR-Small Cities,RES-RRMH,Medium
2342,FLR RRMH,3.067695379,1.53384769,OR-Small Cities,RES-RRMH,Medium
2343,FLR RRMH,3.664031744,1.832015872,OR-Small Cities,RES-RRMH,Medium
2344,FLR RRMH,3.519850969,1.759925485,OR-Small Cities,RES-RRMH,Medium
2353,FLR RRMH,3.296503305,1.648251653,OR-Small Cities,RES-RRMH,Medium
2355,FLR RRMH,3.112578154,1.556289077,OR-Small Cities,RES-RRMH,Medium
2362,FLR RRMH,3.949253559,1.97462678,Corvallis,RES-RRMH,Medium
2366,FLR RRMH,3.971022367,1.985511184,Corvallis,RES-RRMH,Medium
2367,FLR RRMH,2.927288532,1.463644266,NonMPO,RES-RRMH,Medium
2370,FLR RRMH,4.067770958,2.033885479,Corvallis,RES-RRMH,Medium
2374,FLR RRMH,3.956279755,1.978139878,Corvallis,RES-RRMH,Medium
2376,FLR RRMH,3.904761791,1.952380896,Corvallis,RES-RRMH,Medium
2383,FLR RRMH,3.679614305,1.839807153,Corvallis,RES-RRMH,Medium
2412,FLR RRMH,3.544351339,1.77217567,OR-Small Cities,RES-RRMH,Medium
2420,FLR RRMH,4.083369255,2.041684628,OR-Small Cities,RES-RRMH,Medium
2426,FLR RRMH,3.811511755,1.905755878,OR-Small Cities,RES-RRMH,Medium
2431,FLR RRMH,3.791630983,1.895815492,OR-Small Cities,RES-RRMH,Medium
2455,FLR RRMH,3.222712755,1.611356378,OR-Small Cities,RES-RRMH,Medium
2456,FLR RRMH,2.806931973,1.403465987,OR-Small Cities,RES-RRMH,Medium
2461,FLR RRMH,3.593442202,1.796721101,OR-Small Cities,RES-RRMH,Medium
2462,FLR RRMH,3.653432131,1.826716066,OR-Small Cities,RES-RRMH,Medium
2465,FLR RRMH,4.028321743,2.014160872,OR-Small Cities,RES-RRMH,Medium
2475,FLR RRMH,3.560573816,1.780286908,OR-Small Cities,RES-RRMH,Medium
2487,FLR RRMH,3.283551931,1.641775966,OR-Small Cities,RES-RRMH,Medium
2489,FLR RRMH,3.436513186,1.718256593,OR-Small Cities,RES-RRMH,Medium
2497,FLR RRMH,2.565412045,1.282706023,OR-Small Cities,RES-RRMH,Medium
2498,FLR RRMH,3.223222971,1.611611486,OR-Small Cities,RES-RRMH,Medium
2502,FLR RRMH,3.588372469,1.794186235,OR-Small Cities,RES-RRMH,Medium
2509,FLR RRMH,2.561010838,1.280505419,NonMPO,RES-RRMH,Medium
2512,FLR RRMH,2.553493261,1.276746631,NonMPO,RES-RRMH,Medium
2514,FLR RRMH,3.573542118,1.786771059,OR-Small Cities,RES-RRMH,Medium
2524,FLR RRMH,3.208721876,1.604360938,OR-Small Cities,RES-RRMH,Medium
2528,FLR RRMH,3.462750673,1.731375337,NonMPO,RES-RRMH,Medium
2531,FLR RRMH,4.16511631,2.082558155,NonMPO,RES-RRMH,Medium
2532,FLR RRMH,3.766723633,1.883361817,NonMPO,RES-RRMH,Medium
2533,FLR RRMH,3.237589598,1.618794799,NonMPO,RES-RRMH,Medium
2534,FLR RRMH,3.080827713,1.540413857,OR-Small Cities,RES-RRMH,Medium
2537,FLR RRMH,3.57207346,1.78603673,OR-Small Cities,RES-RRMH,Medium
2544,FLR RRMH,3.247420549,1.623710275,OR-Small Cities,RES-RRMH,Medium
2548,FLR RRMH,3.536151171,1.768075586,OR-Small Cities,RES-RRMH,Medium
2550,FLR RRMH,3.28857255,1.644286275,OR-Small Cities,RES-RRMH,Medium
2556,FLR RRMH,3.776043653,1.888021827,OR-Small Cities,RES-RRMH,Medium
2558,FLR RRMH,3.641059875,1.820529938,OR-Small Cities,RES-RRMH,Medium
2565,FLR RRMH,3.079969406,1.539984703,NonMPO,RES-RRMH,Medium
2566,FLR RRMH,2.895406723,1.447703362,NonMPO,RES-RRMH,Medium
2568,FLR RRMH,3.433741331,1.716870666,OR-Small Cities,RES-RRMH,Medium
2569,FLR RRMH,3.603107214,1.801553607,OR-Small Cities,RES-RRMH,Medium
2573,FLR RRMH,3.32863307,1.664316535,OR-Small Cities,RES-RRMH,Medium
2578,FLR RRMH,3.606409788,1.803204894,OR-Small Cities,RES-RRMH,Medium
2579,FLR RRMH,3.315639734,1.657819867,OR-Small Cities,RES-RRMH,Medium
2582,FLR RRMH,3.012418032,1.506209016,OR-Small Cities,RES-RRMH,Medium
2584,FLR RRMH,2.717644453,1.358822227,OR-Small Cities,RES-RRMH,Medium
2589,FLR RRMH,3.279404402,1.639702201,OR-Small Cities,RES-RRMH,Medium
2598,FLR RRMH,3.020196199,1.5100981,OR-Small Cities,RES-RRMH,Medium
2599,FLR RRMH,2.695002317,1.347501159,NonMPO,RES-RRMH,Medium
2601,FLR RRMH,3.156090736,1.578045368,OR-Small Cities,RES-RRMH,Medium
2603,FLR RRMH,3.628957272,1.814478636,OR-Small Cities,RES-RRMH,Medium
2605,FLR RRMH,3.66895628,1.83447814,OR-Small Cities,RES-RRMH,Medium
2613,FLR RRMH,3.270403862,1.635201931,OR-Small Cities,RES-RRMH,Medium
2616,FLR RRMH,2.812277079,1.40613854,NonMPO,RES-RRMH,Medium
2617,FLR RRMH,2.640413284,1.320206642,NonMPO,RES-RRMH,Medium
2618,FLR RRMH,2.863214731,1.431607366,OR-Small Cities,RES-RRMH,Medium
2620,FLR RRMH,3.406420946,1.703210473,OR-Small Cities,RES-RRMH,Medium
2623,FLR RRMH,3.34982729,1.674913645,OR-Small Cities,RES-RRMH,Medium
2638,FLR RRMH,3.080070972,1.540035486,OR-Small Cities,RES-RRMH,Medium
2654,FLR RRMH,3.341110229,1.670555115,OR-Small Cities,RES-RRMH,Medium
2658,FLR RRMH,3.397303104,1.698651552,OR-Small Cities,RES-RRMH,Medium
2662,FLR RRMH,2.918686628,1.459343314,OR-Small Cities,RES-RRMH,Medium
2664,FLR RRMH,2.932970047,1.466485024,NonMPO,RES-RRMH,Medium
2666,FLR RRMH,2.695848227,1.347924114,NonMPO,RES-RRMH,Medium
2670,FLR RRMH,2.8014853,1.40074265,NonMPO,RES-RRMH,Medium
2671,FLR RRMH,3.106686115,1.553343058,NonMPO,RES-RRMH,Medium
2672,FLR RRMH,3.16847682,1.58423841,NonMPO,RES-RRMH,Medium
2678,FLR RRMH,3.245294571,1.622647286,OR-Small Cities,RES-RRMH,Medium
2679,FLR RRMH,3.365985394,1.682992697,OR-Small Cities,RES-RRMH,Medium
2683,FLR RRMH,3.64492178,1.82246089,OR-Small Cities,RES-RRMH,Medium
2692,FLR RRMH,3.569121122,1.784560561,OR-Small Cities,RES-RRMH,Medium
2696,FLR RRMH,3.235548019,1.61777401,OR-Small Cities,RES-RRMH,Medium
2699,FLR RRMH,3.455149651,1.727574826,OR-Small Cities,RES-RRMH,Medium
2711,FLR RRMH,2.97114706,1.48557353,OR-Small Cities,RES-RRMH,Medium
2712,FLR RRMH,3.144741058,1.572370529,OR-Small Cities,RES-RRMH,Medium
2721,FLR RRMH,3.091808319,1.54590416,OR-Small Cities,RES-RRMH,Medium
2722,FLR RRMH,2.977822304,1.488911152,NonMPO,RES-RRMH,Medium
2724,FLR RRMH,3.062394619,1.53119731,OR-Small Cities,RES-RRMH,Medium
2726,FLR RRMH,3.564627171,1.782313586,OR-Small Cities,RES-RRMH,Medium
2727,FLR RRMH,2.799361944,1.399680972,NonMPO,RES-RRMH,Medium
2732,FLR RRMH,2.965756655,1.482878328,NonMPO,RES-RRMH,Medium
2733,FLR RRMH,2.912642479,1.45632124,OR-Small Cities,RES-RRMH,Medium
2735,FLR RRMH,3.004640579,1.50232029,NonMPO,RES-RRMH,Medium
2740,FLR RRMH,3.125451326,1.562725663,OR-Small Cities,RES-RRMH,Medium
2742,FLR RRMH,2.900838852,1.450419426,OR-Small Cities,RES-RRMH,Medium
2756,FLR RRMH,3.511554241,1.755777121,RogueValley,RES-RRMH,Medium
2759,FLR RRMH,2.549426794,1.274713397,NonMPO,RES-RRMH,Medium
2767,FLR RRMH,3.74685812,1.87342906,RogueValley,RES-RRMH,Medium
2772,FLR RRMH,4.076111317,2.038055659,RogueValley,RES-RRMH,Medium
2779,FLR RRMH,2.787899017,1.393949509,OR-Small Cities,RES-RRMH,Medium
2782,FLR RRMH,2.815123081,1.407561541,OR-Small Cities,RES-RRMH,Medium
2783,FLR RRMH,3.060486555,1.530243278,NonMPO,RES-RRMH,Medium
2784,FLR RRMH,2.520838261,1.260419131,OR-Small Cities,RES-RRMH,Medium
2787,FLR RRMH,3.433361292,1.716680646,OR-Small Cities,RES-RRMH,Medium
2800,FLR RRMH,3.470250368,1.735125184,OR-Small Cities,RES-RRMH,Medium
2807,FLR RRMH,3.220274687,1.610137344,OR-Small Cities,RES-RRMH,Medium
2817,FLR RRMH,2.672489166,1.336244583,OR-Small Cities,RES-RRMH,Medium
2821,FLR RRMH,2.459754705,1.229877353,OR-Small Cities,RES-RRMH,Medium
2822,FLR RRMH,2.601100683,1.300550342,OR-Small Cities,RES-RRMH,Medium
2823,FLR RRMH,2.671423912,1.335711956,OR-Small Cities,RES-RRMH,Medium
2824,FLR RRMH,2.793149471,1.396574736,NonMPO,RES-RRMH,Medium
2825,FLR RRMH,2.425796747,1.212898374,OR-Small Cities,RES-RRMH,Medium
2826,FLR RRMH,2.599489927,1.299744964,OR-Small Cities,RES-RRMH,Medium
2827,FLR RRMH,2.604786634,1.302393317,OR-Small Cities,RES-RRMH,Medium
2828,FLR RRMH,2.523903131,1.261951566,OR-Small Cities,RES-RRMH,Medium
2829,FLR RRMH,2.415308952,1.207654476,NonMPO,RES-RRMH,Medium
2830,FLR RRMH,2.942706108,1.471353054,OR-Small Cities,RES-RRMH,Medium
2831,FLR RRMH,3.154057503,1.577028752,OR-Small Cities,RES-RRMH,Medium
2836,FLR RRMH,3.620970011,1.810485006,Deschutes-Rural,RES-RRMH,Medium
2837,FLR RRMH,3.483468056,1.741734028,OR-Small Cities,RES-RRMH,Medium
2839,FLR RRMH,2.950801849,1.475400925,NonMPO,RES-RRMH,Medium
2841,FLR RRMH,2.434345484,1.217172742,OR-Small Cities,RES-RRMH,Medium
2842,FLR RRMH,2.409179449,1.204589725,OR-Small Cities,RES-RRMH,Medium
2843,FLR RRMH,2.761670351,1.380835176,NonMPO,RES-RRMH,Medium
2846,FLR RRMH,3.263437271,1.631718636,OR-Small Cities,RES-RRMH,Medium
2847,FLR RRMH,3.397677183,1.698838592,OR-Small Cities,RES-RRMH,Medium
