taz,commodity,quantity
552,FLR AT,160.0022023
552,FLR SFD,465069.8865
552,FLR RRMH,219.2121425
552,FLR RRSFD,198.4578125
552,FLR Accommodation,2222.449461
552,FLR Government Support,101.1784237
552,FLR K12,3066.855637
552,FLR Heavy Industry,34449.02755
552,FLR Hospital,6.25
552,FLR Institutional,8365.595561
552,FLR Light Industry,49048.20724
552,FLR Office,111907.4469
552,FLR Retail,36155.69161
552,FLR Warehouse,35363.10631
552,FLR Agriculture,67395035.65
552,FLR Logging,100.0
553,FLR MH,162626.1918
553,FLR MF,104935.118
553,FLR AT,205957.6426
553,FLR SFD,4977172.12
553,FLR RRMH,219.2121425
553,FLR RRSFD,198.4578125
553,FLR Accommodation,82932.95405
553,FLR Government Support,39907.4819
553,FLR K12,46363.90163
553,FLR Heavy Industry,228422.8953
553,FLR Hospital,6.25
553,FLR Institutional,55875.16553
553,FLR Light Industry,242502.5464
553,FLR Office,169574.9941
553,FLR Retail,631163.2463
553,FLR Warehouse,3287658.261
553,FLR Agriculture,93220572.42
553,FLR Logging,100.0
554,FLR MH,94576.174
554,FLR MF,175.3916016
554,FLR AT,5852.425811
554,FLR SFD,672900.1875
554,FLR RRMH,219.2121425
554,FLR RRSFD,198.4578125
554,FLR Accommodation,7619.826731
554,FLR Government Support,101.1784237
554,FLR K12,100.7386207
554,FLR Heavy Industry,21498.8906
554,FLR Hospital,6.25
554,FLR Institutional,99.6346596
554,FLR Light Industry,29900.20837
554,FLR Office,8563.139828
554,FLR Retail,32051.18874
554,FLR Warehouse,44792.16452
554,FLR Agriculture,100.0
554,FLR Logging,135036000.0
555,FLR MH,113.0230205
555,FLR MF,211733.1744
555,FLR AT,68652.34378
555,FLR SFD,270136.6292
555,FLR RRMH,56.76704069
555,FLR RRSFD,42.99934
555,FLR Accommodation,99.61871043
555,FLR Government Support,100.6682166
555,FLR K12,10333.85324
555,FLR Heavy Industry,149.1266399
555,FLR Hospital,100.5042525
555,FLR Institutional,842.9783512
555,FLR Light Industry,117.7680069
555,FLR Office,21646.3282
555,FLR Retail,92537.88239
555,FLR Warehouse,3943.662462
555,FLR Agriculture,100.0
555,FLR Logging,100.0
556,FLR MH,123.9042624
556,FLR MF,1921.429564
556,FLR AT,529.4266031
556,FLR SFD,3524.085604
556,FLR RRMH,60.13212869
556,FLR RRSFD,47.33486747
556,FLR Accommodation,99.54901582
556,FLR Government Support,25518.78996
556,FLR K12,100.6101926
556,FLR Heavy Industry,3292.596522
556,FLR Hospital,6.25
556,FLR Institutional,101215.2434
556,FLR Light Industry,1842.197889
556,FLR Office,78292.92307
556,FLR Retail,21471.08149
556,FLR Warehouse,34448.85514
556,FLR Agriculture,100.0
556,FLR Logging,100.0
557,FLR MH,113.0230205
557,FLR MF,3396.067359
557,FLR AT,1008.466576
557,FLR SFD,4696.407396
557,FLR RRMH,56.76704069
557,FLR RRSFD,42.99934
557,FLR Accommodation,1885.491862
557,FLR Government Support,100.6682166
557,FLR K12,100.7177678
557,FLR Heavy Industry,97997.09505
557,FLR Hospital,100.5042525
557,FLR Institutional,99.31458646
557,FLR Light Industry,129687.9412
557,FLR Office,79943.84361
557,FLR Retail,37042.46411
557,FLR Warehouse,151895.0733
557,FLR Agriculture,100.0
557,FLR Logging,100.0
558,FLR MH,37248.45387
558,FLR MF,117972.9261
558,FLR AT,61740.52751
558,FLR SFD,475322.6364
558,FLR RRMH,72.76158361
558,FLR RRSFD,55.55512023
558,FLR Accommodation,2553.663358
558,FLR Government Support,6.25
558,FLR K12,20720.11784
558,FLR Heavy Industry,1014.309669
558,FLR Hospital,6.25
558,FLR Institutional,7251.92769
558,FLR Light Industry,3159.870795
558,FLR Office,9473.302678
558,FLR Retail,21245.10269
558,FLR Warehouse,122.6815105
558,FLR Agriculture,100.0
558,FLR Logging,100.0
559,FLR MH,52851.55769
559,FLR MF,184145.0561
559,FLR AT,71299.33228
559,FLR SFD,401809.1087
559,FLR RRMH,72.76158361
559,FLR RRSFD,55.55512023
559,FLR Accommodation,99.48553706
559,FLR Government Support,6.25
559,FLR K12,14344.69773
559,FLR Heavy Industry,129.7452792
559,FLR Hospital,6.25
559,FLR Institutional,47257.4683
559,FLR Light Industry,415.7701181
559,FLR Office,2992.437888
559,FLR Retail,920.9162163
559,FLR Warehouse,122.6815105
559,FLR Agriculture,100.0
559,FLR Logging,100.0
560,FLR MH,21512.51986
560,FLR MF,1114.440158
560,FLR AT,29066.56697
560,FLR SFD,1673596.178
560,FLR RRMH,72.76158361
560,FLR RRSFD,55.55512023
560,FLR Accommodation,99.48553706
560,FLR Government Support,6.25
560,FLR K12,100.7040169
560,FLR Heavy Industry,129.7452792
560,FLR Hospital,6.25
560,FLR Institutional,5494.993009
560,FLR Light Industry,6292.034023
560,FLR Office,7308.527254
560,FLR Retail,499.1046847
560,FLR Warehouse,122.6815105
560,FLR Agriculture,100.0
560,FLR Logging,100.0
561,FLR MH,46393.32459
561,FLR MF,22852.13955
561,FLR AT,129846.3825
561,FLR SFD,662357.3633
561,FLR RRMH,72.76158361
561,FLR RRSFD,55.55512023
561,FLR Accommodation,99.48553706
561,FLR Government Support,6.25
561,FLR K12,100.7040169
561,FLR Heavy Industry,129.7452792
561,FLR Hospital,6.25
561,FLR Institutional,103.2082501
561,FLR Light Industry,111.8593769
561,FLR Office,101.7496851
561,FLR Retail,100.3762869
561,FLR Warehouse,122.6815105
561,FLR Agriculture,100.0
561,FLR Logging,100.0
562,FLR MH,60283.39927
562,FLR MF,79834.21585
562,FLR AT,166324.2205
562,FLR SFD,832275.9947
562,FLR RRMH,72.76158361
562,FLR RRSFD,55.55512023
562,FLR Accommodation,99.48553706
562,FLR Government Support,6.25
562,FLR K12,100.7040169
562,FLR Heavy Industry,129.7452792
562,FLR Hospital,6.25
562,FLR Institutional,21437.77781
562,FLR Light Industry,1361.272688
562,FLR Office,1241.488607
562,FLR Retail,2455.773233
562,FLR Warehouse,122.6815105
562,FLR Agriculture,100.0
562,FLR Logging,100.0
563,FLR MH,79870.59794
563,FLR MF,360196.8797
563,FLR AT,266329.06
563,FLR SFD,1642709.008
563,FLR RRMH,72.76158361
563,FLR RRSFD,55.55512023
563,FLR Accommodation,4256.105588
563,FLR Government Support,6.25
563,FLR K12,100.7040169
563,FLR Heavy Industry,129.7452792
563,FLR Hospital,6.25
563,FLR Institutional,38726.93488
563,FLR Light Industry,111.8593769
563,FLR Office,10658.89001
563,FLR Retail,14370.25596
563,FLR Warehouse,122.6815105
563,FLR Agriculture,100.0
563,FLR Logging,100.0
564,FLR MH,182180.7388
564,FLR MF,296982.1339
564,FLR AT,301839.0527
564,FLR SFD,1793312.23
564,FLR RRMH,72.76158361
564,FLR RRSFD,55.55512023
564,FLR Accommodation,567.4807513
564,FLR Government Support,6.25
564,FLR K12,100.7040169
564,FLR Heavy Industry,129.7452792
564,FLR Hospital,6.25
564,FLR Institutional,103.2082501
564,FLR Light Industry,7741.071578
564,FLR Office,6429.684699
564,FLR Retail,1464.185551
564,FLR Warehouse,2520.810605
564,FLR Agriculture,100.0
564,FLR Logging,100.0
565,FLR MH,8329.529983
565,FLR MF,140.8754732
565,FLR AT,8551.346655
565,FLR SFD,887980.5571
565,FLR RRMH,72.76158361
565,FLR RRSFD,55.55512023
565,FLR Accommodation,3830.495025
565,FLR Government Support,6.25
565,FLR K12,12562.32499
565,FLR Heavy Industry,129.7452792
565,FLR Hospital,6.25
565,FLR Institutional,864.1317153
565,FLR Light Industry,914.6964972
565,FLR Office,935.4052048
565,FLR Retail,7809.016358
565,FLR Warehouse,122.6815105
565,FLR Agriculture,100.0
565,FLR Logging,100.0
566,FLR MH,57938.30745
566,FLR MF,224274.4714
566,FLR AT,160568.1548
566,FLR SFD,1056445.392
566,FLR RRMH,72.76158361
566,FLR RRSFD,55.55512023
566,FLR Accommodation,851.221127
566,FLR Government Support,6.25
566,FLR K12,14010.50532
566,FLR Heavy Industry,129.7452792
566,FLR Hospital,6.25
566,FLR Institutional,9230.440165
566,FLR Light Industry,1365.89248
566,FLR Office,1183.90846
566,FLR Retail,3936.533068
566,FLR Warehouse,122.6815105
566,FLR Agriculture,100.0
566,FLR Logging,100.0
567,FLR MH,122.377142
567,FLR MF,140.8754732
567,FLR AT,135.6158809
567,FLR SFD,490.1395046
567,FLR RRMH,72.76158361
567,FLR RRSFD,55.55512023
567,FLR Accommodation,8086.600613
567,FLR Government Support,6.25
567,FLR K12,100.7040169
567,FLR Heavy Industry,129.7452792
567,FLR Hospital,6.25
567,FLR Institutional,103.2082501
567,FLR Light Industry,111.8593769
567,FLR Office,7485.296981
567,FLR Retail,117612.2075
567,FLR Warehouse,122.6815105
567,FLR Agriculture,100.0
567,FLR Logging,100.0
568,FLR MH,6012.763236
568,FLR MF,67004.31245
568,FLR AT,24532.46787
568,FLR SFD,230315.5052
568,FLR RRMH,72.76158361
568,FLR RRSFD,55.55512023
568,FLR Accommodation,99.48553706
568,FLR Government Support,6.25
568,FLR K12,100.7040169
568,FLR Heavy Industry,129.7452792
568,FLR Hospital,6.25
568,FLR Institutional,2481.611411
568,FLR Light Industry,111.8593769
568,FLR Office,101.7496851
568,FLR Retail,100.3762869
568,FLR Warehouse,122.6815105
568,FLR Agriculture,100.0
568,FLR Logging,100.0
569,FLR MH,9097.848736
569,FLR MF,102162.9038
569,FLR AT,36833.2993
569,FLR SFD,354325.1925
569,FLR RRMH,72.76158361
569,FLR RRSFD,55.55512023
569,FLR Accommodation,1418.701855
569,FLR Government Support,6.25
569,FLR K12,100.7040169
569,FLR Heavy Industry,129.7452792
569,FLR Hospital,6.25
569,FLR Institutional,17553.74174
569,FLR Light Industry,1462.908118
569,FLR Office,8313.630993
569,FLR Retail,11420.34431
569,FLR Warehouse,122.6815105
569,FLR Agriculture,100.0
569,FLR Logging,100.0
570,FLR MH,113.1635873
570,FLR MF,104547.8556
570,FLR AT,72209.6821
570,FLR SFD,499205.6354
570,FLR RRMH,33.08731848
570,FLR RRSFD,26.00007647
570,FLR Accommodation,6633.85308
570,FLR Government Support,100.2679858
570,FLR K12,12926.78873
570,FLR Heavy Industry,99.5511821
570,FLR Hospital,99.84388935
570,FLR Institutional,6185.296
570,FLR Light Industry,111.6399644
570,FLR Office,3638.02749
570,FLR Retail,28936.58737
570,FLR Warehouse,111.3121992
570,FLR Agriculture,100.0
570,FLR Logging,100.0
571,FLR MH,212844.3589
571,FLR MF,254342.4387
571,FLR AT,61433.29499
571,FLR SFD,1496957.979
571,FLR RRMH,33.08731848
571,FLR RRSFD,26.00007647
571,FLR Accommodation,99.46364519
571,FLR Government Support,100.2679858
571,FLR K12,35277.94506
571,FLR Heavy Industry,99.5511821
571,FLR Hospital,99.84388935
571,FLR Institutional,10171.76418
571,FLR Light Industry,111.6399644
571,FLR Office,103.7912178
571,FLR Retail,100.3751412
571,FLR Warehouse,111.3121992
571,FLR Agriculture,100.0
571,FLR Logging,100.0
572,FLR MH,18787.211
572,FLR MF,433593.59
572,FLR AT,45529.94739
572,FLR SFD,679775.2772
572,FLR RRMH,33.08731848
572,FLR RRSFD,26.00007647
572,FLR Accommodation,19901.55924
572,FLR Government Support,100.2679858
572,FLR K12,100.8586309
572,FLR Heavy Industry,99.5511821
572,FLR Hospital,99.84388935
572,FLR Institutional,7023.940098
572,FLR Light Industry,9827.989824
572,FLR Office,4248.060372
572,FLR Retail,76640.30485
572,FLR Warehouse,111.3121992
572,FLR Agriculture,100.0
572,FLR Logging,100.0
573,FLR MH,55310.3308
573,FLR MF,747284.5896
573,FLR AT,75995.85755
573,FLR SFD,775272.7453
573,FLR RRMH,33.08731848
573,FLR RRSFD,26.00007647
573,FLR Accommodation,99.46364519
573,FLR Government Support,100.2679858
573,FLR K12,100.8586309
573,FLR Heavy Industry,99.5511821
573,FLR Hospital,99.84388935
573,FLR Institutional,13615.03518
573,FLR Light Industry,6540.226364
573,FLR Office,19622.92331
573,FLR Retail,499.8180158
573,FLR Warehouse,111.3121992
573,FLR Agriculture,100.0
573,FLR Logging,100.0
574,FLR MH,184806.8378
574,FLR MF,123671.4512
574,FLR AT,76814.69472
574,FLR SFD,735702.3309
574,FLR RRMH,33.08731848
574,FLR RRSFD,26.00007647
574,FLR Accommodation,16170.01689
574,FLR Government Support,100.2679858
574,FLR K12,100.8586309
574,FLR Heavy Industry,99.5511821
574,FLR Hospital,99.84388935
574,FLR Institutional,3868.57924
574,FLR Light Industry,6398.164726
574,FLR Office,32172.86955
574,FLR Retail,90386.27895
574,FLR Warehouse,111.3121992
574,FLR Agriculture,100.0
574,FLR Logging,100.0
575,FLR MH,113.7394322
575,FLR MF,86588.25816
575,FLR AT,9339.623391
575,FLR SFD,647987.6681
575,FLR RRMH,47.99556326
575,FLR RRSFD,36.26950669
575,FLR Accommodation,306.960085
575,FLR Government Support,6.25
575,FLR K12,100.8420653
575,FLR Heavy Industry,144.4169529
575,FLR Hospital,6.25
575,FLR Institutional,2347.055988
575,FLR Light Industry,9150.154525
575,FLR Office,27328.35516
575,FLR Retail,27854.52893
575,FLR Warehouse,126.7209095
575,FLR Agriculture,100.0
575,FLR Logging,100.0
576,FLR MH,25144.31089
576,FLR MF,202869.7347
576,FLR AT,112440.7031
576,FLR SFD,1196148.654
576,FLR RRMH,72.76158361
576,FLR RRSFD,55.55512023
576,FLR Accommodation,3121.144109
576,FLR Government Support,6.25
576,FLR K12,100.7040169
576,FLR Heavy Industry,129.7452792
576,FLR Hospital,6.25
576,FLR Institutional,8619.168662
576,FLR Light Industry,25730.51485
576,FLR Office,5726.60455
576,FLR Retail,21504.59258
576,FLR Warehouse,122.6815105
576,FLR Agriculture,100.0
576,FLR Logging,100.0
577,FLR MH,113.7394322
577,FLR MF,151242.4509
577,FLR AT,52180.00938
577,FLR SFD,319436.0926
577,FLR RRMH,47.99556326
577,FLR RRSFD,36.26950669
577,FLR Accommodation,104.7074439
577,FLR Government Support,6.25
577,FLR K12,31082.50545
577,FLR Heavy Industry,144.4169529
577,FLR Hospital,6.25
577,FLR Institutional,2998.229651
577,FLR Light Industry,115.0823866
577,FLR Office,32353.55081
577,FLR Retail,4990.149489
577,FLR Warehouse,126.7209095
577,FLR Agriculture,100.0
577,FLR Logging,100.0
578,FLR MH,3670.504034
578,FLR MF,42337.19921
578,FLR AT,15876.87643
578,FLR SFD,74912.69034
578,FLR RRMH,72.76158361
578,FLR RRSFD,55.55512023
578,FLR Accommodation,5674.807467
578,FLR Government Support,6.25
578,FLR K12,100.7040169
578,FLR Heavy Industry,6085.87099
578,FLR Hospital,6.25
578,FLR Institutional,103.2082501
578,FLR Light Industry,15645.37954
578,FLR Office,3899.902629
578,FLR Retail,55899.80496
578,FLR Warehouse,122.6815105
578,FLR Agriculture,100.0
578,FLR Logging,100.0
579,FLR MH,969.3271512
579,FLR MF,149412.7828
579,FLR AT,35703.18765
579,FLR SFD,186163.3605
579,FLR RRMH,47.99556326
579,FLR RRSFD,36.26950669
579,FLR Accommodation,17036.28454
579,FLR Government Support,6.25
579,FLR K12,100.8420653
579,FLR Heavy Industry,144.4169529
579,FLR Hospital,6.25
579,FLR Institutional,1805.075794
579,FLR Light Industry,1678.982971
579,FLR Office,14795.36536
579,FLR Retail,108232.5738
579,FLR Warehouse,126.7209095
579,FLR Agriculture,100.0
579,FLR Logging,100.0
580,FLR MH,4799.191454
580,FLR MF,47.28710685
580,FLR AT,3847.29581
580,FLR SFD,434289.8879
580,FLR RRMH,40.83063242
580,FLR RRSFD,32.11925807
580,FLR Accommodation,99.72465281
580,FLR Government Support,100.2864868
580,FLR K12,100.8722107
580,FLR Heavy Industry,136.3896273
580,FLR Hospital,100.6926842
580,FLR Institutional,102.3594629
580,FLR Light Industry,124.2900844
580,FLR Office,106.4734874
580,FLR Retail,100.4421871
580,FLR Warehouse,126.5821777
580,FLR Agriculture,100.0
580,FLR Logging,100.0
581,FLR MH,5072.655537
581,FLR MF,47.28710685
581,FLR AT,224194.2024
581,FLR SFD,1148120.901
581,FLR RRMH,40.83063242
581,FLR RRSFD,32.11925807
581,FLR Accommodation,99.72465281
581,FLR Government Support,100.2864868
581,FLR K12,100.8722107
581,FLR Heavy Industry,136.3896273
581,FLR Hospital,100.6926842
581,FLR Institutional,6008.265045
581,FLR Light Industry,124.2900844
581,FLR Office,106.4734874
581,FLR Retail,100.4421871
581,FLR Warehouse,126.5821777
581,FLR Agriculture,100.0
581,FLR Logging,100.0
582,FLR MH,2649.904756
582,FLR MF,47.28710685
582,FLR AT,159.5699858
582,FLR SFD,334695.8376
582,FLR RRMH,40.83063242
582,FLR RRSFD,32.11925807
582,FLR Accommodation,99.72465281
582,FLR Government Support,100.2864868
582,FLR K12,100.8722107
582,FLR Heavy Industry,136.3896273
582,FLR Hospital,100.6926842
582,FLR Institutional,590.9007075
582,FLR Light Industry,601.4272891
582,FLR Office,106.4734874
582,FLR Retail,100.4421871
582,FLR Warehouse,126.5821777
582,FLR Agriculture,786712.48
582,FLR Logging,100.0
583,FLR MH,6538.605926
583,FLR MF,47.28710685
583,FLR AT,308863.824
583,FLR SFD,2378232.668
583,FLR RRMH,40.83063242
583,FLR RRSFD,32.11925807
583,FLR Accommodation,99.72465281
583,FLR Government Support,100.2864868
583,FLR K12,35958.68277
583,FLR Heavy Industry,136.3896273
583,FLR Hospital,100.6926842
583,FLR Institutional,2012.587863
583,FLR Light Industry,124.2900844
583,FLR Office,106.4734874
583,FLR Retail,100.4421871
583,FLR Warehouse,126.5821777
583,FLR Agriculture,100.0
583,FLR Logging,100.0
584,FLR MH,33927.25948
584,FLR MF,47.28710685
584,FLR AT,139472.0502
584,FLR SFD,2603795.279
584,FLR RRMH,40.83063242
584,FLR RRSFD,32.11925807
584,FLR Accommodation,99.72465281
584,FLR Government Support,100.2864868
584,FLR K12,100.8722107
584,FLR Heavy Industry,136.3896273
584,FLR Hospital,100.6926842
584,FLR Institutional,3622.658169
584,FLR Light Industry,124.2900844
584,FLR Office,106.4734874
584,FLR Retail,100.4421871
584,FLR Warehouse,126.5821777
584,FLR Agriculture,100.0
584,FLR Logging,100.0
585,FLR MH,790.1072546
585,FLR MF,47.28710685
585,FLR AT,218796.205
585,FLR SFD,2004753.488
585,FLR RRMH,40.83063242
585,FLR RRSFD,32.11925807
585,FLR Accommodation,2046.467805
585,FLR Government Support,100.2864868
585,FLR K12,13584.39149
585,FLR Heavy Industry,3488.067402
585,FLR Hospital,100.6926842
585,FLR Institutional,7348.333155
585,FLR Light Industry,2925.205465
585,FLR Office,8757.827646
585,FLR Retail,13340.33283
585,FLR Warehouse,126.5821777
585,FLR Agriculture,100.0
585,FLR Logging,100.0
586,FLR MH,10645.59083
586,FLR MF,382239.2107
586,FLR AT,115253.7495
586,FLR SFD,1047329.307
586,FLR RRMH,47.99556326
586,FLR RRSFD,36.26950669
586,FLR Accommodation,7213.561922
586,FLR Government Support,6.25
586,FLR K12,47414.42946
586,FLR Heavy Industry,144.4169529
586,FLR Hospital,6.25
586,FLR Institutional,71956.44239
586,FLR Light Industry,1724.371464
586,FLR Office,25235.33285
586,FLR Retail,28273.95173
586,FLR Warehouse,10051.46691
586,FLR Agriculture,100.0
586,FLR Logging,100.0
587,FLR MH,113.7394322
587,FLR MF,202156.86
587,FLR AT,42553.59093
587,FLR SFD,365829.9528
587,FLR RRMH,47.99556326
587,FLR RRSFD,36.26950669
587,FLR Accommodation,20434.29639
587,FLR Government Support,6.25
587,FLR K12,100.8420653
587,FLR Heavy Industry,144.4169529
587,FLR Hospital,6.25
587,FLR Institutional,4679.485775
587,FLR Light Industry,9860.005702
587,FLR Office,2988.21637
587,FLR Retail,27700.73259
587,FLR Warehouse,3350.488924
587,FLR Agriculture,100.0
587,FLR Logging,100.0
588,FLR MH,81948.68093
588,FLR MF,38391.63229
588,FLR AT,25530.30914
588,FLR SFD,472982.9794
588,FLR RRMH,47.99556326
588,FLR RRSFD,36.26950669
588,FLR Accommodation,4143.961097
588,FLR Government Support,6.25
588,FLR K12,100.8420653
588,FLR Heavy Industry,144.4169529
588,FLR Hospital,6.25
588,FLR Institutional,525.9686988
588,FLR Light Industry,2064.704606
588,FLR Office,1017.704248
588,FLR Retail,8072.432115
588,FLR Warehouse,126.7209095
588,FLR Agriculture,100.0
588,FLR Logging,100.0
589,FLR MH,2267.993136
589,FLR MF,336556.685
589,FLR AT,80950.9362
589,FLR SFD,434867.1313
589,FLR RRMH,47.99556326
589,FLR RRSFD,36.26950669
589,FLR Accommodation,1534.800399
589,FLR Government Support,6.25
589,FLR K12,84770.4603
589,FLR Heavy Industry,144.4169529
589,FLR Hospital,6.25
589,FLR Institutional,3298.049726
589,FLR Light Industry,5223.336345
589,FLR Office,5593.937136
589,FLR Retail,32842.52324
589,FLR Warehouse,126.7209095
589,FLR Agriculture,100.0
589,FLR Logging,100.0
590,FLR MH,113.7394322
590,FLR MF,92341.56909
590,FLR AT,58110.27898
590,FLR SFD,656134.8285
590,FLR RRMH,47.99556326
590,FLR RRSFD,36.26950669
590,FLR Accommodation,4757.881267
590,FLR Government Support,6.25
590,FLR K12,100.8420653
590,FLR Heavy Industry,144.4169529
590,FLR Hospital,6.25
590,FLR Institutional,37278.30365
590,FLR Light Industry,17269.58516
590,FLR Office,4192.607145
590,FLR Retail,49440.16573
590,FLR Warehouse,3350.488924
590,FLR Agriculture,100.0
590,FLR Logging,100.0
591,FLR MH,11253.8339
591,FLR MF,26135.08385
591,FLR AT,6205.54816
591,FLR SFD,180370.6426
591,FLR RRMH,47.99556326
591,FLR RRSFD,36.26950669
591,FLR Accommodation,104.7074439
591,FLR Government Support,6.25
591,FLR K12,7917.530914
591,FLR Heavy Industry,144.4169529
591,FLR Hospital,6.25
591,FLR Institutional,99.83833286
591,FLR Light Industry,115.0823866
591,FLR Office,101.8142049
591,FLR Retail,100.5946595
591,FLR Warehouse,126.7209095
591,FLR Agriculture,100.0
591,FLR Logging,100.0
592,FLR MH,113.7394322
592,FLR MF,102285.009
592,FLR AT,48271.98303
592,FLR SFD,510480.7907
592,FLR RRMH,47.99556326
592,FLR RRSFD,36.26950669
592,FLR Accommodation,153.4800426
592,FLR Government Support,6.25
592,FLR K12,100.8420653
592,FLR Heavy Industry,144.4169529
592,FLR Hospital,6.25
592,FLR Institutional,8001.383144
592,FLR Light Industry,1928.562143
592,FLR Office,1509.47704
592,FLR Retail,6179.621608
592,FLR Warehouse,126.7209095
592,FLR Agriculture,100.0
592,FLR Logging,100.0
593,FLR MH,5244.075794
593,FLR MF,160457.2297
593,FLR AT,29775.5304
593,FLR SFD,353910.8552
593,FLR RRMH,47.99556326
593,FLR RRSFD,36.26950669
593,FLR Accommodation,306.960085
593,FLR Government Support,6.25
593,FLR K12,15835.0518
593,FLR Heavy Industry,144.4169529
593,FLR Hospital,6.25
593,FLR Institutional,99.83833286
593,FLR Light Industry,3085.704032
593,FLR Office,129.3341213
593,FLR Retail,2905.906738
593,FLR Warehouse,126.7209095
593,FLR Agriculture,100.0
593,FLR Logging,100.0
594,FLR MH,11918.78073
594,FLR MF,146163.2503
594,FLR AT,33630.91264
594,FLR SFD,310595.6425
594,FLR RRMH,47.99556326
594,FLR RRSFD,36.26950669
594,FLR Accommodation,10416.04293
594,FLR Government Support,6.25
594,FLR K12,1607.269985
594,FLR Heavy Industry,144.4169529
594,FLR Hospital,6.25
594,FLR Institutional,6258.412944
594,FLR Light Industry,4041.889057
594,FLR Office,29602.11356
594,FLR Retail,40534.24605
594,FLR Warehouse,126.7209095
594,FLR Agriculture,100.0
594,FLR Logging,100.0
595,FLR MH,3953.881353
595,FLR MF,129915.5493
595,FLR AT,45295.44186
595,FLR SFD,100296.1542
595,FLR RRMH,47.99556326
595,FLR RRSFD,36.26950669
595,FLR Accommodation,104.7074439
595,FLR Government Support,6.25
595,FLR K12,4750.514537
595,FLR Heavy Industry,144.4169529
595,FLR Hospital,6.25
595,FLR Institutional,2435.425226
595,FLR Light Industry,115.0823866
595,FLR Office,101.8142049
595,FLR Retail,100.5946595
595,FLR Warehouse,126.7209095
595,FLR Agriculture,100.0
595,FLR Logging,100.0
596,FLR MH,39552.31793
596,FLR MF,265712.2971
596,FLR AT,94392.65293
596,FLR SFD,315845.0064
596,FLR RRMH,47.99556326
596,FLR RRSFD,36.26950669
596,FLR Accommodation,12284.37949
596,FLR Government Support,6.25
596,FLR K12,100.8420653
596,FLR Heavy Industry,144.4169529
596,FLR Hospital,6.25
596,FLR Institutional,1577.906097
596,FLR Light Industry,11714.01747
596,FLR Office,30735.92672
596,FLR Retail,26581.17424
596,FLR Warehouse,5824.980046
596,FLR Agriculture,100.0
596,FLR Logging,100.0
597,FLR MH,20289.6893
597,FLR MF,154423.5135
597,FLR AT,89920.96028
597,FLR SFD,311390.7428
597,FLR RRMH,47.99556326
597,FLR RRSFD,36.26950669
597,FLR Accommodation,15808.44423
597,FLR Government Support,6.25
597,FLR K12,790.676291
597,FLR Heavy Industry,144.4169529
597,FLR Hospital,6.25
597,FLR Institutional,1018.454126
597,FLR Light Industry,12592.4068
597,FLR Office,79280.49165
597,FLR Retail,89897.52359
597,FLR Warehouse,126.7209095
597,FLR Agriculture,100.0
597,FLR Logging,100.0
598,FLR MH,1364.539472
598,FLR MF,116944.2968
598,FLR AT,28276.80958
598,FLR SFD,257219.9596
598,FLR RRMH,47.99556326
598,FLR RRSFD,36.26950669
598,FLR Accommodation,104.7074439
598,FLR Government Support,6.25
598,FLR K12,100.8420653
598,FLR Heavy Industry,144.4169529
598,FLR Hospital,6.25
598,FLR Institutional,12907.73347
598,FLR Light Industry,115.0823866
598,FLR Office,101.8142049
598,FLR Retail,2852.12691
598,FLR Warehouse,126.7209095
598,FLR Agriculture,100.0
598,FLR Logging,100.0
599,FLR MH,23836.86866
599,FLR MF,120956.9262
599,FLR AT,83741.61887
599,FLR SFD,406507.0436
599,FLR RRMH,47.99556326
599,FLR RRSFD,36.26950669
599,FLR Accommodation,104.7074439
599,FLR Government Support,6.25
599,FLR K12,100.8420653
599,FLR Heavy Industry,144.4169529
599,FLR Hospital,6.25
599,FLR Institutional,2560.26597
599,FLR Light Industry,115.0823866
599,FLR Office,871.9877582
599,FLR Retail,613.0102259
599,FLR Warehouse,126.7209095
599,FLR Agriculture,100.0
599,FLR Logging,100.0
600,FLR MH,60317.23687
600,FLR MF,240850.8238
600,FLR AT,76669.16602
600,FLR SFD,491372.4308
600,FLR RRMH,47.99556326
600,FLR RRSFD,36.26950669
600,FLR Accommodation,1227.840339
600,FLR Government Support,6.25
600,FLR K12,100.8420653
600,FLR Heavy Industry,144.4169529
600,FLR Hospital,6.25
600,FLR Institutional,5211.59055
600,FLR Light Industry,11263.48144
600,FLR Office,3259.530864
600,FLR Retail,21517.88819
600,FLR Warehouse,126.7209095
600,FLR Agriculture,100.0
600,FLR Logging,100.0
601,FLR MH,113.7394322
601,FLR MF,134.5621398
601,FLR AT,127.0720653
601,FLR SFD,414.344759
601,FLR RRMH,47.99556326
601,FLR RRSFD,36.26950669
601,FLR Accommodation,3376.56091
601,FLR Government Support,6.25
601,FLR K12,100.8420653
601,FLR Heavy Industry,144.4169529
601,FLR Hospital,6.25
601,FLR Institutional,99.83833286
601,FLR Light Industry,115.0823866
601,FLR Office,6962.258962
601,FLR Retail,7067.946642
601,FLR Warehouse,126.7209095
601,FLR Agriculture,100.0
601,FLR Logging,100.0
602,FLR MH,26507.979
602,FLR MF,196593.4267
602,FLR AT,104982.5293
602,FLR SFD,381744.8751
602,FLR RRMH,47.99556326
602,FLR RRSFD,36.26950669
602,FLR Accommodation,8901.842363
602,FLR Government Support,6.25
602,FLR K12,8477.04603
602,FLR Heavy Industry,144.4169529
602,FLR Hospital,6.25
602,FLR Institutional,517.7808413
602,FLR Light Industry,17609.9183
602,FLR Office,5735.09235
