Azone,Bzone,PECASName,ALDRegion,STATEFIPS,COUNTYFIPS,PUMA2000,PUMA1990,HourPark,DayPark,LUIntensityCode,MPOmodeledzones,ACT,Fare
207.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
208.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
209.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
210.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
211.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
212.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
213.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
214.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
215.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
216.0,154.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
217.0,154.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
218.0,154.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
219.0,154.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
220.0,154.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
221.0,150.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
222.0,150.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
223.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
224.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
225.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
226.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
227.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
228.0,161.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
229.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
230.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
231.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
232.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
233.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
234.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
235.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
236.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
237.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
238.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
239.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
240.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
241.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
242.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
243.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
244.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
245.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
246.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
247.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
248.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
249.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
250.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
251.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
252.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
253.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
254.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
255.0,229.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
256.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
257.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
258.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
259.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
260.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
261.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
262.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
263.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
264.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
265.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
266.0,223.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
267.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
268.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
269.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
270.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
271.0,271.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
272.0,271.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
273.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
274.0,271.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
275.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
276.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
277.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
278.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
279.0,267.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
280.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
281.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Medium,Metro,1.0,TriMet3
282.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
283.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,1.0,TriMet3
284.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,Low,Metro,1.0,TriMet3
285.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
286.0,273.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
287.0,150.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
288.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
289.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
290.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
291.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
292.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
293.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
294.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
295.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
296.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
297.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
298.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
299.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
300.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
301.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
302.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
303.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
304.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
305.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
306.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
307.0,294.0,Portland,Portland_Vancouver,41.0,67.0,1311.0,1200.0,0.0,0.0,VeryLow,Metro,1.0,TriMet3
308.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
309.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
310.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
311.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
312.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
313.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
314.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
315.0,89.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
316.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
317.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
318.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
319.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
320.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
321.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
322.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
323.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
324.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
325.0,37.0,Portland,Portland_Vancouver,41.0,5.0,1304.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
326.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1304.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
327.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
328.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
329.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
330.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
331.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,High,Metro,2.0,TriMet3
332.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,High,Metro,2.0,TriMet3
333.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
334.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
335.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
336.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
337.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
338.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
339.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
340.0,150.0,Portland,Portland_Vancouver,41.0,67.0,1312.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
341.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
342.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
343.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
344.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
345.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
346.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
347.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
348.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
349.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
350.0,323.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
351.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,High,Metro,2.0,TriMet3
352.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
353.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
354.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
355.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
356.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
357.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
358.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
359.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
360.0,323.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
361.0,361.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
362.0,361.0,Portland,Portland_Vancouver,41.0,67.0,1309.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
363.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
364.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
365.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
366.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
367.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
368.0,244.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
369.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
370.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
371.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
372.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
373.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
374.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
375.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
376.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
377.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
378.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
379.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
380.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
381.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
382.0,355.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
383.0,361.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
384.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1309.0,1200.0,0.0,0.0,Low,Metro,2.0,TriMet3
385.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
386.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
387.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1309.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
388.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
389.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
390.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
391.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,Medium,Metro,2.0,TriMet3
392.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
393.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
394.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
395.0,385.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
396.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
397.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
398.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
399.0,290.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
400.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
401.0,385.0,Portland,Portland_Vancouver,41.0,5.0,1310.0,1500.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
402.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
403.0,117.0,Portland,Portland_Vancouver,41.0,67.0,1310.0,1200.0,0.0,0.0,VeryLow,Metro,2.0,TriMet3
404.0,404.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
405.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet2
406.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet2
407.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet2
408.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet2
409.0,404.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet2
410.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet2
411.0,411.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,High,Metro,2.0,TriMet2
412.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,High,Metro,2.0,TriMet2
413.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet2
414.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet2
