"year","activity","employment","output"
2036,"GOV_offc_off",176,0
2036,"HIED_hied_off_inst",88,8300628
2036,"HLTH_care_inst",105,8731070
2036,"HLTH_hosp_hosp",136,27811910
2036,"HLTH_othr_off_li",232,41012938
2036,"HOSP_acc_acc",41,6586418
2036,"HOSP_eat_ret_acc",256,23356962
2036,"INFO_info_off",59,0
2036,"INFO_info_off_li",12,27043382
2036,"K12_k12_k12",177,21824577
2036,"K12_k12_off",60,0
2036,"MFG_food_hi",15,19581807
2036,"MFG_food_li",16,19581807
2036,"MFG_htec_hi",4,37158267
2036,"MFG_htec_li",3,37158267
2036,"MFG_hvtw_hi",22,35493124
2036,"MFG_hvtw_li",22,35493124
2036,"MFG_lvtw_hi",10,22042950
2036,"MFG_offc_off",142,0
2036,"MFG_wdppr_hi",26,15868457
2036,"RES_agmin_ag",88,33171714
2036,"RES_forst_log",7,4133768
2036,"RES_offc_off",56,0
2036,"RET_auto_ret",105,15703060
2036,"RET_nstor_off",56,4696419
2036,"RET_stor_off",67,0
2036,"RET_stor_ret",269,34991110
2036,"SERV_bus_off",309,30182430
2036,"SERV_home_xxx",64,882527
2036,"SERV_nonp_off_inst",180,18157277
2036,"SERV_site_li",118,10404123
2036,"SERV_stor_ret",104,9763824
2036,"SERV_tech_off",508,43838655
2036,"TRNS_trns_off",61,0
2036,"TRNS_trns_ware",90,28112138
2036,"UTL_othr_off",20,0
2036,"UTL_othr_off_li",24,15703132
2036,"WHSL_offc_off",34,0
2036,"WHSL_whsl_ware",107,44878605
2037,"CNST_main_xxx",39,5550978
2037,"CNST_nres_xxx",69,9648323
2037,"CNST_offc_off",122,0
2037,"CNST_othr_xxx",84,12870987
2037,"CNST_res_xxx",46,10578298
2037,"ENGY_elec_hi",4,20086212
2037,"ENGY_ngas_hi",1,9051535
2037,"ENGY_offc_off",26,0
2037,"ENGY_ptrl_hi",11,10917289
2037,"ENT_ent_ret",126,7108707
2037,"FIRE_fnin_off",178,59404552
2037,"FIRE_real_off",143,28034750
2037,"GOV_admn_gov",111,32872015
2037,"GOV_offc_off",177,0
2037,"HIED_hied_off_inst",89,8476691
2037,"HLTH_care_inst",106,8963649
2037,"HLTH_hosp_hosp",138,28552766
2037,"HLTH_othr_off_li",234,42105444
2037,"HOSP_acc_acc",42,6742455
2037,"HOSP_eat_ret_acc",258,23910306
2037,"INFO_info_off",60,0
2037,"INFO_info_off_li",12,27673499
2037,"K12_k12_k12",178,22287493
2037,"K12_k12_off",61,0
2037,"MFG_food_hi",15,19945723
2037,"MFG_food_li",15,19945723
2037,"MFG_htec_hi",4,37924892
2037,"MFG_htec_li",3,37924892
2037,"MFG_hvtw_hi",21,36577252
2037,"MFG_hvtw_li",22,36577252
2037,"MFG_lvtw_hi",10,22418362
2037,"MFG_offc_off",141,0
2037,"MFG_wdppr_hi",26,16043423
2037,"RES_agmin_ag",89,33825107
2037,"RES_forst_log",6,4212348
2037,"RES_offc_off",56,0
2037,"RET_auto_ret",106,16098184
2037,"RET_nstor_off",56,4819928
2037,"RET_stor_off",67,0
2037,"RET_stor_ret",270,35911323
2037,"SERV_bus_off",313,30897475
2037,"SERV_home_xxx",64,903435
2037,"SERV_nonp_off_inst",182,18587437
2037,"SERV_site_li",120,10647646
2037,"SERV_stor_ret",104,9992769
2037,"SERV_tech_off",523,44877227
2037,"TRNS_trns_off",61,0
2037,"TRNS_trns_ware",90,28879630
2037,"UTL_othr_off",20,0
2037,"UTL_othr_off_li",24,16107907
2037,"WHSL_offc_off",34,0
2037,"WHSL_whsl_ware",107,46274299
2038,"CNST_main_xxx",39,5626687
2038,"CNST_nres_xxx",70,9833423
2038,"CNST_offc_off",124,0
2038,"CNST_othr_xxx",85,13117913
2038,"CNST_res_xxx",47,10600646
2038,"ENGY_elec_hi",4,20620014
2038,"ENGY_ngas_hi",1,9292085
2038,"ENGY_offc_off",26,0
2038,"ENGY_ptrl_hi",11,11258657
2038,"ENT_ent_ret",127,7273221
2038,"FIRE_fnin_off",180,60738124
2038,"FIRE_real_off",142,28664102
2038,"GOV_admn_gov",111,33632756
2038,"GOV_offc_off",178,0
2038,"HIED_hied_off_inst",90,8634414
2038,"HLTH_care_inst",107,9196228
2038,"HLTH_hosp_hosp",139,29293623
2038,"HLTH_othr_off_li",236,43197951
2038,"HOSP_acc_acc",42,6898492
2038,"HOSP_eat_ret_acc",259,24463651
2038,"INFO_info_off",61,0
2038,"INFO_info_off_li",12,28303616
2038,"K12_k12_k12",179,22702189
2038,"K12_k12_off",61,0
2038,"MFG_food_hi",15,20318407
2038,"MFG_food_li",15,20318407
2038,"MFG_htec_hi",4,38654188
2038,"MFG_htec_li",3,38654188
2038,"MFG_hvtw_hi",21,37681143
2038,"MFG_hvtw_li",22,37681143
2038,"MFG_lvtw_hi",10,22780775
2038,"MFG_offc_off",141,0
2038,"MFG_wdppr_hi",26,16200889
2038,"RES_agmin_ag",89,34472973
2038,"RES_forst_log",6,4290929
2038,"RES_offc_off",56,0
2038,"RET_auto_ret",106,16500860
2038,"RET_nstor_off",57,4946524
2038,"RET_stor_off",67,0
2038,"RET_stor_ret",272,36854542
2038,"SERV_bus_off",317,31612521
2038,"SERV_home_xxx",64,924343
2038,"SERV_nonp_off_inst",183,19017597
2038,"SERV_site_li",122,10892731
2038,"SERV_stor_ret",105,10222965
2038,"SERV_tech_off",539,45915798
2038,"TRNS_trns_off",61,0
2038,"TRNS_trns_ware",89,29647123
2038,"UTL_othr_off",20,0
2038,"UTL_othr_off_li",24,16512683
2038,"WHSL_offc_off",34,0
2038,"WHSL_whsl_ware",107,47709006
2039,"CNST_main_xxx",40,5709430
2039,"CNST_nres_xxx",71,10030091
2039,"CNST_offc_off",126,0
2039,"CNST_othr_xxx",87,13380271
2039,"CNST_res_xxx",48,10637894
2039,"ENGY_elec_hi",4,21169068
2039,"ENGY_ngas_hi",1,9539507
2039,"ENGY_offc_off",26,0
2039,"ENGY_ptrl_hi",11,11609779
2039,"ENT_ent_ret",127,7443506
2039,"FIRE_fnin_off",182,62071695
2039,"FIRE_real_off",142,29293454
2039,"GOV_admn_gov",112,34420190
2039,"GOV_offc_off",178,0
2039,"HIED_hied_off_inst",90,8806809
2039,"HLTH_care_inst",108,9431480
2039,"HLTH_hosp_hosp",140,30042994
2039,"HLTH_othr_off_li",238,44303015
2039,"HOSP_acc_acc",42,7060005
2039,"HOSP_eat_ret_acc",262,25036411
2039,"INFO_info_off",62,0
2039,"INFO_info_off_li",13,28975052
2039,"K12_k12_k12",180,23155461
2039,"K12_k12_off",62,0
2039,"MFG_food_hi",15,20683761
2039,"MFG_food_li",15,20683761
2039,"MFG_htec_hi",4,39201762
2039,"MFG_htec_li",3,39201762
2039,"MFG_hvtw_hi",21,38795261
2039,"MFG_hvtw_li",21,38795261
2039,"MFG_lvtw_hi",10,23152327
2039,"MFG_offc_off",140,0
2039,"MFG_wdppr_hi",26,16364212
2039,"RES_agmin_ag",89,35136481
2039,"RES_forst_log",6,4371578
2039,"RES_offc_off",56,0
2039,"RET_auto_ret",106,16910546
2039,"RET_nstor_off",57,5074665
2039,"RET_stor_off",68,0
2039,"RET_stor_ret",273,37809263
2039,"SERV_bus_off",321,32352655
2039,"SERV_home_xxx",64,945984
2039,"SERV_nonp_off_inst",184,19462850
2039,"SERV_site_li",124,11144907
2039,"SERV_stor_ret",105,10460031
2039,"SERV_tech_off",553,46990811
2039,"TRNS_trns_off",60,0
2039,"TRNS_trns_ware",89,30436543
2039,"UTL_othr_off",20,0
2039,"UTL_othr_off_li",25,16930047
2039,"WHSL_offc_off",34,0
2039,"WHSL_whsl_ware",106,49184705
2040,"CNST_main_xxx",40,5797251
2040,"CNST_nres_xxx",72,10226760
2040,"CNST_offc_off",128,0
2040,"CNST_othr_xxx",88,13642629
2040,"CNST_res_xxx",49,10704939
2040,"ENGY_elec_hi",4,21733373
2040,"ENGY_ngas_hi",1,9793802
2040,"ENGY_offc_off",26,0
2040,"ENGY_ptrl_hi",11,11973906
2040,"ENT_ent_ret",128,7613792
2040,"FIRE_fnin_off",184,63453760
2040,"FIRE_real_off",142,29945691
2040,"GOV_admn_gov",114,35207623
2040,"GOV_offc_off",181,0
2040,"HIED_hied_off_inst",91,8968200
2040,"HLTH_care_inst",109,9669406
2040,"HLTH_hosp_hosp",141,30800882
2040,"HLTH_othr_off_li",240,45420636
2040,"HOSP_acc_acc",43,7221517
2040,"HOSP_eat_ret_acc",264,25609171
2040,"INFO_info_off",63,0
2040,"INFO_info_off_li",13,29656818
2040,"K12_k12_k12",181,23579801
2040,"K12_k12_off",62,0
2040,"MFG_food_hi",15,21072543
2040,"MFG_food_li",15,21072543
2040,"MFG_htec_hi",4,39520803
2040,"MFG_htec_li",3,39520803
2040,"MFG_hvtw_hi",21,39926356
2040,"MFG_hvtw_li",21,39926356
2040,"MFG_lvtw_hi",10,23556925
2040,"MFG_offc_off",140,0
2040,"MFG_wdppr_hi",26,16568339
2040,"RES_agmin_ag",89,35838646
2040,"RES_forst_log",6,4456363
2040,"RES_offc_off",56,0
2040,"RET_auto_ret",106,17334168
2040,"RET_nstor_off",57,5208980
2040,"RET_stor_off",68,0
2040,"RET_stor_ret",274,38809995
2040,"SERV_bus_off",325,33092789
2040,"SERV_home_xxx",64,967626
2040,"SERV_nonp_off_inst",185,19908103
2040,"SERV_site_li",127,11398647
2040,"SERV_stor_ret",106,10698347
2040,"SERV_tech_off",568,48065824
2040,"TRNS_trns_off",60,0
2040,"TRNS_trns_ware",88,31247892
2040,"UTL_othr_off",21,0
2040,"UTL_othr_off_li",25,17354489
2040,"WHSL_offc_off",34,0
2040,"WHSL_whsl_ware",106,50714399
2041,"CNST_main_xxx",41,5893962
2041,"CNST_nres_xxx",73,10423428
2041,"CNST_offc_off",130,0
2041,"CNST_othr_xxx",89,13904988
2041,"CNST_res_xxx",49,10824131
2041,"ENGY_elec_hi",4,22305304
2041,"ENGY_ngas_hi",1,10051534
2041,"ENGY_offc_off",26,0
2041,"ENGY_ptrl_hi",11,12351037
2041,"ENT_ent_ret",130,7786964
2041,"FIRE_fnin_off",186,64860072
2041,"FIRE_real_off",142,30609370
2041,"GOV_admn_gov",113,35707829
2041,"GOV_offc_off",180,0
2041,"HIED_hied_off_inst",91,9118587
2041,"HLTH_care_inst",110,9912678
2041,"HLTH_hosp_hosp",142,31575800
2041,"HLTH_othr_off_li",242,46563373
2041,"HOSP_acc_acc",43,7385767
2041,"HOSP_eat_ret_acc",266,26191639
2041,"INFO_info_off",64,0
2041,"INFO_info_off_li",13,30348914
2041,"K12_k12_k12",182,23975209
2041,"K12_k12_off",62,0
2041,"MFG_food_hi",15,21472966
2041,"MFG_food_li",15,21472966
2041,"MFG_htec_hi",4,39744471
2041,"MFG_htec_li",3,39744471
2041,"MFG_hvtw_hi",21,41105275
2041,"MFG_hvtw_li",21,41105275
2041,"MFG_lvtw_hi",10,23986823
2041,"MFG_offc_off",140,0
2041,"MFG_wdppr_hi",26,16795806
2041,"RES_agmin_ag",89,36563823
2041,"RES_forst_log",6,4543215
2041,"RES_offc_off",56,0
2041,"RET_auto_ret",107,17779433
2041,"RET_nstor_off",58,5352559
2041,"RET_stor_off",68,0
2041,"RET_stor_ret",275,39879743
2041,"SERV_bus_off",328,33845468
2041,"SERV_home_xxx",65,989634
2041,"SERV_nonp_off_inst",186,20360903
2041,"SERV_site_li",128,11656714
2041,"SERV_stor_ret",106,10940724
2041,"SERV_tech_off",585,49159057
2041,"TRNS_trns_off",60,0
2041,"TRNS_trns_ware",88,32070205
2041,"UTL_othr_off",21,0
2041,"UTL_othr_off_li",25,17785224
2041,"WHSL_offc_off",34,0
2041,"WHSL_whsl_ware",106,52297101
