AZone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
200,0.03919,0.092221,0.013537,0.250829,0,0,0,0,0,0,0,0.012648,0,0.003516,0.004102,0,0,0
201,0.000788,0.141683,0.055907,0.51133,0,0,0,0,0.011728,0,0,0,0.000378,0.000884,0.001105,0,0,0
202,0,0.220275,0.096933,0.258023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0.357965,0.155405,0.424402,0,0,0,0.00214,0,0,0,0,0.013104,0.091191,0.532786,0,0,0
204,0,0.519841,0.06797,2.245611,0,0,0,0,0.049848,0,0,0.001697,0.001996,0.029124,0.042284,0,0,0
205,0.001014,0.071366,0.061586,1.015073,0,0,0,0,0,0.00145,0,0.005135,0.001698,0.010982,0.039699,0,0,0
206,0.006041,0.224288,0.051455,0.403669,0.00737,0.292874,0,0,0,0,0,0.000884,0.0027,0.018228,0.028378,0.002584,108100000,0
207,0.000007,0.045174,0.034171,0.594285,0.000009,0.000084,0,0,0,0.030826,0,0,0.043132,0.012453,0.001856,0,0,0
208,0.000001,0.13463,0.082068,1.48089,0.000001,0.00001,0,0,0.007848,0.051558,0,0.016592,0.142456,0.021784,0.022854,0.009645,0,0
209,0,1.356376,0.128712,0.125193,0,0,0,0,0.000732,0.011396,0,0.00252,0.014656,0.604646,0.022008,0.036117,0,0
210,0,0.886377,0.084509,0.083169,0,0,0.08302,0,0,0,0,0.0024,0.059955,0.238229,0.154872,0,0,0
211,0.021467,1.01446,0.12176,0.169959,0,0,0.015418,0.000255,0.031992,0.007983,0,0.023582,0.044593,0.279905,0.812486,0.001341,0,0
212,0.054934,0.440298,0.19205,0.263992,0,0,0.030836,0,0.068448,0.002226,0,0.00163,0.05401,0.401012,0.347352,0.001341,0,0
213,0.08568,0.263036,0.126111,0.326531,0,0,0,0,0,0.03048,0,0.002502,0.021844,0.323097,0,0.001341,0,0
214,0.044146,0.135247,0.064951,0.168218,0,0,0,0,0,0,0,0,0,0.000442,0,0,0,0
215,0.132396,0.405554,0.196173,0.511773,0,0,0,0,0,0,0,0.00695,0.000332,0.031597,0.035224,0,0,0
216,0.02263,0.068436,0.391988,2.299107,0,0,0,0,0.010464,0,0,0.004598,0.000216,0.003525,0.011248,0,0,0
217,0.025379,0.083536,0.293653,1.788075,0,0,0,0,0.012648,0.001404,0,0.003614,0.012174,0.0193,0.133572,0,0,0
218,0,0.191046,0.322696,1.60582,0,0,0.014064,0,0,0,0,0.009656,0.009708,0.008393,0.139762,0,0,0
219,0.012881,0.046581,0.108769,1.3949,0,0,0,0.07191,0.008184,0.076911,0,0.018468,0.072398,0.3818,0.032488,0.023715,0,0
220,0.06388,0.141945,0.500652,3.879375,0.000002,0.000079,0,0,0.01308,0,0,0.013974,0.002612,0.013037,0.000879,0.001929,0,0
221,0.024186,0.186583,0.15751,2.147062,0,0.000007,0,0,0,0.000725,0,0.00119,0.003034,0.001408,0.002898,0,0,0
222,0.000423,0.004299,0.019497,0.206789,0.000003,0.00013,0,0,0,0.0029,0,0,0.001863,0,0.000452,0,304920,0
223,0,0.291642,0.293099,0.117333,0,0.000016,0,0,0.002232,0.098393,0.000278,0.003534,0.034317,0.701731,0.272852,8.307354,806137.478,0
224,0.00021,0.172633,0.172813,0.069877,0,0,0,0,0,0.032198,0,0,0.04245,0.261187,0.064496,0.001341,0,0
225,0,0.224406,0.225587,0.090352,0,0,0.002134,0,0,0.293599,0.000248,0.000967,0.252736,0.971213,0.019163,0,48562.499,0
226,0,0.071748,0.060991,0.058741,0,0,0.062858,0,0.002976,0,0,0.00552,0.01051,0.018478,0.169396,0.001581,0,0
227,0.003111,0.185347,0.261793,0.850175,0,0,0,0,0.00744,0.010881,0,0.022518,0.033182,0.041782,0.003058,0,0,0
228,0.004851,0.234028,0.335119,1.40022,0,0,0,0,0.01308,0,0,0.000879,0.00062,0.007924,0.097207,0.01929,0,0
229,0.000024,0.177031,0.202988,3.201359,0.000002,0.000092,0,0,0.045384,0.001404,0,0.005874,0.006751,0.164281,0.241982,0.001581,9712.5,0
230,0.093875,0.311352,0.102091,1.52759,0.000004,0.00021,0,0,0.00436,0,0,0.010763,0.000486,0.004495,0.087106,0.009645,0,0
231,0.001808,0.263897,0.222651,1.321778,0,0,0,0,0,0,0,0.000884,0.005281,0.02027,0.021447,0,0,0
232,0,0.139235,0.074148,0.526114,0,0,0.017072,0.025894,0,0.042716,0,0.063699,0.048554,0.722334,0.146968,0.042999,0,0
233,0,0.027771,0.009419,0.06078,0,0,0,0,0,0.001404,0,0.00753,0.028796,0.029946,0.14827,0,0,0
234,0,0.043519,0.014782,0.0953,0,0.00021,0,0,0,0,0,0,0.004266,0,0,0,0,0
235,0,0.098265,0.036345,0.207099,0,0.000229,0.019476,0,0.098952,0.076348,0,0,0.157981,0.362424,0,0.003162,9712.5,0
236,0.000038,0.0023,0.052717,0.113241,0.000046,0.47553,0,0,0,0,0,0.003094,0.00267,0.013499,0.002431,0.003936,0,0
237,0,0.136682,0.047651,0.298751,0,0.000024,0,0,0.000744,0.007722,0,0.115686,0.042943,0.043797,0.005572,0.197385,0,0
238,0.000064,0.043768,0.016856,0.113181,0,0,0,0.00102,0,0,0,0,0,0,0.002224,0,0,0
239,0.003388,0.039582,0.116896,0.9155,0,0,0,0,0,0,0,0.005133,0.000162,0,0.002271,0,0,0
240,0.008123,0.045572,0.238314,1.511669,0,0,0,0,0,0,0,0.008688,0.001134,0.007625,0,0,0,0
241,0.002053,0.022073,0.124954,1.275658,0,0,0,0,0.006597,0,0,0.00136,0.000216,0.000663,0.001831,0,0,0
242,0.002444,0.176299,0.230155,1.351496,0,0.000002,0,0,0.01116,0,0,0.023907,0.011547,0.082312,0.393848,0,0,0
243,0.158246,0.010351,0.38214,1.774678,0.000014,0.000714,0,0,0.035077,0,0,0.015808,0.000216,0.010348,0.150254,0,16278149.55,0
244,0.004931,0.000154,0.036795,0.052586,0.003385,0.167698,0,0,0.020524,0.047507,0,0.053274,0.176711,0.026194,0.075755,0.007444,0,0
245,0.00058,0.000258,0.007227681,0.00879942,0.000707,0.035034,0,0,0,0,0,0,0,0,0,0,0,0
246,0.00055,0.000581,0.006995,0.014292,0.000598,0.029645,0,0,0,0,0,0,0,0,0,0,0,0
247,0.000522,0,0.006307,0.00742,0.000636771,0.031543302,0,0,0.003665,0,0,0.000247,0,0,0,0,0,0
248,0.000441,0.000001,0.006968,0.025652,0.000538,0.02665,0,0,0,0,0,0.014807,0.000648,0.000704,0.000663,0,0,0
249,0.153886,0.078578,0.103841,1.122023,0.000024,0.000535,0,0,0.007848,0.025779,0,0.009947,0.153369,0.052795,0.041655,0.004609,18055537,0
250,0.034545,0.052812,0.014709,0.098094,0,0,0,0.00507,0,0,0,0.028912,0.014888,0.170565,0.203142,0.177072,116549.997,0
251,0.038219,0.058346,0.016346,0.107033,0,0,0,0.042586,0.008052,0.00193,0,0.006177,0.030572,0.282961,0.205201,0.003439,0,0
252,0.009477,0.078863,0.030002,0.330893,0,0,0,0,0.004392,0,0.251968,0.092183,0.094464,0.025127,0.123574,0.00172,0,0
253,0.007536,0.433670563,0.229802,0.480688,0,0,0.013046,0.000255,0,0.001404,0,0.021962,0.044726,0.09645,0.143268,0,0,0
254,0.029279,0.492843,0.171022,0.559217,0,0,0,0,0,0,0,0.002363,0.000486,0.007432,0.003536,0,0,0
255,0.000036,0.032526,0.068077,0.096834,0,0,0,0,0,0,0,0.000221,0,0.003094,0,0,0,0
256,0,0.031765,0.190918,1.121123,0,0,0,0,0.020832,0.000508,0,0.019258,0.002771,0.027614,0.200768,0,0,0
257,0.000007,0.263042,0.457084,1.407417,0,0,0,0,0.010416,0.012793,0,0.027098,0.002475,0.047331,0.079268,0.001581,0,0
258,0,0.254096,0.289195,2.17916,0,0.000476,0,0,0,0.305031,0.000278,0.004836,0.233203,0.960152,0.057006,0.001341,0,0
259,0.005717,0.212149,0.122051,2.498769,0.000009,0.01826,0,0,0.060168,0,0,0.010215,0.000162,0.015549,0.014713,0.028935,0,0
260,0.00345,0.010602,0.017962,0.378539,0,0,0,0,0,0,0,0.00417,0.000216,0,0.007506,0,0,0
261,0.003635,0.028861,0.024183,0.350921,0,0,0,0,0,0,0,0.000221,0,0.001547,0,0,0,0
262,0.020666,0.016642,0.251825,0.988192,0,0.000719,0,0,0.008796,0,0,0,0.000486,0.001001,0.001356,0,0,0
263,0.000461,0.029617,0.069362,0.343291,0,0.000244,0,0,0,0.007271,0,0,0.015,0.004575,0.018168,0,0,0
264,0.000056,0.102027,0.09463,0.528484,0,0,0,0.198592,0.00732,0,0,0.080266,0.027576,0.939575,0.191232,0,43560,0
265,0.00002,0.04525,0.020178,0.293485,0,0,0,0,0.02232,0.000702,0,0.02224,0.043684,0.066749,0.022294,0,0,0
266,0.000094,0.024321,0.193164,0.494597,0,0,0,0,0,0,0,0.010098,0,0.005061,0.010608,0,0,0
267,0.005934,0.006961,0.007177,0.020274084,0.007239733,0.069181,0,0,0.025288,0.066901,0,0.004688,0.1573,0.052631,0.037092,0.183417,0,0
268,0.029105,0.022448,0.034489,0.118758,0.03551,0.504832,0,0,0,0.02597,0,0.001794,0.005035,0.005004,0.014955,0,272480000,0
269,0.039128,0.037327,0.040612,0.110303139,0.047739,0.467601,0,0,0.005131,0.007141,0,0,0.027378,0.005672,0.003757,0.005168,149150000,0
270,0.052694,0.019439,0.045356,0.23521,0.063409,0.987048,0.000797,0.02926,0.005131,0.09342,0,0.002282,0.066574,0.03629,0.050248,0.013904,1812300000,0
271,0.058644,0.000116,0.035228,0.232846,0.071449,0.983923,0,0,0.002932,0.002321,0,0.000663,0.00162,0.007336,0.005967,0.020672,345881561.6,1646789650
272,0.034684,0.061449,0.035847,0.392999,0.042307,1.670303,0,0.011781,0.038849,0.033513,0,0.002431,0.020227,0.035428,0.098662,0.074936,279297528.4,2342346170
273,0.18724,0.070947,0.091405,1.840966,0.123744,1.720582,0,0,0.00733,0.249091,0,0.002686,0.044916,0.054014,0.008975,0.010336,2887634888,1805565112
274,0.00444,0.000014,0.000011,0.03775,0.005417,0.160472,0,0,0.003665,0,0,0,0.000378,0.003189,0.000442,0,179450000,0
275,0.00159,0,0,0.013502,0.00194,0.057396,0,0,0,0.006094,0,0,0.000253,0.001518,0,0,64121923.23,0
276,0.001494,0.001719,0.008918,0.041677,0.001342,0.171074,0,0,0.004398,0.00435,0,0,0.009342,0.045872,0.001105,0,173800000,0
277,0.001269,0.000003,0.000035,0.01083,0.001548,0.046037,0,0,0,0.015225,0,0.001989,0,0.00126,0.03616,0,304920,0
278,0.002469,0.001039,0.011724,0.066076,0.002134,0.144663,0,0,0,0,0,0,0.000162,0.001504,0.000442,0.001292,151670000,0
279,0.002128,0.000685,0.001974,0.013039,0.000479,0.044356,0,0,0,0,0,0,0.00953,0.000376,0,0,46037248.73,0
280,0.36123,0.190054,0.013039,0.612642,0,0.000169,0,0.030132,0.010464,0.047555,0,0.021794,0.066013,0.097402,0.116576,0.101648,57352310.92,0
281,0.259035,1.112308,0.20881,0.937911,0,0.000004,0.014064,0,0,0.134039,0.000247,0.320569,0.187021,0.097103,0.279991,0.005198,50806086.1,0
282,0.153795,0.093263,0.162912,2.565922,0.000478,0.008533,0,0,0.063038,0.010875,0,0.013294,0.016057,0.059831,0.040753,0.05168,24684034.97,25723838.64
283,0.086009,0.610161,0.361631,2.441311,0.004838,0.053116,0.009376,0.044226,0.0436,0.204079,0,0.082506,0.205658,0.240524,0.182572,0.104166,0,0
284,0.01653,0.142257,0.051971,0.382545,0,0,0,0,0.028776,0,0,0.021755,0.02858,0.01138,0.056015,0,0,0
285,0.136515279,0.086456,0.130271,1.15257433,0.000109899,0.000312518,0,0,0.015393,0.01233,0,0.028033,0.03679,0.027769,0.036786,0.02424,3637125.127,0
286,0.0377,0.122868,0.160064,2.238553,0.000235,0.001201857,0,0,0.008796,0.036972,0,0.018794,0.064781,0.03089,0.167869,0,96542247.34,0
287,0.004748,0.00076,0.055362,0.073237,0.005418,0.268389,0,0,0,0.00435,0,0.001428,0.027642,0.01661,0.005746,0.04522,93434247.42,0
288,0.004843,0.000111,0.057727,0.073943,0.005735,0.281876,0,0,0,0,0,0,0.000162,0.000663,0.00113,0,102787384.7,0
289,0.020682,0.010942,0.150393,0.774178,0.008207,0.111843,0,0,0,0,0,0.00072,0.007152,0.016049,0.007458,0.003876,125299524.8,0
290,0.005483,0.004302,0.059392,0.295251,0,0,0,0,0,0,0,0,0,0,0,0,22892361.87,0
291,0.00378,0.000518,0.007158,0.047834,0.003806,0.052082,0,0,0,0,0,0,0.001566,0.002674,0,0,0,0
292,0.013323,0.004274,0.05351,0.327763,0.010255,0.246827,0,0,0,0,0,0.003094,0.001183,0.003804,0.014233,0.007752,100050000,0
293,0.012811,0,0,0.077986,0.015877,0.333571,0,0,0,0,0,0.000221,0.024686,0.012317,0,0.00646,130080000,0
294,0.019598,0.000061,0.000052,0.134183,0.023934,0.570821,0,0,0,0.0029,0,0,0.003169,0.003247,0.003978,0,299369637.4,0
295,0.003501,0.000079,0,0.058526,0.004271,0.24879,0,0,0,0,0,0.004017,0.00027,0.014815,0.001778,0,110010000,0
296,0.003601,0,0.042577,0.050393,0.004393,0.214216,0,0,0.004398,0.00145,0,0,0.004428,0.007281,0,0.005168,75738072.91,0
297,0.004215,0.004951,0.028952,0.059318,0.005143,0.252156,0,0,0.004398,0.01015,0,0,0.010146,0.012784,0.004985,0.00646,151024250,0
298,0.0013,0.000015,0.015648,0.018485,0.001586,0.078577,0,0,0,0,0,0,0,0,0,0,32031824.12,0
299,0.002444,0.006488,0.000609,0.036336,0.002817,0.138853,0,0,0,0,0,0.000247,0.040674,0.007238,0.012597,0,104300000,0
300,0.036936,0.000103,0.01311,0.032791,0.044977,0.124896,0,0,0,0,0,0,0,0.001452,0,0,141030000,0
301,0.033536,0.006749,0.013865,0.058585,0.04043,0.213882,0,0,0.003665,0,0,0.000442,0,0.010218,0.005967,0.011628,176150000,0
302,0.008876,0.005689,0.00455,0.028375,0.010829,0.120621,0,0,0,0,0,0,0,0,0,0,0,0
303,0.000796,0.001467,0.000651,0.006165,0.000971,0.026207,0,0,0,0,0,0,0.002652,0.000442,0.001808,0,0,0
304,0.003526,0.006457,0.002878,0.027297,0.004303,0.116041,0,0.007623,0.016126,0.00145,0,0.002873,0.001863,0.002316,0.012757,0.011628,0,0
305,0.011141,0.012038,0.005367,0.126664,0.013635,0.538613,0,0,0.000733,0,0,0.001482,0,0.012098,0.000442,0.001292,254394360,0
306,0.033008,0.004892,0.011812,0.079956,0.040272,0.339888,0.006912,0,0,0.000725,0,0,0.000216,0.001791,0.003536,0,226950000,0
307,0.002192,0.000079,0.000082,0.036649,0.002692,0.156327,0,0,0,0,0,0,0,0.000556,0.000565,0,42958386.31,0
308,0.004728,0.162787,0.047601,0.675646,0.000262,0.031515,0.021348,0,0,0.000591,0,0.021533,0.001662,0.155562,0.364124,0.026877,0,0
309,0.003724,0.106985,0.029959,0.518073,0.000206,0.024124,0,0,0,0,0,0.002652,0.00172,0.008264,0.012074,0,0,0
310,0.001185,0.093763,0.057824,0.137804,0.000066,0.006417,0,0,0,0,0,0.001105,0.009758,0.000663,0.006851,0.001292,0,0
311,0.00024,0.069265,0.021754933,0.046985,0.000013,0.002188,0,0,0.499224,0.016142,0,0.139364,0.023979,0.297072,0.233306,0.012408,0,0
312,0.023301,0.13498,0.004082,0.129035,0.001292,0.006084,0.008536,0,0.017568,0.027017,0,0.027316,0.095351,0.487136,0.06705,0.017195,0,0
313,0.005228,0.055993,0.009522,0.050015,0.00029,0.002329,0,0,0,0.00412,0,0.003885,0.013084,0.328706,0.06897,0.00688,0,0
314,0.003401,0.208876257,0.071296,0.384444,0.000188,0.017902,0,0,0.005208,0.012174,0,0.037854,0.04026,0.202365,0.258384,0.032961,0,0
315,0.002842,0.21305,0.128631,0.357767,0.000158,0.01666,0.014232,0.00918,0,0.000702,0,0.007059,0.064771,0.051199,0.072776,0,0,0
316,0.003092,0.122923,0.060045,0.277701457,0.000171,0.012931366,0.008302,0.00867,0,0.004369,0,0.052902,0.012476,0.180785,0.280696,0.001341,0,0
317,0.013109,0.313888,0.159833,1.704063,0.000727,0.079348,0,0,0.007848,0,0,0.005694,0.013029,0.087663,0.238013,0.00134,0,0
318,0,0.169922,0.27704,2.407774,0,0.11212,0,0,0.016568,0.000661,0,0.003452,0.003466,0.022511,0.005787,0.003858,0,0
319,0,0.043622684,0.047638,0.446326393,0,0.020784,0,0,0.020928,0.029431,0,0,0.0165,0.060268,0,1.01298,0,0
320,0,0.379728,0.049281,0.562203,0,0.026179,0,0,0.008184,0,0,0.008088,0.017775,0.030236,0.217746,0,0,0
321,0,0.043167,0.034411,0.253218,0,0.011791,0,0.09129,0,0.000702,0,0.00556,0.004064,0.100544,0.000556,0.023715,0,0
322,0,0.116019,0.084214,0.952658,0,0.044361,0,0,0,0.008763,0,0.0247,0.00243,0.020617,0.008552,0.001341,0,0
323,0,0.427265,0.119686,1.672556,0,0.107903,0.118437,0.00214,0.094428,0,0,0.010236,0.018554,1.798685,0.349694,0.025785,0,0
324,0,0.215985,0.20846,0.434556,0,0.028035,0.001816,0,0,0,0,0.017922,0.001028,0.007228,0.000456,0,0,0
325,0,0.329682,0.335622,1.133247,0,0.073112,0,0,0.088693,0,0,0.017953,0.002094,0.053916,0.035595,0,0,0
326,0.00333,0.03413,0.078929,0.866940306,0,0.05595,0,0,0.006976,0,0,0.007325,0.001172,0.023092,0,0,0,0
327,0.004149,0.499182,0.206331,1.516711,0,0.096475,0.024906,0.052275,0.02604,0.009126,0,0.018966,0.091829,0.461913,0.579577,0.041967,0,0
328,0,0.252318638,0.069485,0.80696,0,0.05206,0,0,0,0,0,0.007325,0.000242,0.011815,0.148844,0,0,0
329,0.000197,0.275599178,0.22378,1.284972,0,0.082898741,0.052184,0,0.088536,0.004738,0,0.079892,0.101786,0.647914,0.333044,0.106929,0,0
330,0,0.105751,0.046702,0.692642,0,0.04468267,0.003558,0.003825,0,0.006318,0,0.000257,0.06173,0.152335333,0.099458,0.002682,0,0
331,0,0.097936,0.026118,0.725164,0,0.046783,0,0,0,0,0,0.013185,0.000586,0.01452,0.050285,0.00134,0,0
332,0.000136,0.130074,0.042402,0.460395,0.000008,0.021755,0.052283,0.000293,0,0.348536,0,0.025838,0.02313,0.815201667,0.379193,0.025797,0,0
333,0.00527,0.062714355,0.104596,1.28427,0.000292135,0.059802927,0,0,0.030504,0.004914,0,0.002974,0.048719,0.117437,0.032948,0.013749,0,0
334,0.061158788,0.758544,0.543783,1.800338,0.00339,0.083834,0,0.006375,0,0,0,0.025674,0.016185,0.041535,0.12209,0.001581,0,0
335,0.008099221,0.26644,0.158063185,0.958067,0.000448939,0.044613073,0,0,0.031392,0.000661,0,0.008404,0.001938,0.003464,0.003516,0.001929,0,0
336,0.009025,0.310233,0.123902,0.622139,0.0005,0.02897,0,0,0.002976,0,0,0.044225,0.00468,0.057276,0.113129,0,0,0
337,0,0.023068,0.03862,0.68213,0,0.031764,0,0,0.003665,0.000725,0,0.00493,0.001112,0.002652,0.000884,0.005168,0,0
338,0,0.017446,0.131318,1.416478,0,0.065874,0,0,0.003665,0,0,0.000247,0.001075,0.005998,0.0061,0.001292,0,0
339,0,0.517491,0.289989997,1.582598,0,0.073695,0.000797,0,0,0.000725,0,0.006017,0.003484,0.034434,0.022368,0,0,0
340,0.000001,0.993837,0.594538,0.653757185,0,0.000925,0,0,0.000733,0,0,0.030491,0.000702,0.050757,0,0,0,0
341,0,0.199213914,0.150065,2.788738,0,0.12986,0,0,0.009529,0,0,0.002652,0.001642,0.115044,0.00895,0.000984,0,0
342,0.00077,0.134384,0.024791861,1.250783,0.000043,0.058244,0,0,0,0,0,0.001226,0.001949,0.015362,0.000884,0.003876,0,0
343,0.056631,0.043927,0.011092,0.223895,0.003139,0.010426,0,0,0.012208,0,0,0.000242,0.001043,0.012566,0.000464,0,0,0
344,0.111556,0.623357,0.550452445,1.943477348,0.006184,0.090499,0.021096,0.004617,0,0.000661,0,0.031027,0.02613,0.187016,0.083259,0,0,0
345,0.148667,0.441007,0.002386,0.54305,0.008241,0.025287,0,0,0,0.000351,0,0.001049,0.003306,0.096744,0.222436,0,0,0
346,0.022159,0.101543,0.023992,0.307534,0.001228,0.014321,0.003985,0,0.016859,0,0,0.019857,0,0.032902,0.005379,0.005168,0,0
347,0.012497871,0.060242,0.034781,0.428152,0.000693,0.019937216,0,0,0.00436,0.326534,0,0.000253,0.043793,0.03565,0.028006,0.00402,0,0
348,0.007562,0.049311,0.029481,0.319376,0.000419,0.014872,0,0.010455,0.008184,0.057564,0,0.0072,0.014241,0.280457,0.006016,0.002682,0,0
349,6.94455E-09,0.059668,0.022948,0.060309,3.84936E-10,0.002808,0.006402,0,0,0.06798,0,0.019681,0.007945,0.098295,0.8287,0.00516,0,0
350,0,0.037166,0.018609346,0.081249,0,0.004761,0.033208,0,0,0,0,0.00336,0.003814,0.053326,0.2417,0,0,0
351,0.018398,0.043963,0.05071,0.49217,0,0.031751879,0,0,0,0.006262,0,0.000545,0.046042,0.279794,0.054062,0.008595,0,0
352,0.044461,0.081795,0.135947,1.132638,0,0.073071,0,0,0.22692,0.007722,0,0.012255,0.023927,0.032645,0.022576,0,0,0
353,0.000239,0.045607,0.006489,2.762885,0,0.178245,0.002344,0,0.02616,0.001983,0,0.0195,0.014195,0.08774,0.048998,0.004609,0,0
354,0.008507,0.047158,0.068955,1.253939,0,0.080897,0,0,0,0,0,0.026457,0.000942,0.014514,0.070303,0.005198,0,0
355,0.009273,0.193846,0.05797,1.419656,0,0.090821,0,0.075735,0.034968,0,0,0.15511,0.001968,0.160639,0.003792,0.006084,1486012.459,0
356,0.015212,0.159411,0.029693,0.579439,0,0.036735,0,0,0.011336,0.000661,0,0.006382,0.017666,0.016015,0.103438,0,0,0
357,0.000017,0.091482,0.104842,1.134032,0,0.073161,0,0,0,0,0,0.001605,0.011415,0.02257,0.01181,0.00134,0,0
358,0,0.142143,0.172576,1.044296,0,0.067372,0,0,0,0,0,0.000247,0.032618,0.007506,0.003616,0,0,0
359,0.000009,0.000061,0.001567,1.411436,0,0.091057,0,0,0,0,0,0,0.002519,0.007903,0.002913,0.000984,0,0
360,0.020855,0,0.107829,1.040942,0,0.067155,0,0.000924,0.005864,0,0,0.000476,0.001763,0.003383,0.001105,0.007444,0,0
361,0.00498,0.085981,0.005692,0.687537,0,0.044356,0,0,0.035752,0.000661,0.20225,0.04177,0.142771,0.050703,0.054677,0.02412,43560,0
362,0.001282242,0.923217,0.602364,0.513725588,0.000056,0.024072069,0,0,0.006696,0.005616,0,0.02085,0.070256,0.190067,0.294584,0.002922,43560,0
363,0.001208517,0.521265,0.154996,0.287396135,0.000067,0.013383,0.030836,0.041055,0.010416,0.088452,0.000278,0.032448,0.013742,0.60086,0.795604,0.087576,0,0
364,0.000103,0.49853,0.132138,0.191995,0.000006,0.00894,0,0,0.002196,0.4213855,0,0.024453,0.086958,0.529348,0.480457,0.378396,0,0
365,0.0451,0.419117,0.0983,0.415413,0.0025,0.019344,0,0,0,0.40401,0,0,0.114904,0.351544,0.02964,0.041007,2156174.94,0
366,0.032977,0.148579,0.016368,0.225396,0.001828,0.010496,0,0,0,0.07271,0,0.01936,0.003276,0.009645,0.028768,0.003269,0,0
367,0.026708632,0.227678,0.103600569,0.507871881,0.001307,0.015815,0,0,0,0,0,0.000221,0.000253,0.012823,0.110627,0,0,0
368,0.003828,0.00486,0.041578,0.206118,0.000006,0.000273,0,0,0.000733,0,0,0.00663,0.015677,0.017593,0.113421,0,0,0
369,0.009479,0.177756,0.117175,0.52571,0.000525,0.024478,0,0.041565,0.069192,0.070191,0,0.066508,0.007113,0.114025,0.572988,0.039525,0,0
370,0.004516,0.138001,0.08843,0.730208,0.00025,0.034003,0,0.007776,0,0.186308,0,0.002637,0.065989,0.087195,0.022821,0.032204,0,0
371,0.001051,0.191402,0.063185,0.361266,0.000058,0.016823,0,0,0,0.175165,0,0,0.047734,0.046304,0.047791,0.130156,9139462.248,0
372,0.004804,0.038576,0.00274,0.331627,0.000266,0.015442,0,0,0,0.10591,0,0,0.029633,0.054634,0.007382,0.072486,0,0
373,0.010351,0.321478,0.115651,1.95565,0.000573738,0.091066,0,0,0.245032,0.029745,0,0.0232,0.004608,0.031434,0.032096,0.004609,0,0
374,0.015091578,0.06495,0.025706,0.969143,0.000836,0.045131,0,0,0,0,0,0,0,0.001367,0.003616,0,10236974.72,0
375,0.000023,0.211239,0.263541,1.011303,0,0.065243232,0,0,0,0.00435,0,0,0.005913,0.006493,0,0,130680,0
376,0,0.11683,0.145774,0.556268,0,0.035887,0,0,0.009529,0.00145,0,0,0.000442,0.000442,0.001808,0,0,0
377,0.000407351,0.094132,0.105094,1.158677,0,0.074751,0,0,0.010464,0,0,0.009016,0.0051,0.05425,0.065793,0.00402,0,0
378,0.004803,0.090072,0.043519,1.123606,0,0.072488,0,0,0.000733,0,0,0.005304,0.004624,0.019461,0.004862,0,0,0
379,0.00617009,0.103276,0.063835421,1.478658,0,0.095394,0,0.02397,0.031992,0.095053,0,0.009961,0.017142,0.168986333,0.181824,0.029799,0,0
380,0.003467,0.12185,0.156239621,1.826568506,0,0.117839,0,0,0.0024,0,0,0.000247,0.006401,0.02151,0.016429,0.005844,0,0
381,0.000494528,0.183279,0.237158,0.971353,0,0.062666,0,0,0.009592,0.002644,0,0.045428,0.033142,0.173341,0.131688,0.035797,0,0
382,0.007948183,0.050048796,0.211612852,2.068733,0,0.133478,0.001172,0,0.011336,0,0,0.015011,0.014366,0.162081,0.239264,0.118582,19424.999,0
383,0.014993,0.233055,0.006584,1.763839,0.012923139,1.361853,0,0,0.023456,0.01015,0,0.019006,0.018435,0.061884,0.06162,0.011012,263410000,0
384,0.013699,0.097983,0.00786,0.430965,0.000759,0.020068,0.045068,0.00204,0.001488,0.27822,0,0.038756,0.043221,0.200486,0.333444,0.09462,4498038.392,0
385,0.021803,0.491458,0.066191,0.477262,0.001209,0.022224,0,0,0.017856,0.061468,0,0.001516,0.04024,0.292935667,0.029626,0.040908,913298.7248,0
386,0.038396,0.962877,0.137455,0.980654,0.002128,0.045665,0,0,0.000744,0.025342,0,0.031301,0.026091,0.707751,0.113554,0.012168,478075.7254,0
387,0.014104284,0.784506,0.159194,1.007432,0.000811,0.047951,0.033208,0.02346,0.051336,0.005253,0,0.083658,0.046311,0.422872,0.754149,0.04383,3214837.411,0
388,0.116173,0.381819,0.036308,1.007005703,0.006466346,0.047293,0.014232,0,0.009672,0.026094,0,0.011676,0.086041,0.569907,0.166454,0.0618,0,0
389,0.014090966,0.078294372,0.024648,0.282927,0.000781,0.013175,0,0.022185,0.000744,0.079293,0,0.00695,0.09992,0.171926333,0.314964,0.086319,0,0
390,0.00653,0.034421,0.011177,0.131808,0.000362,0.006138,0,0,0,0.039712,0,0,0.01178,0.175538,0.003906,0.332772,301087.492,0
391,0.008094,0.057694,0.004629,0.254613034,0.000449,0.011856,0.076124,0,0.010416,0.101242,0,0.010766,0.02037,0.189036,0.052098,0.122358,0,0
392,0.004671054,0.033312,0.002664,0.147016,0.000259,0.006846,0,0,0,0.0261,0,0,0.00027,0.011886,0,0,43560,0
393,0.005853301,0.041731,0.003344,0.184173,0.000324,0.008576,0,0.113475,0,0.009126,0,0.003058,0.000108,0.248315,0.003684,0.007905,0,0
