taz,commodity,quantity
58,FLR Warehouse,298
58,FLR Agriculture,100
58,FLR Logging,100
59,FLR MH,3612.6
59,FLR MF,4219.4
59,FLR AT,12858.7
59,FLR SFD,265795.3
59,FLR RRMH,10000
59,FLR RRSFD,219752.4
59,FLR Accommodation,5745.36
59,FLR Government Support,299.95
59,FLR K12,8579.17
59,FLR Heavy Industry,96
59,FLR Hospital,470.38
59,FLR Institutional,2012.4
59,FLR Light Industry,100
59,FLR Office,18114.56
59,FLR Retail,39404.47
59,FLR Warehouse,298
59,FLR Agriculture,100
59,FLR Logging,100
60,FLR MH,2846
60,FLR MF,13484
60,FLR AT,239
60,FLR SFD,645158.5
60,FLR RRMH,10000
60,FLR RRSFD,302505.9
60,FLR Accommodation,216.98
60,FLR Government Support,116.98
60,FLR K12,179
60,FLR Heavy Industry,99
60,FLR Hospital,100
60,FLR Institutional,100
60,FLR Light Industry,101
60,FLR Office,132
60,FLR Retail,106
60,FLR Warehouse,100
60,FLR Agriculture,100
60,FLR Logging,100
61,FLR MH,923.9
61,FLR MF,3029.8
61,FLR AT,1056.2
61,FLR SFD,10110.6
61,FLR RRMH,149
61,FLR RRSFD,4563.7
61,FLR Accommodation,4476
61,FLR Government Support,374.5
61,FLR K12,8637.67
61,FLR Heavy Industry,99
61,FLR Hospital,321.97
61,FLR Institutional,1417
61,FLR Light Industry,101
61,FLR Office,9789.17
61,FLR Retail,24381.84
61,FLR Warehouse,100
61,FLR Agriculture,100
61,FLR Logging,100
62,FLR MH,3779.8
62,FLR MF,16927.1
62,FLR AT,85293.5
62,FLR SFD,2450121.8
62,FLR RRMH,10000
62,FLR RRSFD,302505.9
62,FLR Accommodation,12345.81
62,FLR Government Support,332.81
62,FLR K12,92502.12
62,FLR Heavy Industry,99
62,FLR Hospital,286.07
62,FLR Institutional,5363.87
62,FLR Light Industry,4979.74
62,FLR Office,34492.41
62,FLR Retail,88268.63
62,FLR Warehouse,100
62,FLR Agriculture,100
62,FLR Logging,100
63,FLR MH,2846
63,FLR MF,13484
63,FLR AT,22960.7
63,FLR SFD,1950753.4
63,FLR RRMH,10000
63,FLR RRSFD,302505.9
63,FLR Accommodation,216.98
63,FLR Government Support,116.98
63,FLR K12,52927.09
63,FLR Heavy Industry,99
63,FLR Hospital,100
63,FLR Institutional,624.89
63,FLR Light Industry,594.95
63,FLR Office,7860.44
63,FLR Retail,1282.91
63,FLR Warehouse,100
63,FLR Agriculture,100
63,FLR Logging,100
64,FLR MH,3797.2
64,FLR MF,17035.6
64,FLR AT,35467.2
64,FLR SFD,480312.4
64,FLR RRMH,10000
64,FLR RRSFD,302505.9
64,FLR Accommodation,8450.2
64,FLR Government Support,373.65
64,FLR K12,8608.99
64,FLR Heavy Industry,99
64,FLR Hospital,321.24
64,FLR Institutional,2710.95
64,FLR Light Industry,101
64,FLR Office,68101.55
64,FLR Retail,134543.56
64,FLR Warehouse,100
64,FLR Agriculture,100
64,FLR Logging,100
65,FLR MH,3785.6
65,FLR MF,16963.5
65,FLR AT,141107.2
65,FLR SFD,1074666.1
65,FLR RRMH,10000
65,FLR RRSFD,302505.9
65,FLR Accommodation,27520.24
65,FLR Government Support,345.28
65,FLR K12,7650.85
65,FLR Heavy Industry,99
65,FLR Hospital,296.82
65,FLR Institutional,72366.8
65,FLR Light Industry,101
65,FLR Office,1293239.78
65,FLR Retail,114152.64
65,FLR Warehouse,100
65,FLR Agriculture,100
65,FLR Logging,100
66,FLR MH,2846
66,FLR MF,13484
66,FLR AT,21201.7
66,FLR SFD,1315901.2
66,FLR RRMH,10000
66,FLR RRSFD,302505.9
66,FLR Accommodation,240.98
66,FLR Government Support,116.98
66,FLR K12,179
66,FLR Heavy Industry,99
66,FLR Hospital,100
66,FLR Institutional,968.74
66,FLR Light Industry,101
66,FLR Office,3691.87
66,FLR Retail,16233.53
66,FLR Warehouse,100
66,FLR Agriculture,100
66,FLR Logging,100
67,FLR MH,2846
67,FLR MF,13484
67,FLR AT,47941.3
67,FLR SFD,2304969.5
67,FLR RRMH,10000
67,FLR RRSFD,302505.9
67,FLR Accommodation,216.98
67,FLR Government Support,116.98
67,FLR K12,179
67,FLR Heavy Industry,99
67,FLR Hospital,100
67,FLR Institutional,421.95
67,FLR Light Industry,1060.86
67,FLR Office,15469.87
67,FLR Retail,6477.95
67,FLR Warehouse,100
67,FLR Agriculture,100
67,FLR Logging,100
68,FLR MH,3768.1
68,FLR MF,15378.4
68,FLR AT,287069.8
68,FLR SFD,1670928.6
68,FLR RRMH,10000
68,FLR RRSFD,302505.9
68,FLR Accommodation,11198.38
68,FLR Government Support,199.1
68,FLR K12,1219920.39
68,FLR Heavy Industry,99
68,FLR Hospital,169.32
68,FLR Institutional,37058.59
68,FLR Light Industry,7962.96
68,FLR Office,102407.6
68,FLR Retail,20802.62
68,FLR Warehouse,801.43
68,FLR Agriculture,100
68,FLR Logging,100
69,FLR MH,3796.7
69,FLR MF,17032.9
69,FLR AT,119255.6
69,FLR SFD,728288.9
69,FLR RRMH,10000
69,FLR RRSFD,302505.9
69,FLR Accommodation,32042.91
69,FLR Government Support,2172.27
69,FLR K12,189323.93
69,FLR Heavy Industry,99
69,FLR Hospital,320
69,FLR Institutional,18231.55
69,FLR Light Industry,9289.14
69,FLR Office,317991.4
69,FLR Retail,101474.35
69,FLR Warehouse,100
69,FLR Agriculture,100
69,FLR Logging,100
70,FLR MH,3783.6
70,FLR MF,16951
70,FLR AT,49074.9
70,FLR SFD,1241695
70,FLR RRMH,10000
70,FLR RRSFD,302505.9
70,FLR Accommodation,216.98
70,FLR Government Support,116.98
70,FLR K12,7505.08
70,FLR Heavy Industry,99
70,FLR Hospital,100
70,FLR Institutional,1241.51
70,FLR Light Industry,101
70,FLR Office,132
70,FLR Retail,106
70,FLR Warehouse,100
70,FLR Agriculture,100
70,FLR Logging,100
71,FLR MH,2846
71,FLR MF,13484
71,FLR AT,16274.8
71,FLR SFD,726037.1
71,FLR RRMH,10000
71,FLR RRSFD,302505.9
71,FLR Accommodation,216.98
71,FLR Government Support,116.98
71,FLR K12,179
71,FLR Heavy Industry,99
71,FLR Hospital,100
71,FLR Institutional,100
71,FLR Light Industry,101
71,FLR Office,132
71,FLR Retail,106
71,FLR Warehouse,100
71,FLR Agriculture,100
71,FLR Logging,100
72,FLR MH,3795.3
72,FLR MF,17023.8
72,FLR AT,18499.2
72,FLR SFD,852452.2
72,FLR RRMH,10000
72,FLR RRSFD,302505.9
72,FLR Accommodation,4361.92
72,FLR Government Support,368.04
72,FLR K12,33827.83
72,FLR Heavy Industry,99
72,FLR Hospital,316.41
72,FLR Institutional,9011.43
72,FLR Light Industry,101
72,FLR Office,19173.1
72,FLR Retail,9440.31
72,FLR Warehouse,100
72,FLR Agriculture,100
72,FLR Logging,100
73,FLR MH,3794.7
73,FLR MF,17020.5
73,FLR AT,11852.6
73,FLR SFD,1163213.9
73,FLR RRMH,10000
73,FLR RRSFD,302505.9
73,FLR Accommodation,14958.83
73,FLR Government Support,366.63
73,FLR K12,123512.33
73,FLR Heavy Industry,99
73,FLR Hospital,315.21
73,FLR Institutional,108707.11
73,FLR Light Industry,101
73,FLR Office,56512.43
73,FLR Retail,40324.29
73,FLR Warehouse,100
73,FLR Agriculture,100
73,FLR Logging,100
74,FLR MH,3786.6
74,FLR MF,16969.5
74,FLR AT,162611.7
74,FLR SFD,2754013.5
74,FLR RRMH,10000
74,FLR RRSFD,302505.9
74,FLR Accommodation,9788.17
74,FLR Government Support,1371.4
74,FLR K12,23839.09
74,FLR Heavy Industry,99
74,FLR Hospital,298.56
74,FLR Institutional,3247.04
74,FLR Light Industry,15984.66
74,FLR Office,128001.95
74,FLR Retail,160080.64
74,FLR Warehouse,4158.9
74,FLR Agriculture,100
74,FLR Logging,100
75,FLR MH,2846
75,FLR MF,13484
75,FLR AT,132236.4
75,FLR SFD,2679927.6
75,FLR RRMH,10000
75,FLR RRSFD,302505.9
75,FLR Accommodation,240.98
75,FLR Government Support,116.98
75,FLR K12,26709.89
75,FLR Heavy Industry,128
75,FLR Hospital,100
75,FLR Institutional,5075.19
75,FLR Light Industry,902.9
75,FLR Office,17137.39
75,FLR Retail,1370.9
75,FLR Warehouse,100
75,FLR Agriculture,100
75,FLR Logging,100
76,FLR MH,3796.2
76,FLR MF,17029.6
76,FLR AT,955173.8
76,FLR SFD,3514844.1
76,FLR RRMH,10000
76,FLR RRSFD,302505.9
76,FLR Accommodation,8827.99
76,FLR Government Support,370.6
76,FLR K12,53752.23
76,FLR Heavy Industry,1665.54
76,FLR Hospital,318.62
76,FLR Institutional,357511.32
76,FLR Light Industry,5098.92
76,FLR Office,223017.02
76,FLR Retail,49622.29
76,FLR Warehouse,2534.41
76,FLR Agriculture,100
76,FLR Logging,100
77,FLR MH,3766.2
77,FLR MF,14451.4
77,FLR AT,172800.3
77,FLR SFD,1559269
77,FLR RRMH,10000
77,FLR RRSFD,302505.9
77,FLR Accommodation,216.98
77,FLR Government Support,116.98
77,FLR K12,179
77,FLR Heavy Industry,99
77,FLR Hospital,100
77,FLR Institutional,10519.48
77,FLR Light Industry,1523.71
77,FLR Office,22120.7
77,FLR Retail,11633.52
77,FLR Warehouse,1930.99
77,FLR Agriculture,100
77,FLR Logging,100
78,FLR MH,3797
78,FLR MF,17034.6
78,FLR AT,59350.9
78,FLR SFD,778522.2
78,FLR RRMH,10000
78,FLR RRSFD,302505.9
78,FLR Accommodation,216.98
78,FLR Government Support,373.11
78,FLR K12,8590.58
78,FLR Heavy Industry,1406.85
78,FLR Hospital,320.78
78,FLR Institutional,1409.7
78,FLR Light Industry,4170.5
78,FLR Office,15172.58
78,FLR Retail,9635.46
78,FLR Warehouse,2558.5
78,FLR Agriculture,100
78,FLR Logging,100
79,FLR MH,1686.6
79,FLR MF,33895.7
79,FLR AT,535618.9
79,FLR SFD,1198837.4
79,FLR RRMH,10000
79,FLR RRSFD,9923.1
79,FLR Accommodation,10075.05
79,FLR Government Support,426.97
79,FLR K12,7675.17
79,FLR Heavy Industry,1491.11
79,FLR Hospital,504.6
79,FLR Institutional,3045.8
79,FLR Light Industry,5717.65
79,FLR Office,100865.87
79,FLR Retail,134219.88
79,FLR Warehouse,2399.2
79,FLR Agriculture,100
79,FLR Logging,100
80,FLR MH,1685.8
80,FLR MF,33890.4
80,FLR AT,405696.8
80,FLR SFD,910910.3
80,FLR RRMH,10000
80,FLR RRSFD,9923.1
80,FLR Accommodation,4938.42
80,FLR Government Support,424.74
80,FLR K12,73505.49
80,FLR Heavy Industry,1481.46
80,FLR Hospital,1383209.69
80,FLR Institutional,16312.04
80,FLR Light Industry,175854.22
80,FLR Office,101343.86
80,FLR Retail,143141.79
80,FLR Warehouse,2383.78
80,FLR Agriculture,100
80,FLR Logging,100
81,FLR MH,2162.9
81,FLR MF,169303.5
81,FLR AT,178560.6
81,FLR SFD,1126519.8
81,FLR RRMH,10000
81,FLR RRSFD,9920.1
81,FLR Accommodation,5215.07
81,FLR Government Support,409.82
81,FLR K12,37363.63
81,FLR Heavy Industry,106
81,FLR Hospital,320.01
81,FLR Institutional,3114.12
81,FLR Light Industry,6407.39
81,FLR Office,206674.65
81,FLR Retail,43401.35
81,FLR Warehouse,153
81,FLR Agriculture,100
81,FLR Logging,100
82,FLR MH,2160.6
82,FLR MF,105442.5
82,FLR AT,101982.1
82,FLR SFD,1374011.3
82,FLR RRMH,10000
82,FLR RRSFD,9920.1
82,FLR Accommodation,4590.39
82,FLR Government Support,404.17
82,FLR K12,24433.64
82,FLR Heavy Industry,1415.18
82,FLR Hospital,316.02
82,FLR Institutional,1620.37
82,FLR Light Industry,4464.8
82,FLR Office,50465.14
82,FLR Retail,33065.98
82,FLR Warehouse,223206.85
82,FLR Agriculture,100
82,FLR Logging,100
83,FLR MH,2159.8
83,FLR MF,77382.4
83,FLR AT,32162.4
83,FLR SFD,1090083
83,FLR RRMH,10000
83,FLR RRSFD,9920.1
83,FLR Accommodation,5043.95
83,FLR Government Support,402.45
83,FLR K12,14263.71
83,FLR Heavy Industry,1407.67
83,FLR Hospital,314.8
83,FLR Institutional,5738.83
83,FLR Light Industry,10129.49
83,FLR Office,113837.13
83,FLR Retail,23007.25
83,FLR Warehouse,2377.21
83,FLR Agriculture,100
83,FLR Logging,100
84,FLR MH,27465.9
84,FLR MF,421926.4
84,FLR AT,7749.8
84,FLR SFD,187816.5
84,FLR RRMH,10000
84,FLR RRSFD,9920.1
84,FLR Accommodation,16299.89
84,FLR Government Support,412.66
84,FLR K12,12941.06
84,FLR Heavy Industry,106
84,FLR Hospital,322.02
84,FLR Institutional,3741.18
84,FLR Light Industry,19023.82
84,FLR Office,162943.18
84,FLR Retail,336200.72
84,FLR Warehouse,153
84,FLR Agriculture,100
84,FLR Logging,100
85,FLR MH,16103.6
85,FLR MF,228222.2
85,FLR AT,89988.6
85,FLR SFD,488280.4
85,FLR RRMH,10000
85,FLR RRSFD,9920.1
85,FLR Accommodation,6705.08
85,FLR Government Support,411.37
85,FLR K12,8543.34
85,FLR Heavy Industry,106
85,FLR Hospital,321.11
85,FLR Institutional,8329.49
85,FLR Light Industry,5617.96
85,FLR Office,62204.82
85,FLR Retail,41770.17
85,FLR Warehouse,153
85,FLR Agriculture,100
85,FLR Logging,100
86,FLR MH,182528.6
86,FLR MF,314630
86,FLR AT,138265.1
86,FLR SFD,1121672.4
86,FLR RRMH,10000
86,FLR RRSFD,9920.1
86,FLR Accommodation,5168.73
86,FLR Government Support,410.45
86,FLR K12,8518.1
86,FLR Heavy Industry,106
86,FLR Hospital,320.46
86,FLR Institutional,8082.89
86,FLR Light Industry,2317.08
86,FLR Office,38626.81
86,FLR Retail,50136.86
86,FLR Warehouse,153
86,FLR Agriculture,100
86,FLR Logging,100
87,FLR MH,30100.6
87,FLR MF,445366.6
87,FLR AT,177869.9
87,FLR SFD,960081
87,FLR RRMH,10000
87,FLR RRSFD,9920.1
87,FLR Accommodation,8890.44
87,FLR Government Support,412.03
87,FLR K12,145196.74
87,FLR Heavy Industry,106
87,FLR Hospital,321.57
87,FLR Institutional,11317.61
87,FLR Light Industry,6235.65
87,FLR Office,112877.85
87,FLR Retail,52805.84
87,FLR Warehouse,153
87,FLR Agriculture,100
87,FLR Logging,100
88,FLR MH,2155.2
88,FLR MF,201349.9
88,FLR AT,271544.2
88,FLR SFD,2101833.3
88,FLR RRMH,10000
88,FLR RRSFD,9920.1
88,FLR Accommodation,11052.38
88,FLR Government Support,392.46
88,FLR K12,8022.21
88,FLR Heavy Industry,106
88,FLR Hospital,307.74
88,FLR Institutional,1640.09
88,FLR Light Industry,61606.69
88,FLR Office,45582.82
88,FLR Retail,126468
88,FLR Warehouse,153
88,FLR Agriculture,100
88,FLR Logging,100
89,FLR MH,10039.7
89,FLR MF,140816.9
89,FLR AT,53177.3
89,FLR SFD,1075472.6
89,FLR RRMH,10000
89,FLR RRSFD,81661.3
89,FLR Accommodation,4306.01
89,FLR Government Support,416.32
89,FLR K12,7140.83
89,FLR Heavy Industry,1447.35
89,FLR Hospital,312.98
89,FLR Institutional,1477.48
89,FLR Light Industry,2167.5
89,FLR Office,11265.55
89,FLR Retail,9249.24
89,FLR Warehouse,2433.11
89,FLR Agriculture,100
89,FLR Logging,100
90,FLR MH,4411.8
90,FLR MF,325754.3
90,FLR AT,128853.3
90,FLR SFD,1157937.6
90,FLR RRMH,10000
90,FLR RRSFD,81661.3
90,FLR Accommodation,5950.85
90,FLR Government Support,430.97
90,FLR K12,7468.67
90,FLR Heavy Industry,1510.3
90,FLR Hospital,322.8
90,FLR Institutional,2866.63
90,FLR Light Industry,45509.51
90,FLR Office,79757.62
90,FLR Retail,30388.93
90,FLR Warehouse,2540.93
90,FLR Agriculture,100
90,FLR Logging,100
91,FLR MH,2149
91,FLR MF,43627.8
91,FLR AT,200934.4
91,FLR SFD,1377435.8
91,FLR RRMH,10000
91,FLR RRSFD,9920.1
91,FLR Accommodation,5637.5
91,FLR Government Support,380.2
91,FLR K12,7684.77
91,FLR Heavy Industry,1311.29
91,FLR Hospital,299.04
91,FLR Institutional,3028.01
91,FLR Light Industry,1863.66
91,FLR Office,16113.53
91,FLR Retail,16502.86
91,FLR Warehouse,80309.27
91,FLR Agriculture,100
91,FLR Logging,100
92,FLR MH,4905.8
92,FLR MF,103181.3
92,FLR AT,71357.9
92,FLR SFD,198085.3
92,FLR RRMH,10000
92,FLR RRSFD,81661.3
92,FLR Accommodation,258006.73
92,FLR Government Support,896.92
92,FLR K12,57787.8
92,FLR Heavy Industry,101
92,FLR Hospital,324.09
92,FLR Institutional,10949.01
92,FLR Light Industry,31632.23
92,FLR Office,1337666.24
92,FLR Retail,2126654.27
92,FLR Warehouse,13734.56
92,FLR Agriculture,100
92,FLR Logging,100
93,FLR MH,2163.7
93,FLR MF,130041
93,FLR AT,214726.1
93,FLR SFD,744402.8
93,FLR RRMH,10000
93,FLR RRSFD,9920.1
93,FLR Accommodation,10187.93
93,FLR Government Support,412.38
93,FLR K12,8571.21
93,FLR Heavy Industry,106
93,FLR Hospital,321.82
93,FLR Institutional,1442.01
93,FLR Light Industry,5823.81
93,FLR Office,42431.52
93,FLR Retail,150656.72
93,FLR Warehouse,153
93,FLR Agriculture,100
93,FLR Logging,100
94,FLR MH,52875
94,FLR MF,216593.2
94,FLR AT,142564.8
94,FLR SFD,1066797
94,FLR RRMH,10000
94,FLR RRSFD,9920.1
94,FLR Accommodation,4710.13
94,FLR Government Support,412.01
94,FLR K12,83445.42
94,FLR Heavy Industry,17359.88
94,FLR Hospital,321.56
94,FLR Institutional,12079.27
94,FLR Light Industry,59994.37
94,FLR Office,198042.92
94,FLR Retail,11255.78
94,FLR Warehouse,14475.21
94,FLR Agriculture,100
94,FLR Logging,100
95,FLR MH,135412.7
95,FLR MF,59453.2
95,FLR AT,34010
95,FLR SFD,491522.4
95,FLR RRMH,10000
95,FLR RRSFD,9920.1
95,FLR Accommodation,8717.74
95,FLR Government Support,410.03
95,FLR K12,1216762.09
95,FLR Heavy Industry,99848.75
95,FLR Hospital,320.14
95,FLR Institutional,17366.5
95,FLR Light Industry,118017.78
95,FLR Office,677788.07
95,FLR Retail,134355.22
95,FLR Warehouse,699463.28
95,FLR Agriculture,100
95,FLR Logging,100
96,FLR MH,109836.9
96,FLR MF,90005
96,FLR AT,33096.7
96,FLR SFD,333753.5
96,FLR RRMH,10000
96,FLR RRSFD,9920.1
96,FLR Accommodation,16572.14
96,FLR Government Support,99.99
96,FLR K12,41970.4
96,FLR Heavy Industry,152552.05
96,FLR Hospital,100
96,FLR Institutional,11512.41
96,FLR Light Industry,136994.35
96,FLR Office,564396.85
96,FLR Retail,244468.84
96,FLR Warehouse,13514583.16
96,FLR Agriculture,100
96,FLR Logging,100
97,FLR MH,107467.6
97,FLR MF,142048.2
97,FLR AT,66918.8
97,FLR SFD,442670.9
97,FLR RRMH,10000
97,FLR RRSFD,9920.1
97,FLR Accommodation,10761.47
97,FLR Government Support,412.49
97,FLR K12,72331.7
97,FLR Heavy Industry,106
97,FLR Hospital,321.9
97,FLR Institutional,6907.38
97,FLR Light Industry,23218.57
97,FLR Office,423304.98
97,FLR Retail,107022.48
97,FLR Warehouse,153
97,FLR Agriculture,100
97,FLR Logging,100
98,FLR MH,83194.1
98,FLR MF,255232.9
98,FLR AT,120006.9
98,FLR SFD,771227.4
98,FLR RRMH,10000
98,FLR RRSFD,9920.1
98,FLR Accommodation,21476.13
98,FLR Government Support,412.27
98,FLR K12,8568.12
98,FLR Heavy Industry,1450.21
98,FLR Hospital,321.74
98,FLR Institutional,12178.82
98,FLR Light Industry,8280.13
98,FLR Office,81683.25
98,FLR Retail,476776.33
98,FLR Warehouse,2449.45
98,FLR Agriculture,100
98,FLR Logging,100
99,FLR MH,8735.8
99,FLR MF,113144.2
99,FLR AT,95264.8
99,FLR SFD,1761866.1
99,FLR RRMH,10000
99,FLR RRSFD,9920.1
99,FLR Accommodation,4411.65
99,FLR Government Support,392.42
99,FLR K12,31295.85
99,FLR Heavy Industry,106
99,FLR Hospital,307.71
99,FLR Institutional,35866.27
99,FLR Light Industry,5465.94
99,FLR Office,79035.17
99,FLR Retail,16212.39
99,FLR Warehouse,153
99,FLR Agriculture,100
99,FLR Logging,100
100,FLR MH,1686.7
100,FLR MF,33896.6
100,FLR AT,191933.2
100,FLR SFD,445727
100,FLR RRMH,10000
100,FLR RRSFD,9923.1
100,FLR Accommodation,4613.25
100,FLR Government Support,427.47
100,FLR K12,7686.89
100,FLR Heavy Industry,101
100,FLR Hospital,505.2
100,FLR Institutional,2869.79
100,FLR Light Industry,158446.35
100,FLR Office,215096.09
100,FLR Retail,9725.61
100,FLR Warehouse,10256.13
100,FLR Agriculture,100
100,FLR Logging,100
101,FLR MH,1679.1
101,FLR MF,33842.5
101,FLR AT,589801.5
101,FLR SFD,2209881.6
101,FLR RRMH,10000
101,FLR RRSFD,9923.1
101,FLR Accommodation,4345.75
101,FLR Government Support,409.07
101,FLR K12,23006.64
101,FLR Heavy Industry,1414.64
101,FLR Hospital,483.49
101,FLR Institutional,1629.55
101,FLR Light Industry,3081.42
101,FLR Office,27349.92
101,FLR Retail,10503.71
101,FLR Warehouse,10125.45
101,FLR Agriculture,100
101,FLR Logging,100
102,FLR MH,1769.1
102,FLR MF,28069
102,FLR AT,6775.1
102,FLR SFD,2571754.4
102,FLR RRMH,10000
102,FLR RRSFD,9923.1
102,FLR Accommodation,145.99
102,FLR Government Support,354.49
102,FLR K12,67533.54
102,FLR Heavy Industry,101
102,FLR Hospital,418.95
102,FLR Institutional,3195.74
102,FLR Light Industry,100
102,FLR Office,139
102,FLR Retail,100
102,FLR Warehouse,150
102,FLR Agriculture,100
102,FLR Logging,100
103,FLR MH,1945.7
103,FLR MF,6166.4
103,FLR AT,15910
103,FLR SFD,444894.5
103,FLR RRMH,10752.7
103,FLR RRSFD,1197670
103,FLR Accommodation,15641.06
103,FLR Government Support,361.65
103,FLR K12,38876.21
103,FLR Heavy Industry,4759.13
103,FLR Hospital,315.43
103,FLR Institutional,3338.06
103,FLR Light Industry,77575.86
103,FLR Office,55687.73
103,FLR Retail,23211.63
103,FLR Warehouse,2566.2
103,FLR Agriculture,100
103,FLR Logging,100
104,FLR MH,3645.8
104,FLR MF,49975.3
104,FLR AT,186656.1
104,FLR SFD,2042913.5
104,FLR RRMH,10000
104,FLR RRSFD,167765.2
104,FLR Accommodation,9444.78
104,FLR Government Support,292.96
104,FLR K12,30651.06
104,FLR Heavy Industry,101
104,FLR Hospital,314.04
104,FLR Institutional,3216.38
104,FLR Light Industry,12019.76
104,FLR Office,59142.46
104,FLR Retail,40422.76
104,FLR Warehouse,2327.54
104,FLR Agriculture,100
104,FLR Logging,100
105,FLR MH,1686.2
105,FLR MF,33893.1
105,FLR AT,161087.2
105,FLR SFD,836645.4
105,FLR RRMH,10000
105,FLR RRSFD,9923.1
105,FLR Accommodation,4589.05
105,FLR Government Support,425.82
105,FLR K12,9034.41
105,FLR Heavy Industry,1486.15
105,FLR Hospital,503.24
105,FLR Institutional,1538.51
105,FLR Light Industry,2081.95
105,FLR Office,10833.22
105,FLR Retail,19847.9
105,FLR Warehouse,2391.25
105,FLR Agriculture,100
105,FLR Logging,100
106,FLR MH,2615
106,FLR MF,33896.6
106,FLR AT,264138.8
106,FLR SFD,604344.3
106,FLR RRMH,10000
106,FLR RRSFD,9923.1
106,FLR Accommodation,11246.26
106,FLR Government Support,14986.91
106,FLR K12,7686.86
106,FLR Heavy Industry,101
106,FLR Hospital,505.19
106,FLR Institutional,1546.01
106,FLR Light Industry,65784.33
106,FLR Office,127724.49
106,FLR Retail,124059.99
106,FLR Warehouse,2402.64
106,FLR Agriculture,100
106,FLR Logging,100
107,FLR MH,1686.3
107,FLR MF,33894
107,FLR AT,1853.8
107,FLR SFD,311056.3
107,FLR RRMH,10000
107,FLR RRSFD,9923.1
107,FLR Accommodation,6050.4
107,FLR Government Support,426.21
107,FLR K12,13837.31
107,FLR Heavy Industry,101
107,FLR Hospital,13774.21
107,FLR Institutional,7534
107,FLR Light Industry,72628.12
107,FLR Office,223628.5
107,FLR Retail,60646.02
107,FLR Warehouse,18253.61
107,FLR Agriculture,100
107,FLR Logging,100
108,FLR MH,3883.3
108,FLR MF,33849.9
108,FLR AT,8710.6
108,FLR SFD,1409680.3
108,FLR RRMH,10000
108,FLR RRSFD,9923.1
108,FLR Accommodation,4795.31
108,FLR Government Support,411.36
108,FLR K12,114873.62
108,FLR Heavy Industry,101
108,FLR Hospital,486.18
108,FLR Institutional,3069.83
108,FLR Light Industry,13149.97
108,FLR Office,30989.83
108,FLR Retail,73372.26
108,FLR Warehouse,2291.79
108,FLR Agriculture,100
108,FLR Logging,100
109,FLR MH,6856.5
109,FLR MF,42910.4
109,FLR AT,20772.9
109,FLR SFD,263096.1
109,FLR RRMH,10000
109,FLR RRSFD,9920.1
109,FLR Accommodation,248.98
109,FLR Government Support,99.99
109,FLR K12,7520.81
109,FLR Heavy Industry,106
109,FLR Hospital,100
109,FLR Institutional,1273.05
109,FLR Light Industry,100
109,FLR Office,136
109,FLR Retail,104
109,FLR Warehouse,153
109,FLR Agriculture,100
109,FLR Logging,100
110,FLR MH,30180.5
110,FLR MF,70383.1
110,FLR AT,29465.6
110,FLR SFD,387588.6
110,FLR RRMH,10000
110,FLR RRSFD,9920.1
110,FLR Accommodation,9323.99
110,FLR Government Support,411.92
110,FLR K12,8558.64
110,FLR Heavy Industry,106
110,FLR Hospital,321.5
110,FLR Institutional,1439.99
110,FLR Light Industry,3404.49
110,FLR Office,32032.74
110,FLR Retail,209916.18
110,FLR Warehouse,153
110,FLR Agriculture,100
110,FLR Logging,100
111,FLR MH,84021.4
111,FLR MF,234455.4
111,FLR AT,97110.3
111,FLR SFD,434104.2
111,FLR RRMH,10000
111,FLR RRSFD,9920.1
111,FLR Accommodation,37221.88
111,FLR Government Support,412.65
111,FLR K12,69746.34
111,FLR Heavy Industry,106
111,FLR Hospital,322.02
111,FLR Institutional,15233.06
111,FLR Light Industry,125014.98
