Activity,ZoneNumber,Quantity,TechnologyLogsum,SizeUtility,ZoneConstant,Constrained,ConstraintValue,LocationUtility,FullEmbeddedSize,Size
INFO_info_off_li,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off_li,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off_li,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,1,2561662.666666656,1.5245660438245432,0.0,0.0,true,2561662.666666656,1.5245660438245432,-0.009575856408937655,1.0
INFO_info_off,17,320207.833333332,1.317396243235553,0.0,0.0,true,320207.833333332,1.317396243235553,-0.17863614172878672,1.0
INFO_info_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
INFO_info_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off_li,1,7447243.555555555,8.092699518626189,0.0,0.0,true,7447243.555555555,8.092699518626189,-0.026290856061368828,1.0
UTL_othr_off_li,17,930905.4444444444,7.650950665242147,0.0,0.0,true,930905.4444444444,7.650950665242147,-0.4904519124958897,1.0
UTL_othr_off_li,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off_li,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off_li,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
UTL_othr_off_li,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off_li,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off_li,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,1,990246.7777777765,1.6576878038165934,0.0,0.0,true,990246.7777777765,1.6576878038165934,-0.026290856061367274,1.0
UTL_othr_off,17,123780.84722222206,1.1479132300401527,0.0,0.0,true,123780.84722222206,1.1479132300401527,-0.4904519124958908,1.0
UTL_othr_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
UTL_othr_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_fnin_off,1,2.8358044444444433E7,6.082082319191625,0.0,0.0,true,2.8358044444444433E7,6.082082319191625,-0.004161944835042064,1.0
FIRE_fnin_off,17,3544755.555555554,6.008775842486908,0.0,0.0,true,3544755.555555554,6.008775842486908,-0.07764044652194979,1.0
FIRE_fnin_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_fnin_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_fnin_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
FIRE_fnin_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_fnin_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_fnin_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_real_off,1,1.3730664888888888E7,4.69363249437106,0.0,0.0,true,1.3730664888888888E7,4.69363249437106,-0.004161944835042064,1.0
FIRE_real_off,17,1716333.111111111,4.628815326169713,0.0,0.0,true,1716333.111111111,4.628815326169713,-0.07764044652194979,1.0
FIRE_real_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_real_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_real_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
FIRE_real_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_real_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FIRE_real_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_hosp_hosp,1,1.0928896E7,4.566889013414524,0.0,0.0,true,1.0928896E7,4.566889013414524,-0.022694226273181073,1.0
HLTH_hosp_hosp,17,1366112.0,4.191355976973972,0.0,0.0,true,1366112.0,4.191355976973972,-0.4233573320060726,1.0
HLTH_hosp_hosp,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_hosp_hosp,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_hosp_hosp,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HLTH_hosp_hosp,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_hosp_hosp,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_hosp_hosp,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_care_inst,1,3421807.1111111054,4.385349090484067,0.0,0.0,true,3421807.1111111054,4.385349090484067,-0.022694226273181073,1.0
HLTH_care_inst,17,427725.8888888882,4.001169209216254,0.0,0.0,true,427725.8888888882,4.001169209216254,-0.4233573320060735,1.0
HLTH_care_inst,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_care_inst,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_care_inst,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HLTH_care_inst,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_care_inst,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_care_inst,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_othr_off_li,1,1.6128138666666638E7,4.187559475278548,0.0,0.0,true,1.6128138666666638E7,4.187559475278548,-0.012167668589163405,1.0
HLTH_othr_off_li,17,2016017.3333333298,3.9815813512871716,0.0,0.0,true,2016017.3333333298,3.9815813512871716,-0.22698600289933824,1.0
HLTH_othr_off_li,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_othr_off_li,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_othr_off_li,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HLTH_othr_off_li,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_othr_off_li,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HLTH_othr_off_li,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_k12,1,1.1223185777777774E7,2.5338587909203745,0.0,0.0,true,1.1223185777777774E7,2.5338587909203745,-0.002929926204503275,1.0
K12_k12_k12,17,1402898.2222222218,2.4245401667561954,0.0,0.0,true,1402898.2222222218,2.4245401667561954,-0.05465732675711399,1.0
K12_k12_k12,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_k12,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_k12,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
K12_k12_k12,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_k12,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_k12,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,1,2468980.888888881,1.476492184164089,0.0,0.0,true,2468980.888888881,1.476492184164089,-0.002929926204503497,1.0
K12_k12_off,17,308622.61111111013,1.382470112705542,0.0,0.0,true,308622.61111111013,1.382470112705542,-0.05465732675711421,1.0
K12_k12_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
K12_k12_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HIED_hied_off_inst,1,4062006.2222222034,4.380340149405863,0.0,0.0,true,4062006.2222222034,4.380340149405863,-0.02003112812312935,1.0
HIED_hied_off_inst,17,507750.7777777754,4.025055400563969,0.0,0.0,true,507750.7777777754,4.025055400563969,-0.37367764193404884,1.0
HIED_hied_off_inst,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HIED_hied_off_inst,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HIED_hied_off_inst,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HIED_hied_off_inst,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HIED_hied_off_inst,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HIED_hied_off_inst,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
ENT_ent_ret,1,3174857.7777777626,5.563329145816364,0.0,0.0,true,3174857.7777777626,5.563329145816364,-0.007904901924286278,1.0
ENT_ent_ret,17,396857.2222222203,5.435796999311131,0.0,0.0,true,396857.2222222203,5.435796999311131,-0.14746474050936698,1.0
ENT_ent_ret,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
ENT_ent_ret,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
ENT_ent_ret,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
ENT_ent_ret,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
ENT_ent_ret,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
ENT_ent_ret,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_acc_acc,1,3146626.6666666646,12.150946513686586,0.0,0.0,true,3146626.6666666646,12.150946513686586,-0.004827173667941054,1.0
HOSP_acc_acc,17,393328.3333333331,12.080676815232634,0.0,0.0,true,393328.3333333331,12.080676815232634,-0.09005018900359119,1.0
HOSP_acc_acc,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_acc_acc,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_acc_acc,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HOSP_acc_acc,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_acc_acc,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_acc_acc,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_eat_ret_acc,1,1.099936E7,4.976664426458312,0.0,0.0,true,1.099936E7,4.976664426458312,-0.00482717366794283,1.0
HOSP_eat_ret_acc,17,1374920.0,4.9108887123939615,0.0,0.0,true,1374920.0,4.9108887123939615,-0.09005018900359207,1.0
HOSP_eat_ret_acc,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_eat_ret_acc,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_eat_ret_acc,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HOSP_eat_ret_acc,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_eat_ret_acc,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HOSP_eat_ret_acc,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_tech_off,1,2.0282300444444325E7,5.169057896021155,0.0,0.0,true,2.0282300444444325E7,5.169057896021155,-0.009575856408937433,1.0
SERV_tech_off,17,2535287.5555555406,4.990859417346123,0.0,0.0,true,2535287.5555555406,4.990859417346123,-0.17863614172878695,1.0
SERV_tech_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_tech_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_tech_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
SERV_tech_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_tech_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_tech_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_site_li,1,5181232.888888859,4.752969366992081,0.0,0.0,true,5181232.888888859,4.752969366992081,-0.009575856408937433,1.0
SERV_site_li,17,647654.1111111074,4.581685428830685,0.0,0.0,true,647654.1111111074,4.581685428830685,-0.17863614172878695,1.0
SERV_site_li,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_site_li,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_site_li,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
SERV_site_li,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_site_li,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_site_li,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_home_xxx,1,406104.8888888176,5.96326111697206,0.0,0.0,true,406104.8888888176,5.96326111697206,0.0,1.0
SERV_home_xxx,17,50763.1111111022,5.969596522759828,0.0,0.0,true,50763.1111111022,5.969596522759828,0.0,1.0
SERV_home_xxx,6001,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_home_xxx,6002,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_home_xxx,6003,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_home_xxx,6004,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_home_xxx,6005,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_home_xxx,6006,0.0,-1.98632441139006,0.0,0.0,true,0.0,-1.98632441139006,0.0,1.0
SERV_bus_off,1,1.2788893333333327E7,5.363599637251731,0.0,0.0,true,1.2788893333333327E7,5.363599637251731,-0.005329549032730085,1.0
SERV_bus_off,17,1598611.6666666658,5.260577065994333,0.0,0.0,true,1598611.6666666658,5.260577065994333,-0.09942192486017021,1.0
SERV_bus_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_bus_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_bus_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
SERV_bus_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_bus_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_bus_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_nonp_off_inst,1,8334947.555555532,9.244252275082046,0.0,0.0,true,8334947.555555532,9.244252275082046,-0.009575856408938321,1.0
SERV_nonp_off_inst,17,1041868.4444444415,9.088627113480657,0.0,0.0,true,1041868.4444444415,9.088627113480657,-0.17863614172878606,1.0
SERV_nonp_off_inst,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_nonp_off_inst,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_nonp_off_inst,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
SERV_nonp_off_inst,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_nonp_off_inst,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_nonp_off_inst,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_stor_ret,1,4590873.777777761,7.0696549271190445,0.0,0.0,true,4590873.777777761,7.0696549271190445,-0.005329549032729197,1.0
SERV_stor_ret,17,573859.2222222202,6.9905594958707,0.0,0.0,true,573859.2222222202,6.9905594958707,-0.09942192486017021,1.0
SERV_stor_ret,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_stor_ret,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_stor_ret,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
SERV_stor_ret,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_stor_ret,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
SERV_stor_ret,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_admn_gov,1,1.6921632E7,15.54520339253219,0.0,0.0,true,1.6921632E7,15.54520339253219,-0.02989417105223957,1.0
GOV_admn_gov,17,2115204.0,15.093474839897619,0.0,0.0,true,2115204.0,15.093474839897619,-0.5576712044228476,1.0
GOV_admn_gov,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_admn_gov,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_admn_gov,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
GOV_admn_gov,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_admn_gov,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_admn_gov,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,1,8896584.888888886,1.6289085382190214,0.0,0.0,true,8896584.888888886,1.6289085382190214,-0.029894171052240015,1.0
GOV_offc_off,17,1112073.1111111108,1.0607467255386114,0.0,0.0,true,1112073.1111111108,1.0607467255386114,-0.5576712044228473,1.0
GOV_offc_off,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
GOV_offc_off,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
FGOV_acct_gov,1,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,17,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6001,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6002,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6003,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6004,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6005,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
FGOV_acct_gov,6006,1.1727244E7,0.8351302696742714,0.0,0.0,false,0.0,0.8351302696742714,0.0,1.0
SLGOV_acct_gov,1,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,17,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6001,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6002,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6003,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6004,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6005,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
SLGOV_acct_gov,6006,8984888.0,0.39282092548246655,0.0,0.0,false,0.0,0.39282092548246655,0.0,1.0
CAP_acct_gov,1,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,17,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6001,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6002,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6003,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6004,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6005,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
CAP_acct_gov,6006,8693713.0,1.3792023789790708,0.0,0.0,false,0.0,1.3792023789790708,0.0,1.0
HH0to8k1to2,1,92.70623779296875,236297.30166114948,0.0,0.0,true,92.70623779296875,236297.30166114948,-1209.2714194682776,1.0
HH0to8k1to2,17,11.588279724121094,215657.08756396137,0.0,0.0,true,11.588279724121094,215657.08756396137,-22558.774009505898,1.0
HH0to8k1to2,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k1to2,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k1to2,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HH0to8k1to2,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k1to2,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k1to2,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k3plus,1,22.676800198025166,125255.60287064248,0.0,0.0,true,22.676800198025166,125255.60287064248,-1436.3785071552556,1.0
HH0to8k3plus,17,2.8346000247531458,100080.21154789324,0.0,0.0,true,2.8346000247531458,100080.21154789324,-26795.422113982262,1.0
HH0to8k3plus,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k3plus,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k3plus,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HH0to8k3plus,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k3plus,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH0to8k3plus,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k1to2,1,136.57584635416592,249921.6495616702,0.0,0.0,true,136.57584635416592,249921.6495616702,-1869.5720093871932,1.0
HH8to15k1to2,17,17.07198079427074,217579.11497030366,0.0,0.0,true,17.07198079427074,217579.11497030366,-34876.5808695032,1.0
HH8to15k1to2,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k1to2,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k1to2,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HH8to15k1to2,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k1to2,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k1to2,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k3plus,1,35.2156812879773,238869.60261102847,0.0,0.0,true,35.2156812879773,238869.60261102847,-2243.486411264719,1.0
HH8to15k3plus,17,4.401960160997162,199523.82694637644,0.0,0.0,true,4.401960160997162,199523.82694637644,-41851.89704340388,1.0
HH8to15k3plus,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k3plus,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k3plus,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HH8to15k3plus,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k3plus,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH8to15k3plus,6006,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH15to23k1to2,1,154.08448621961685,367035.2521829694,0.0,0.0,true,154.08448621961685,367035.2521829694,-2732.78500142711,1.0
HH15to23k1to2,17,19.260560777452106,319327.0372574673,0.0,0.0,true,19.260560777452106,319327.0372574673,-50979.68766256701,1.0
HH15to23k1to2,6001,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH15to23k1to2,6002,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH15to23k1to2,6003,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,NaN,1.0
HH15to23k1to2,6004,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
HH15to23k1to2,6005,0.0,-Infinity,0.0,0.0,true,0.0,-Infinity,-Infinity,1.0
