Azone,ureslo,uresmed,uresmdh,ureshi,umix,umixhi,ucom,uindlt,uind,upub,uoth,ubigany,uany,unonindany,rres,rcntr,rcom,rind,rpub,rreserve,rany,rfor,rnatrs,xrec,xagfor,xcons,xhalo,xother,xother2,xwater,xtp
2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6856612.0,0.0,1127638.0,3745650.11,0.0,0.0,0.0,0.0,0.0,8230726.483,0.0,0.0,0.0,15661863.41,0.0,0.0,0.0,0.0,0.0,281408.95
2554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10321132.0,0.0,245936.0,0.0,0.0,0.0,0.0,0.0,0.0,2012775.002,0.0,0.0,0.0,2322732.98,0.0,0.0,0.0,0.0,0.0,1844523.25
2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22762420.16,0.0,0.0,951671.0,0.0,0.0,0.0,19421.0,0.0,11458897.0,277675117.9,0.0,0.0,0.0,0.0,3010388.33,3457091.12
2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26448351.73,0.0,0.0,0.0,0.0,0.0,0.0,646339691.0,0.0,4623362.0,223620272.5,0.0,0.0,0.0,0.0,17881533.44,2680773.07
2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17961318.12,0.0,0.0,0.0,0.0,0.0,58284.42934,105036994.0,0.0,0.0,96693867.26,0.0,0.0,0.0,0.0,0.0,1272543.36
2558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5337250.0,0.0,0.0,6873082.17,0.0,0.0,5704852.0,0.0,0.0,1146422.316,0.0,0.0,0.0,5675647.17,0.0,0.0,0.0,0.0,0.0,2609045.35
2559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9422092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807607.89
2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4927722.0,0.0,274731.0,2090549.67,0.0,0.0,0.0,0.0,0.0,6397665.391,0.0,0.0,0.0,18173196.87,0.0,0.0,0.0,0.0,0.0,1711333.68
2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27106990.0,0.0,329038.0,747909.2,0.0,0.0,0.0,0.0,0.0,100627.7836,0.0,0.0,0.0,9713.11,0.0,0.0,0.0,0.0,0.0,2535120.79
2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79243649.9,0.0,0.0,0.0,0.0,0.0,1116791.635,511453212.0,0.0,0.0,172527470.8,0.0,0.0,0.0,0.0,29434743.0,5409156.0
2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69968074.89,0.0,0.0,233097.0,0.0,0.0,0.0,0.0,0.0,9090799.0,354226085.6,0.0,0.0,0.0,0.0,45366584.93,14044119.42
2565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24049344.35,0.0,0.0,5750085.0,0.0,0.0,0.0,0.0,0.0,417658.0,80695457.52,0.0,0.0,0.0,0.0,27448888.17,22922638.39
2566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78858917.64,0.0,0.0,0.0,0.0,0.0,0.0,361714367.0,0.0,0.0,298031838.0,0.0,0.0,0.0,0.0,0.0,3826876.9
2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14649865.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153505789.3,0.0,0.0,0.0,0.0,0.0,1214345.59
2568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58273464.47,0.0,0.0,6692851.0,0.0,0.0,0.0,281789548.0,0.0,0.0,217460520.2,0.0,0.0,0.0,0.0,15853024.51,2661598.48
2569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11819271.0,0.0,0.0,0.0,0.0,0.0,0.0,10883591.17,3562184.0,0.0,0.0,22586387.81,0.0,0.0,0.0,0.0,18053580.28,1222984.47
2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36359473.53,0.0,0.0,0.0,0.0,0.0,611818.064,899547934.0,0.0,0.0,242882441.7,0.0,0.0,0.0,0.0,36864466.21,5253866.23
2571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28516673.71,0.0,0.0,0.0,0.0,0.0,2321350.483,0.0,0.0,0.0,207115625.1,0.0,0.0,0.0,0.0,224106086.6,23194079.3
2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52900688.98,0.0,0.0,0.0,0.0,0.0,0.0,306460899.0,0.0,0.0,37585031.45,0.0,0.0,0.0,0.0,0.0,2583363.92
2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17005958.75,0.0,0.0,0.0,0.0,0.0,11023279.95,0.0,0.0,0.0,6439149.43,0.0,0.0,0.0,0.0,12858874.58,8575820.43
2574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9868497.0,19460.46,0.0,0.0,0.0,0.0,0.0,1720207.603,5118101.0,0.0,0.0,29190.69,0.0,0.0,0.0,0.0,1449804.47,720037.12
2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515375.0,2754376.95,0.0,0.0,0.0,0.0,0.0,4559269.735,1871812.0,0.0,0.0,6847148.33,0.0,0.0,0.0,0.0,0.0,1192916.78
2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460090.0,378743.94,0.0,0.0,0.0,0.0,0.0,7641110.326,2282174.0,0.0,0.0,10099838.26,0.0,0.0,0.0,0.0,0.0,718642.34
2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22540246.0,0.0,0.0,0.0,0.0,0.0,0.0,2157406.971,5762139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523830.83,1299876.5
2578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49756463.42,0.0,0.0,0.0,0.0,0.0,7245426.842,0.0,0.0,4982444.0,151017958.2,0.0,0.0,0.0,0.0,380444856.4,53340327.37
2579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10666381.25,0.0,0.0,0.0,0.0,0.0,116572.4728,0.0,0.0,37040903.0,573670607.0,0.0,0.0,0.0,0.0,0.0,10219520.1
2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15756033.0,17223210.07,0.0,0.0,38834.0,0.0,0.0,32632060.8,0.0,0.0,0.0,191044966.8,0.0,0.0,0.0,0.0,0.0,10834894.28
2581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14812785.0,59326112.58,0.0,0.0,0.0,0.0,0.0,49300980.39,0.0,0.0,0.0,300451772.4,0.0,0.0,0.0,0.0,5545131.82,2515217.41
2582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14704273.08,5963291.73,0.0,0.0,0.0,0.0,7633790.387,147975456.0,0.0,262229.0,890842645.9,0.0,0.0,0.0,0.0,0.0,24999206.69
2583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16354346.0,4412241.65,0.0,427618.0,0.0,0.0,0.0,9477676.024,118003996.0,0.0,388743.0,69643444.21,0.0,0.0,0.0,0.0,0.0,4664925.09
2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42773578.97,0.0,1583127.0,0.0,0.0,0.0,8799469.242,0.0,0.0,0.0,1902687996.0,0.0,0.0,0.0,0.0,99280545.91,54535341.93
2585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700103.65,0.0,0.0,0.0,0.0,0.0,3437541.213,846221695.0,0.0,9710.0,471756172.5,0.0,0.0,0.0,0.0,0.0,3194777.0
2586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146735.4,0.0,0.0,0.0,0.0,0.0,3457524.083,426164491.0,0.0,4283056.0,1618641096.0,0.0,0.0,0.0,0.0,0.0,19667096.26
2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474883.0,19425.78,0.0,0.0,0.0,0.0,0.0,18223713.84,0.0,0.0,38851.0,119884824.3,0.0,0.0,0.0,0.0,0.0,1884300.77
2588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45074728.33,0.0,4467652.0,0.0,0.0,0.0,0.0,527108505.0,0.0,3603258.0,982188581.7,0.0,0.0,0.0,0.0,0.0,18657305.14
2589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606203.55,3788088.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168765861.0,0.0,0.0,0.0,0.0,0.0,6867124.28
2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824121.0,1301063.17,0.0,0.0,0.0,0.0,0.0,22556745.7,0.0,0.0,0.0,63072435.24,0.0,0.0,0.0,0.0,0.0,1679730.8
2591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15180208.0,379126.08,0.0,0.0,0.0,0.0,0.0,1122213.19,0.0,0.0,0.0,1166541.78,0.0,0.0,0.0,0.0,0.0,418010.8
2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8372054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387595.13
2593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35689520.0,942111.65,0.0,0.0,0.0,0.0,0.0,936284.1528,0.0,0.0,0.0,786711.79,0.0,0.0,0.0,0.0,0.0,3088572.21
2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19346.58
2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41045871.84,23135652.32,0.0,0.0,0.0,0.0,0.0,948409593.0,0.0,0.0,1138123513.0,0.0,0.0,0.0,0.0,0.0,13005305.82
2598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56644242.27,7401048.12,2195061.0,0.0,0.0,0.0,0.0,0.0,0.0,10101168.0,353555891.1,0.0,0.0,0.0,0.0,0.0,5895585.57
2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11295159.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330196047.5,0.0,0.0,0.0,0.0,11266023.64,2350325.62
2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118246432.8,38848.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632250926.5,0.0,0.0,0.0,0.0,5186318.4,10392061.21
2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92363013.33,21626793.26,0.0,0.0,0.0,0.0,0.0,1262453.0,0.0,0.0,569762449.1,0.0,0.0,0.0,0.0,495270.07,6555045.11
2602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63492717.62,8856738.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310912756.5,0.0,0.0,0.0,0.0,5826801.86,5719977.16
2603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11946673.0,0.0,160268.0,151305008.9,4040800.72,0.0,0.0,0.0,0.0,5503566.615,0.0,0.0,3661975.0,98989904.22,0.0,0.0,0.0,0.0,7673635.99,4604181.59
2604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373259.0,0.0,604894.0,9237522.64,0.0,0.0,0.0,0.0,0.0,7638683.288,0.0,0.0,0.0,37474618.68,0.0,0.0,0.0,0.0,2457511.28,223410.12
2605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6586160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420809.65
2606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9571436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731820.07,442943.73
2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16204330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525230.4,418239.02
2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26709461.27,0.0,0.0,0.0,0.0,0.0,1359754.392,57808986.0,0.0,0.0,707462304.8,0.0,0.0,0.0,0.0,6682221.59,6274295.27
2609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025233.0,0.0,80640.0,13230141.65,0.0,0.0,738245.0,0.0,0.0,18316072.31,0.0,0.0,0.0,78351191.29,0.0,0.0,0.0,0.0,7877859.67,4458616.02
2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18771065.0,0.0,0.0,369157.29,0.0,0.0,0.0,0.0,0.0,211391.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714.67,2564671.69
2611.0,365654.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17605942.0,0.0,38865.0,182105786.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165177.16,0.0,0.0,0.0,0.0,7588433.3,29148.91
2612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511375.0,0.0,0.0,36324938.85,0.0,0.0,0.0,0.0,0.0,127748.8499,0.0,0.0,0.0,582441.56,0.0,0.0,0.0,0.0,0.0,126195.67
2613.0,333357.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14310318.0,0.0,0.0,11046983.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194038.22,0.0,0.0,0.0,0.0,0.0,9701.91
2614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11675502.37,8295240.45,0.0,0.0,0.0,0.0,0.0,240022154.0,0.0,0.0,600725449.1,0.0,0.0,0.0,0.0,8538075.36,2962585.88
2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254449391.5,2466969.03,3146842.0,0.0,0.0,0.0,0.0,353189155.0,0.0,0.0,89986094.83,0.0,0.0,0.0,0.0,0.0,3156554.86
2616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103786132.8,0.0,3389536.0,0.0,0.0,0.0,0.0,0.0,0.0,27174561.0,120835497.6,0.0,0.0,0.0,0.0,0.0,49463918.06
2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655603.55,0.0,4526102.0,0.0,0.0,0.0,0.0,0.0,0.0,6779440.0,0.0,0.0,0.0,0.0,0.0,150042565.6,35480368.2
2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55364542.77,7895347.0,0.0,0.0,0.0,0.0,0.0,180339094.0,0.0,23598638.0,590741517.6,0.0,0.0,0.0,0.0,4719727.73,6759116.25
2619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915809.21,12926485.85,18811873.0,0.0,0.0,0.0,6050488.87,207236352.0,0.0,0.0,1543698338.0,0.0,0.0,0.0,0.0,1243118.1,7837471.14
2620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57192226.29,903341.89,7867816.0,0.0,0.0,0.0,5585178.349,0.0,0.0,0.0,990757099.3,0.0,0.0,0.0,0.0,0.0,11034369.75
2621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78887767.0,0.0,969732.0,319316069.1,0.0,0.0,0.0,0.0,0.0,113932.5598,0.0,0.0,0.0,1252740.12,0.0,0.0,0.0,0.0,951694.04,2418079.76
2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474959.36
2623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11473986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189317.21,1325796.24
2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745415.66,1035837.35
2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312160.0
2626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3397750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543640.0
2627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324799.27
2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7047170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758178.31,1302511.46
2629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939011.55
2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5174211.0,0.0,113622.0,7925777.38,0.0,9188462.0,0.0,0.0,0.0,588508.3968,0.0,0.0,0.0,5516962.69,0.0,0.0,0.0,0.0,4225138.68,4283416.45
2632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470632.11
2633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7912049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669033.62,184226.65
2634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7413132.0,0.0,1287390.0,22604183.47,0.0,0.0,0.0,0.0,0.0,23073557.83,0.0,0.0,0.0,124887661.1,0.0,0.0,0.0,0.0,1602789.12,3351286.33
2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5452833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417953.34,408233.5
2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7318278.0,0.0,19541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65435215.38,77945.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146147.74,0.0,0.0,0.0,0.0,2114270.66,3186020.76
2638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45884541.22,11167408.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18213859.41,0.0,0.0,0.0,0.0,699785.42,962204.95
2639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11994248.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358760.86,281190.94
2640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159.0,0.0,8909236.0,6022105.48,97130.73,0.0,0.0,0.0,0.0,53531952.6,0.0,0.0,0.0,469937753.3,0.0,0.0,0.0,0.0,2350563.75,3856090.12
2641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22777688.0,0.0,0.0,0.0,0.0,0.0,0.0,464850.7834,0.0,0.0,0.0,1265297.36,0.0,0.0,0.0,0.0,0.0,1284763.47
2642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10321076.0,19437.05,19437.05,0.0,0.0,0.0,0.0,10282201.96,0.0,0.0,0.0,22702479.93,0.0,0.0,0.0,0.0,0.0,1399467.94
2643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252036.26
2644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428371.38,0.0,670049.0,31268972.0,0.0,0.0,330169.2792,0.0,0.0,0.0,180999458.7,0.0,0.0,0.0,0.0,0.0,5709986.36
2645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6449152.55,825569.23,0.0,0.0,0.0,0.0,0.0,246972019.0,0.0,0.0,317822598.4,0.0,0.0,0.0,0.0,0.0,4370660.61
2646.0,354722.72,0.0,0.0,0.0,0.0,0.0,0.0,5014.29,0.0,4304608.13,0.0,0.0,0.0,1311056.0,44988407.12,0.0,0.0,635946.0,0.0,0.0,0.0,545940402.0,0.0,0.0,890381018.8,0.0,0.0,0.0,0.0,0.0,7108839.37
2647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15721386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768413.11
2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837891.64
2649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809081.85
2650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8786359.0,0.0,3216370.0,3046131.96,0.0,0.0,0.0,0.0,0.0,20253285.15,0.0,0.0,0.0,35709591.54,0.0,0.0,0.0,0.0,0.0,562661.32
2651.0,375991.48,0.0,0.0,0.0,0.0,0.0,16587.86,0.0,0.0,0.0,0.0,4288354.0,0.0,9746.0,286754.18,0.0,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38985.04
2652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10842834.0,30335321.99,0.0,223410.0,0.0,0.0,0.0,2872655.523,104000920.0,0.0,0.0,990614018.6,0.0,0.0,0.0,0.0,0.0,4662489.45
2653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11595013.29,0.0,0.0,398153.0,0.0,0.0,6040283.306,138479560.0,0.0,0.0,228046341.1,0.0,0.0,0.0,0.0,0.0,6904568.22
2654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744734.0,164444.06,0.0,0.0,0.0,0.0,0.0,158253.2224,0.0,0.0,0.0,174117.24,0.0,0.0,0.0,0.0,0.0,580390.79
