Azone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
615.0,9242.589045,77.13033803,1317.015608,592505.8871,0.0,0.0,15.31725116,10.3426183,11886.43302,14.27863264,10.67673311,28217.88738,213.3651623,6771.203941,10.84249886,14.27952679,0.0,0.0
616.0,4009.101173,25440.70368,16589.05282,1046246.137,0.0,0.0,15.31725116,10.3426183,11094.00415,14.27863264,10.67673311,11.24752921,1066.825812,7637.883891,1206.644863,32734.2951,0.0,0.0
617.0,1009.31703,341749.8051,135223.0296,355988.5678,0.0,0.0,15.31725116,10.3426183,10.81063939,14.27863264,10.67673311,5884.9876,213.3651623,4787.01918,14944.92452,8183.573775,0.0,0.0
618.0,15182.23109,126656.0743,125621.743,848585.6424,50.50916245,19.7916831,14.51043459,10.34281511,10.81063939,14.82594625,10.67481468,1110.914072,130.1719,6796.769607,601.2648671,2478.538055,0.0,0.0
619.0,13161.53812,159745.2922,114621.9132,534273.4177,0.0,0.0,15.31725116,10.3426183,10.81063939,14.27863264,10.67673311,10741.51881,12.59617123,10.59653765,10.84249886,14.27952679,0.0,0.0
620.0,8018.877306,288927.7066,27246.35065,1921312.434,0.0,0.0,15.31725116,10.3426183,9509.146416,14.27863264,10.67673311,1444.765688,817.8997888,1221.036776,10.84249886,14.27952679,0.0,0.0
621.0,55.61444661,345862.5122,49303.23946,1261478.104,0.0,0.0,15.31725116,2205.577815,10.81063939,6659.634645,10.67673311,55163.44488,7718.023772,29656.03744,42516.48663,64659.41717,0.0,0.0
622.0,7246.669704,155831.7983,178837.0369,490758.3299,0.0,0.0,15.31725116,10.3426183,10.81063939,70557.87193,10.67673311,721.7670016,1975.603355,18626.14754,10799.74452,79932.3601,0.0,0.0
623.0,2246.569314,167.6375419,4166.022355,69926.50721,74.70693721,21.50558011,14.9138417,0.0,1457.248485,25491.69699,0.0,3634.782794,42054.03258,79899.04487,10.89686433,45740.11055,0.0,0.0
624.0,24764.44288,1878.399107,46820.35639,786413.3265,74.70693721,21.50558011,14.9138417,0.0,10.81063939,441642.0257,0.0,6698.989219,292918.8727,44318.61229,202476.7624,599434.3904,2000774.945,0.0
625.0,55028.14093,11036.65913,21001.42116,236544.2392,74.70693721,21.50558011,15780.04428,0.0,10.81063939,184255.7747,0.0,6104.842031,284392.1692,1202841.829,75748.11521,49382.58805,0.0,0.0
626.0,7221.480261,122007.5904,83311.0574,413194.739,0.0,0.0,34868.33509,0.0,9618.532373,40751.93881,0.0,18953.49031,53099.37002,161103.1566,58105.67472,203514.3313,0.0,0.0
627.0,10.28672177,133809.12,28685.04109,533493.9888,0.0,0.0,16.46806853,0.0,19237.06474,60596.95217,0.0,15651.87346,93716.03661,200976.6202,7521.358578,25281.82631,0.0,0.0
628.0,8574.711223,72231.66049,83643.15933,323517.5438,0.0,0.0,48171.06932,0.0,10.81063939,30812.44154,0.0,6966.539036,27900.1941,59228.9806,89620.36118,6895.043539,0.0,0.0
629.0,8116.64948,48960.62931,75996.93895,388227.1072,0.0,0.0,16.46806853,0.0,10.81063939,55661.18472,0.0,5276.425647,102999.2023,32406.15853,11673.30373,41709.61461,0.0,0.0
630.0,6124.849209,31521.59712,50967.92429,234555.835,0.0,0.0,16.46806853,0.0,10.81063939,60526.15803,0.0,10.48122575,78692.85516,88282.00597,10.75037141,13790.08708,0.0,0.0
631.0,97172.43125,17854.74959,18348.70176,193676.2621,74.70693721,21.50558011,14.9138417,0.0,10.81063939,48970.89158,0.0,1807.637955,69505.05069,37915.1381,23553.2889,111450.1175,0.0,0.0
632.0,5901.453904,452.1770887,11055.85423,184838.2619,74.70693721,21.50558011,14.9138417,0.0,10.81063939,122045.9429,0.0,10.45950527,131398.7472,19345.77162,63720.56984,63020.78499,0.0,1029524.972
633.0,17382.11911,1716.927558,36222.27496,581910.8272,74.70693721,21.50558011,14.9138417,0.0,10.81063939,14.05034975,0.0,538.8776816,734.4081617,121982.9934,11929.77388,11044.12105,2942887.419,0.0
634.0,71209.79117,15452.32054,22265.42931,279000.1912,74.70693721,21.50558011,17631.87115,0.0,10.81063939,1341.668262,0.0,225.9547443,7320.42918,807313.946,323255.1195,214487.8892,0.0,0.0
635.0,4122.662135,91988.70439,52090.99699,526350.0307,0.0,0.0,16.46806853,0.0,28183.3341,159102.7505,0.0,4884.438317,255458.8639,12753.97821,10.75037141,18373.07152,0.0,0.0
636.0,5749.000789,67296.88479,69184.83949,396688.5472,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,12.00736283,6796.438168,68496.08407,15.79357836,0.0,0.0
637.0,27404.85602,116543.348,80166.19756,1007075.027,60.63884106,17.24518233,16.5013345,10.3426183,12293.23397,1158.275206,0.0,6449.796866,1208.55248,25796.08628,35807.8302,6886.822549,0.0,0.0
638.0,4427.099421,71270.75871,30574.54821,361726.3255,0.0,0.0,16.46806853,0.0,124006.67,18.87843736,0.0,1190.834135,912.5442045,743.5255117,9474.454271,373592.072,0.0,0.0
639.0,51924.76045,236657.3389,72807.71402,606581.1805,0.0,0.0,16.46806853,0.0,11221.6211,9939.497271,0.0,31669.17684,122190.7956,48300.08731,89428.50079,15.35901827,0.0,0.0
640.0,20613.74981,116734.0833,293851.1389,848533.1694,0.0,0.0,16.46806853,0.0,46972.2235,7606.122413,0.0,6045.528157,60088.50102,8941.31356,33978.69129,76040.86421,0.0,0.0
641.0,683.8877122,41950.31563,61498.28226,295955.4554,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,1011.444625,161.295522,244.8867917,1244.79042,15.70034712,0.0,0.0
642.0,1614.065338,99680.68994,147138.2082,700950.3697,26.36800037,20.02696327,16.75675922,10.60197237,49235.03055,14.89988547,10.6748169,15152.26516,7219.468088,11398.33421,252902.1043,15.70034712,0.0,0.0
643.0,1436.449784,43575.84101,69484.65039,337587.3989,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,68251.90146,7914.246421,115212.9969,2793.807366,0.0,0.0
644.0,30897.62082,113321.8159,71188.94933,667864.5955,60.63884106,17.24518233,16.5013345,10.3426183,11923.43926,15.03417063,0.0,10.58588175,12.00736283,5454.171254,21446.27328,15.79357836,0.0,0.0
645.0,20361.37229,105359.2551,84494.12444,600733.5268,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,1194.522794,0.0,10.58588175,2978.529134,5837.676087,30299.18374,15.79357836,0.0,0.0
646.0,7876.811074,91176.98146,93928.89218,497078.4325,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,252085.4999,0.0,10.58588175,151845.3656,7002.194974,10.80190585,15.79357836,0.0,0.0
647.0,4670.982473,45756.03591,47262.10026,251398.6397,60.63884106,17.24518233,16.5013345,12659.74958,8875.072935,15.03417063,0.0,10141.70498,3393.38682,69103.04618,33060.56238,426152.9378,0.0,0.0
648.0,93074.70759,664.8113993,17361.31914,256265.0443,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,299.489482,12.00736283,7002.194974,276265.9471,15.79357836,0.0,0.0
649.0,1831.805337,21195.58034,21840.92356,115575.9507,60.63884106,17.24518233,16.5013345,10.3426183,15329.67143,2891.56897,0.0,2491.795582,4488.909212,3958.574181,603.5088543,2393.786687,0.0,0.0
650.0,4888.776813,1927.763811,36896.94227,147499.7849,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,21761.73387,0.0,10.58588175,13881.58532,124699.3943,10.80190585,4787.573374,0.0,0.0
651.0,5745.626115,73011.20082,77423.45338,1560599.803,60.63884106,17.24518233,16.5013345,10.3426183,10488.72256,2871.797558,0.0,2650.158726,12932.62942,42035.43322,119392.7211,15.79357836,0.0,0.0
652.0,10.31488971,94523.45944,245277.2542,1154491.733,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,1089.075264,0.0,35912.88263,49695.97609,19820.52082,68821.71834,15.79357836,0.0,0.0
653.0,10.09861083,12183.0406,8402.326158,43217.65526,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,8509.832265,59414.70402,10.83949529,15.70034712,0.0,0.0
654.0,10.31488971,56916.32797,38044.30782,96988.04075,60.63884106,17.24518233,16.5013345,10.3426183,37920.76618,15.03417063,0.0,10.58588175,8632.517716,2741.628647,82863.06823,15.79357836,0.0,0.0
655.0,10.09861083,39716.60593,31951.05581,32671.16866,26.36800037,20.02696327,16.75675922,1803.489633,10.83114509,14.89988547,10.6748169,24611.81921,2906.306351,25817.90925,59433.28297,15.70034712,0.0,0.0
656.0,10.09861083,59719.62829,41200.14931,211365.4824,26.36800037,20.02696327,16.75675922,56000.12123,10.83114509,14.89988547,10.6748169,38245.70467,13103.76769,154704.7781,253493.1067,15.70034712,0.0,0.0
657.0,10.09861083,56827.06535,42018.14655,97484.33532,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,7238.984372,40028.17205,61743.49374,90694.99327,15.70034712,0.0,0.0
658.0,10.09861083,29312.32622,22981.37151,26861.03367,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,6282.114097,146988.0118,31966.09671,6699.756862,15.70034712,0.0,0.0
659.0,10.09861083,16954.46324,13047.46432,102329.4417,26.36800037,20.02696327,16.75675922,5045.055967,3970.56698,14.89988547,10.6748169,54136.5427,12153.91628,65935.8612,149764.6664,45589.77624,0.0,0.0
660.0,10.09861083,19660.18016,105607.6456,387206.5956,26.36800037,20.02696327,16.75675922,10.60197237,77484.63824,1288.174845,10.6748169,16411.11351,19053.78028,64174.53189,60097.17119,15.70034712,0.0,0.0
661.0,10.09861083,14402.39001,24934.97918,708706.3522,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,3752.289772,3902.455547,10.59223935,10.83949529,2283.111396,0.0,0.0
662.0,16454.71642,46291.34557,54377.29805,2677234.023,68.96803781,1969.780544,16.75675922,10.60197237,795.1982503,14.89988547,10.6748169,1092.699769,3049.680148,20833.57144,40069.14848,1738.840258,5924624.837,0.0
663.0,193929.1854,43374.85929,79609.18382,1192721.416,26.36800037,20.02696327,16.75675922,10.60197237,47299.65036,41239.94512,10.6748169,18949.42718,3844.209942,24911.86449,4206.081315,15.70034712,0.0,0.0
664.0,3725.432624,19357.46229,99551.832,372544.9209,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,9703.516499,10.6748169,11801.40005,29122.80259,4323.907596,34637.93133,453365.4879,0.0,0.0
665.0,74690.19471,34392.10044,62492.86177,41455.64803,26.36800037,20.02696327,16.75675922,4809.305688,10.83114509,14.89988547,10.6748169,13267.63093,14.05073805,19912.60784,43288.13283,15.70034712,0.0,0.0
666.0,34385.09899,46349.81327,186101.2538,325624.8088,26.36800037,20.02696327,16.75675922,10.60197237,23406.8178,14.89988547,10.6748169,12931.69549,23250.45081,19796.53222,201518.466,15.70034712,0.0,0.0
667.0,72.69360172,37816.77487,30427.36086,45378.37351,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,8373.136495,10.6748169,15900.54014,31476.52243,10325.99915,41351.06423,15.70034712,0.0,0.0
668.0,10.09861083,37679.03651,30608.25392,38897.44705,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,44981.52419,10.6748169,8021.216726,7700.3677,69566.04407,37186.47593,2369.699986,0.0,0.0
669.0,8233.691906,61590.45561,48336.95615,180238.8292,26.36800037,20.02696327,19368.55536,10.60197237,10.83114509,14.89988547,10.6748169,14525.26651,24530.36064,30491.13535,192381.8135,15.70034712,0.0,0.0
670.0,10.09861083,76241.17816,34788.68248,243550.8536,26.36800037,20.02696327,16.75675922,10.60197237,2837.979022,14.89988547,10.6748169,29227.59648,14.05073805,4573.888621,1919.597859,15.70034712,0.0,0.0
671.0,31.53439103,81746.59169,37241.4408,263632.9303,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,14.05073805,925.6939262,24954.77217,15.70034712,0.0,0.0
672.0,11.46034177,48814.78044,22551.96368,154944.7858,26.36800037,20.02696327,12235.87515,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,40228.29798,11660.68693,9615.460037,3037.669109,0.0,0.0
673.0,7478.632128,2978.018391,60049.59368,238827.5445,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,2655.545227,3008.339267,238.0746291,14105.3913,1756.514616,0.0,0.0
674.0,4658.020389,1854.840584,37401.52302,148752.2789,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,12.00736283,10.59627958,10.80190585,15.79357836,0.0,0.0
675.0,137223.7428,97016.65237,93330.55607,778823.0784,60.63884106,17.24518233,24840.15437,5662.69231,10.82842615,20830.82991,0.0,39958.14524,36738.50489,16115.82105,30216.68972,3443.411274,0.0,0.0
676.0,550.6104047,20275.61114,11463.08558,95912.76599,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,12722.90347,0.0,1197.957928,11988.64187,19856.78822,10.80190585,15.79357836,0.0,0.0
677.0,3213.674952,239.802336,5959.416256,100028.5472,74.70693721,21.50558011,14.9138417,0.0,10.81063939,75798.5232,0.0,5477.370583,125949.2258,10379.65321,11501.23181,2405.579031,0.0,0.0
678.0,13348.99491,1006.617288,24744.14502,415621.4357,452.3689841,3788.679321,14.9138417,0.0,10.81063939,47111.28585,0.0,10.45950527,40392.44889,10.58878025,10.89686433,14.87450215,0.0,0.0
679.0,7262.09688,1282.659483,13331.7435,204936.3943,74.70693721,21.50558011,22714.70972,0.0,10.81063939,85461.59262,0.0,390.1376881,97261.18524,119262.6342,22962.8042,1469591.568,0.0,0.0
680.0,1201.635888,16139.81799,17380.5576,50389.02877,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,12.00736283,10.59627958,10.80190585,15.79357836,0.0,0.0
681.0,9463.633055,122431.6033,131925.9723,382317.3544,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,8712.602115,0.0,10.58588175,10216.18104,16854.82193,78210.8399,15.79357836,0.0,0.0
682.0,11590.48721,73421.94561,126474.9809,424818.7907,60.63884106,17.24518233,16.5013345,10.3426183,50023.13836,15.03417063,0.0,14464.91106,3107.706378,33339.06616,116553.1902,15.79357836,0.0,0.0
683.0,6398.300119,2594.006176,51488.4366,205181.4098,60.63884106,17.24518233,16.5013345,10.3426183,17021.40088,15.03417063,0.0,10.58588175,12.00736283,2055.41354,162919.169,15.79357836,0.0,0.0
684.0,53.57561299,176239.8417,154631.1228,460648.0409,26.36800037,20.02696327,55760.44082,10.60197237,11299.84308,1266.154763,117625.8535,14960.64855,89668.36244,23466.55935,87111.30716,11175.22946,0.0,0.0
685.0,64781.03223,64236.01159,164977.9311,388624.8815,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,3908.736242,25864.03565,21477.62735,114864.6739,15.70034712,0.0,0.0
686.0,41124.67733,13357.41031,59180.02201,70156.17344,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,3141.057049,2320.863345,29338.38439,107727.3296,15.70034712,0.0,0.0
687.0,22253.15762,31094.73137,45954.86897,123408.2961,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,10443.88505,16792.39347,221653.497,3037.669109,0.0,0.0
688.0,24343.83871,11236.62919,20364.66145,13862.35544,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,11.215092,14.05073805,6942.704446,1919.597859,15.70034712,0.0,0.0
689.0,26830.09851,135738.5561,107388.1234,1846458.786,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,1330.380004,10.6748169,4329.565121,2580.728353,21585.69775,26586.10277,36529.78233,0.0,0.0
690.0,10.09861083,10.0,10.07747985,624967.1016,26.36800037,20.02696327,16.75675922,10.60197237,795.1982503,2660.760008,10.6748169,804.0620939,1854.898503,5746.288711,5094.905352,15.70034712,2525249.93,0.0
691.0,10.09861083,28215.0263,35434.74961,1376211.679,26.36800037,20.02696327,16.75675922,10.60197237,11927.97376,14.89988547,10.6748169,11.215092,710.8950786,6077.049631,1217.492385,15.70034712,0.0,0.0
692.0,10.09861083,57693.20796,86684.94412,1019919.776,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,1212.939562,10.6748169,36435.049,14.05073805,561.0927807,506.6515396,15.70034712,0.0,0.0
693.0,10.09861083,9987.349281,35748.72921,618647.5672,26.36800037,20.02696327,16.75675922,10.60197237,11132.7755,14.89988547,10.6748169,11.215092,887.1253712,482.4961266,1206.573171,13698.66837,0.0,0.0
694.0,94206.87486,194273.9912,705069.3824,1801239.748,26.36800037,20.02696327,16.75675922,10.60197237,5675.958043,14.89988547,10.6748169,76609.04738,3502.203696,17819.60808,120841.8518,2367.932872,0.0,0.0
695.0,10.09861083,92307.80611,98497.35913,215367.0141,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,1529.294571,13565.2521,18397.07516,8638.190365,15.70034712,0.0,0.0
696.0,10.09861083,11341.97905,24276.55885,198448.264,26.36800037,20.02696327,16.75675922,10.60197237,10.83114509,14.89988547,10.6748169,244784.1524,14.05073805,14230.36087,6678.191414,15.70034712,0.0,0.0
697.0,829.6502347,26478.91053,70847.48088,509994.5658,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,6560.713464,4404.919269,95970.9332,7181.36006,0.0,0.0
698.0,10.31488971,35790.4516,111876.408,993788.9741,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,5025.491608,6592.835883,2453.11153,15.79357836,0.0,0.0
699.0,10.31488971,36776.66285,99920.60763,1004899.089,60.63884106,17.24518233,16.5013345,10.3426183,2420.474437,1973.84594,0.0,2672.782032,201.2183986,33336.91164,10.80190585,15.79357836,0.0,0.0
700.0,82656.29796,18454.11589,53386.60627,613670.0876,60.63884106,17.24518233,16.5013345,10.3426183,10.82842615,578.3137939,0.0,21014.89685,8013.957453,38659.65702,28849.02577,64482.29417,0.0,0.0
701.0,55447.17674,17745.96926,60415.5899,1215784.423,341.3860583,2661.37465,16.5013345,10.3426183,10.82842615,15.03417063,0.0,10.58588175,12.00736283,2346.273947,1226.555765,15.79357836,0.0,0.0
702.0,11787.19311,92041.55693,99128.76432,292275.0618,60.63884106,17.24518233,50760.31546,10.3426183,10.82842615,15.03417063,0.0,10.58588175,6186.844711,33749.50251,152088.5731,41320.93529,0.0,0.0
703.0,144160.5507,10603.94576,16059.67545,349113.5479,60.63884106,150.4088008,16.5013345,24286.05022,8875.072935,15.03417063,0.0,14081.39216,5870.112047,35123.36888,176652.2518,15.79357836,0.0,0.0
704.0,10.31488971,28537.84568,49393.58575,1312031.135,60.63884106,86.99480039,16.5013345,10.3426183,13513.23116,15.03417063,0.0,3021.827327,939.0191932,8808.761277,9835.240519,15.79357836,0.0,747862.4788
705.0,4802.113936,6828.727278,94797.77008,2106358.411,370.6751806,5858.654898,16.75675922,10.60197237,10.83114509,2660.760008,10.6748169,15297.79676,7558.48738,79574.7458,5550.236585,15981.77977,48057448.69,0.0
706.0,6121.950944,612.9574483,7279.796441,432663.5086,26.36800037,20.02696327,16.75675922,10.60197237,38169.51602,1748.761578,10.6748169,6927.304194,927.4492517,70597.26131,616.9356031,15.70034712,6653062.317,0.0
707.0,15450.23914,7973.637659,28118.93072,190286.6706,142868.6683,2134159.852,16.75675922,10.60197237,10.83114509,74501.28023,10.6748169,1937.995816,73083.29973,106726.6149,7455.639466,32069.58638,87917547.58,0.0
708.0,7935.79596,4081.450776,14259.56211,95899.25209,73605.34101,1093889.074,29580.65137,10.60197237,10.83114509,1330.380004,10.6748169,11.215092,7709.328563,482.4961266,7722.068292,15.70034712,68249735.6,0.0
709.0,1240.472363,93730.37003,145406.9436,1276969.962,26.36800037,20.02696327,16.75675922,10.60197237,16699.16326,14.89988547,10.6748169,10381.25418,30213.04084,20031.2306,13781.14026,15.70034712,0.0,0.0
710.0,10.0,155196.0204,93029.64828,1616655.844,57.76348959,28.127992,17.28657144,0.0,2379.734691,15.57369228,0.0,25988.21492,1040.739174,21760.00192,30647.27848,16.11681847,0.0,0.0
711.0,3038.255389,23611.79706,29336.44164,635224.1967,57.76348959,28.127992,17.28657144,0.0,10.81141624,48583.48396,0.0,11.194358,82903.96099,4477.489217,25445.84782,27981.44226,0.0,0.0
712.0,32796.07117,104787.8145,51644.24654,603402.4486,57.76348959,28.127992,17.28657144,0.0,10.81141624,15.57369228,0.0,901.6757592,148.6770248,10.58896575,2918.788426,16.11681847,0.0,0.0
713.0,8951.885176,20754.18588,6326.670726,7527.901128,0.0,0.0,16.46806853,0.0,10.81063939,18.87843736,0.0,10.48122575,13.31452532,10.61032844,10.75037141,15.35901827,0.0,0.0
714.0,10.0,715297.929,233626.1678,753496.1629,51.04693865,24.08892458,53596.93593,10.63865402,10.81063939,4175.787898,10.69857294,51809.68922,5143.454106,178853.9906,287860.489,23418.78934,0.0,0.0
715.0,550.1264023,396364.1394,310932.2193,1536644.654,44.66238377,22.92748719,15507.48613,1054.067852,10.81063939,14.88383271,10.68205997,16251.30032,72384.60773,305547.732,393318.1668,15315.70451,0.0,0.0
716.0,10.0,2612.915499,13867.51778,2098389.253,44.66238377,22.92748719,16.60671962,10.3426183,32901.09225,14.88383271,10.68205997,3079.974114,15989.80794,17596.54501,6119.422344,10475.50458,0.0,0.0
717.0,10.0,28736.43376,15225.92513,621548.2331,44.66238377,22.92748719,6942.821514,10.3426183,789.5226699,5402.701909,10.68205997,20318.61844,27032.15674,157964.7985,213707.618,8547.375654,0.0,0.0
718.0,10.0,264014.3371,43841.90201,1976089.178,44.66238377,22.92748719,16.60671962,10.3426183,10.81063939,4375.489167,656608.8769,32772.18263,675714.8554,160259.5892,205020.4596,11389.875,0.0,0.0
719.0,10.0,84339.04763,32793.08641,765524.4369,44.66238377,22.92748719,16.60671962,10.3426183,10.81063939,91233.97593,10.68205997,2830.610783,88623.79255,138926.7893,23159.70228,31322.15625,0.0,0.0
720.0,487.0487149,254287.5974,72006.40734,3151072.555,44.66238377,22.92748719,16.60671962,10.3426183,29691.22959,767.1312177,10.68205997,5308.518477,4628.316113,26644.34175,127039.6481,2221.323789,0.0,0.0
721.0,810.2258013,65636.42203,57837.65118,605140.8445,21.00712949,15.79070522,23723.26195,3126.95047,2382.980483,14.71556621,0.0,3941.084124,4297.100467,34595.02158,27435.99801,13.68241229,0.0,0.0
722.0,10.0,180853.9476,105497.4369,1304296.331,21.00712949,15.79070522,15.24671534,10.3426183,36308.42305,4254.554353,0.0,8260.209891,3235.947139,4476.52468,20579.14698,39474.21825,0.0,0.0
723.0,1932.586572,102427.8538,57112.77347,952339.6209,21.00712949,15.79070522,15.24671534,229.2153738,13964.7781,14.71556621,0.0,17395.82246,4373.549148,13827.84859,17327.43335,13.68241229,0.0,0.0
724.0,11.15472053,180721.588,41830.93839,1157716.447,0.0,0.0,15.31725116,10.3426183,10.81063939,1460.888084,10.67673311,19305.41977,1849.16474,1415.292627,987.1556161,14.27952679,0.0,0.0
725.0,11.15472053,312695.4207,83810.64209,513378.2403,0.0,0.0,15.31725116,10.3426183,10.81063939,2121.814003,28709.39641,3766.490599,72093.71762,38764.71556,454102.5033,5007.055007,0.0,0.0
726.0,11.15472053,212748.3293,84706.08374,305893.7691,0.0,0.0,15.31725116,10.3426183,10.81063939,4950.899341,10.67673311,157130.8933,52782.85336,28478.76154,49058.57656,14.27952679,0.0,0.0
727.0,3829.523297,348859.6805,94798.5485,412897.1822,0.0,0.0,16.99360612,10.3426183,10.81063939,49375.52508,10.68009565,160237.9365,260714.8883,164880.9273,64266.33846,18402.39068,0.0,0.0
728.0,5851.151803,364662.4531,19743.88741,157337.3208,0.0,0.0,48529.99081,2393.810803,10.81063939,15.24396315,10.68009565,18326.04495,106923.3768,285489.7524,538864.6838,76675.1417,0.0,0.0
729.0,4928.567398,176685.2268,21827.72497,267341.762,0.0,0.0,16.99360612,10.3426183,1581.442658,15.24396315,359365.2629,1887.20902,85819.64893,35441.07203,11054.57245,15.79265653,0.0,0.0
730.0,57884.6107,73320.67203,64867.26819,447630.0857,0.0,0.0,16.99360612,37081.69538,4018.41987,15.24396315,10.68009565,3328.960074,17858.67583,106226.6191,32344.53563,5210.949274,0.0,0.0
731.0,78691.06523,105562.9945,136978.9112,548741.256,0.0,0.0,16.99360612,10.3426183,22503.15127,15.24396315,10.68009565,5074.867911,420.0211215,108049.0067,107266.8073,1136249.094,0.0,0.0
732.0,10.89600155,146669.8235,127258.2335,905563.602,0.0,0.0,16.99360612,10.3426183,10.81063939,15.24396315,10.68009565,29727.13447,7437.485119,4721.03503,11465.25847,2389.689263,0.0,0.0
733.0,13.04207229,66909.9131,40065.18549,942626.3107,0.0,0.0,15.22098285,0.0,16866.90011,12201.43797,0.0,315.3078157,10861.56211,4647.075683,643.0086232,14.47780097,0.0,0.0
734.0,13.04207229,198937.8705,68787.84999,991621.0209,0.0,0.0,15.22098285,0.0,10.81063939,5003.99484,0.0,2882.636276,6444.52685,14965.4803,198090.5473,24433.4167,0.0,0.0
735.0,29486.54583,21072.21337,101073.9539,1280714.232,57.76348959,28.127992,17.28657144,0.0,10.81141624,1614.772194,0.0,44654.41855,7024.989422,3594.897662,14322.09419,6164.269966,0.0,0.0
736.0,44785.4815,260901.6478,158546.5197,910542.8175,0.0,0.0,16.99360612,10.3426183,20722.94806,15.24396315,10.68009565,60169.15714,2795.473909,11819.24221,8824.82116,72241.73311,0.0,0.0
737.0,35067.04086,453333.1147,211655.4477,920053.5024,0.0,0.0,16.99360612,10.3426183,74414.22258,15.24396315,10.68009565,11775.89689,7916.620324,26807.30709,85007.62513,5829.771793,0.0,0.0
738.0,37137.87755,176561.0728,70401.62345,499177.0723,57.76348959,28.127992,1985.26497,0.0,10.81141624,1563.544938,0.0,63508.78702,11349.01289,5808.491545,55151.01359,16.11681847,0.0,0.0
739.0,107674.2511,365478.053,174402.2656,927859.8879,0.0,0.0,16.99360612,10.3426183,13662.62756,15.24396315,10.68009565,18936.75346,29333.03062,114005.4457,264126.963,140545.829,0.0,0.0
740.0,87739.57281,406652.8808,89374.77806,877339.675,0.0,0.0,16.99360612,5704.876212,23306.83525,15.24396315,10.68009565,67241.40109,45900.53041,26954.97822,23250.30445,8458.429983,0.0,0.0
741.0,307.2508125,111404.8296,148340.9916,479445.2912,0.0,0.0,15.31725116,10.3426183,10.81063939,14.27863264,10.67673311,7668.466471,6000.565923,12039.59337,5525.450683,14.27952679,0.0,0.0
742.0,9690.356226,83902.24016,50989.03654,476709.1499,0.0,0.0,15.31725116,10.3426183,10.81063939,2121.814003,10.67673311,23926.69927,49166.18215,55464.67051,226569.6857,14.27952679,0.0,0.0
743.0,20192.53644,320044.5551,133225.0568,727591.4967,0.0,0.0,15.31725116,24430.78307,21716.65907,14.27863264,10.67673311,44099.22479,41097.81805,92909.08668,115866.2985,2123.485378,0.0,0.0
744.0,3698.382728,56110.34134,32046.07544,274048.9286,0.0,0.0,15.31725116,10.3426183,18499.37625,14.27863264,10.67673311,3824.379761,12.59617123,60665.46179,206247.8206,14.27952679,0.0,0.0
745.0,15639.11925,271697.801,107014.8676,587938.4647,0.0,0.0,15.31725116,10.3426183,20739.36617,14.27863264,10.67673311,13114.97446,9647.529715,35943.73643,18919.75465,14.27952679,0.0,0.0
