Activity,Commodity,MorU,Coefficient,StdDev,Amount
HH61to76k3plus,SCTG03_FKP_AGRI_other,U,-381.60552978515614,2.3672830174092107E-13,-4.000219020913846E7
HH61to76k3plus,SCTG04_FKP_FEED,U,-283.83770751953125,1.5095244335506475E-13,-2.9753578180888694E7
HH61to76k3plus,SCTG05_FKP_FOOD_meat,U,-917.518371582031,5.576434483067492E-13,-9.617980232379477E7
HH61to76k3plus,SCTG06_FKP_AGRI_grain,U,-504.9211120605468,2.5190676642253674E-13,-5.2928872326947466E7
HH61to76k3plus,SCTG07_FKP_FOOD_prep,U,-2574.2031249999995,1.414102251515216E-12,-2.698434771141356E8
HH61to76k3plus,SCTG08_FKP_FOOD_alc,U,-871.8950805664062,4.47641270335947E-13,-9.139729415049511E7
HH61to76k3plus,SCTG10_CMS_CLAY,U,-4.694732189178467,2.490840102603583E-15,-492130.10649560846
HH61to76k3plus,SCTG11_CMS_SAND,U,-1.6541873216629026,8.898379173355608E-16,-173401.87895065086
HH61to76k3plus,SCTG13_CMS_MINE_nonmet,U,-0.5121257305145264,2.6391052531317446E-16,-53684.10382986252
HH61to76k3plus,SCTG15_PCC_COAL,U,-0.1908417642116546,1.1271069873798341E-16,-20005.183248104764
HH61to76k3plus,SCTG17_PCC_FUEL,U,-795.1573486328125,3.8614516469640657E-13,-8.335318286428359E7
HH61to76k3plus,SCTG18_PCC_PETR_oil,U,-397.57867431640625,1.9307258234820329E-13,-4.1676591432141796E7
HH61to76k3plus,SCTG19_PCC_COAL_prod,U,-441.78753662109375,2.304122719054563E-13,-4.6310830668238185E7
HH61to76k3plus,SCTG20_PCC_CHEM_basic,U,-10.393129348754881,6.033518198381353E-15,-1089470.4207015487
HH61to76k3plus,SCTG21_PCC_CHEM_pharma,U,-1810.347412109375,9.244063369828926E-13,-1.89771520251795E8
HH61to76k3plus,SCTG22_PCC_CHEM_fert,U,-10.728593826293945,5.801907130369373E-15,-1124635.8278865064
HH61to76k3plus,SCTG23_PCC_CHEM_prod,U,-630.255187988281,3.953403852134869E-13,-6.606714510766553E7
HH61to76k3plus,SCTG24_PCC_PETR_plast,U,-238.39450073242185,1.2924703747924017E-13,-2.4989947521147985E7
HH61to76k3plus,SCTG26_FWP_WOOD,U,-56.09865570068358,3.315294507563295E-14,-5880598.997292105
HH61to76k3plus,SCTG27_PPP_PAPR_puplp,U,-128.99826049804688,6.580717613826991E-14,-1.352237467836501E7
HH61to76k3plus,SCTG28_PPP_PAPR_paper,U,-166.09011840820307,1.0182712493174387E-13,-1.741056664499547E7
HH61to76k3plus,SCTG29_PPP_PAPR_print,U,-457.5293273925782,2.373729986014968E-13,-4.796097999659799E7
HH61to76k3plus,SCTG30_OTH_CLTH,U,-1303.6072998046873,7.164461684271106E-13,-1.3665196936262226E8
HH61to76k3plus,SCTG31_CMS_MIN,U,-95.3692626953125,4.892199245033401E-14,-9997180.566515928
HH61to76k3plus,SCTG32_MIT_METL_base,U,-7.954636096954346,4.0172309881336614E-15,-833852.869936121
HH61to76k3plus,SCTG33_MIT_METL_prod,U,-91.39826202392577,5.159056344202577E-14,-9580916.357066814
HH61to76k3plus,SCTG34_MIT_MACH,U,-408.91268920898443,2.3018204240531937E-13,-4.286469114291213E7
HH61to76k3plus,SCTG35_MIT_ELCT,U,-1571.54296875,7.848528884758598E-13,-1.6473860007522574E8
HH61to76k3plus,SCTG36_MIT_TRAN,U,-1864.886474609375,9.40461832840928E-13,-1.9548863329567924E8
HH61to76k3plus,SCTG37_MIT_INST_transp,U,-114.16976165771482,6.557572122367212E-14,-1.1967962111385403E7
HH61to76k3plus,SCTG38_MIT_INST_prec,U,-393.83895874023426,2.3390519439868864E-13,-4.128457191950439E7
HH61to76k3plus,SCTG39_OTH_FURN,U,-543.9248657226561,3.159581645417773E-13,-5.701748072248219E7
HH61to76k3plus,SCTG40_OTH_MISC,U,-1417.7426757812498,7.935157769064527E-13,-1.486163269597894E8
HH61to76k3plus,SCTG41_WASTE_SCRAP,M,92.39115905761717,5.0304996619311934E-14,9684997.804791572
HH61to76k3plus,Energy,U,-1782.5450439453125,8.871072959265295E-13,-1.8685710855501097E8
HH61to76k3plus,Retail Trade,U,-8782.585937499998,4.763232360040835E-12,-9.206435593262334E8
HH61to76k3plus,Transport,U,-1701.91455078125,9.372194928535428E-13,-1.7840493458881778E8
HH61to76k3plus,Wholesale Trade,U,-4536.6640625,2.2955791075552994E-12,-4.7556045334368914E8
HH61to76k3plus,Construction,U,-2262.1218261718745,1.2762488960996351E-12,-2.371292355687731E8
HH61to76k3plus,Communications and Utilities,U,-3546.532958984374,1.974630731668707E-12,-3.717689470803622E8
HH61to76k3plus,Accommodations,U,-569.4995727539062,2.999564242436684E-13,-5.969837556114723E7
HH61to76k3plus,Personal and Other Services and Amusements,U,-4669.09228515625,2.4549137674760567E-12,-4.8944237731563914E8
HH61to76k3plus,Entertainment Services,U,-1511.380981445312,8.858688689942457E-13,-1.5843205818397817E8
HH61to76k3plus,Food Services,U,-4495.334472656248,3.053546452826573E-12,-4.7122803679006577E8
HH61to76k3plus,Teaching K12,U,-13542.615234375,7.032210668844331E-12,-1.419618501963639E9
HH61to76k3plus,Higher Education,U,-2088.15234375,1.0848483617783851E-12,-2.1889270652700812E8
HH61to76k3plus,Health Services,U,-17219.763671874996,9.887073614980459E-12,-1.8050793502561789E9
HH61to76k3plus,Fire Business and Professional Services,U,-15504.4306640625,8.15359115776407E-12,-1.6252678121761117E9
HH61to76k3plus,Government Support Receipts,M,18152.3828125,9.610576404281036E-12,1.9028421061495984E9
HH61to76k3plus,Tax Receipts,U,-10652.153320312498,5.903403521998718E-12,-1.116622873614921E9
HH61to76k3plus,Investing Receipts,U,-365.5738220214844,2.0039680682418856E-13,-3.83216500353606E7
HH61to76k3plus,Return Investment Receipts,M,13283.771484375002,7.065286549862998E-12,1.392484940959489E9
HH61to76k3plus,Return Investment Receipts,U,-6215.377929687499,3.456098348595895E-12,-6.515333525303422E8
HH61to76k3plus,Capital Transfer Receipts,M,1009.2444458007812,5.052723957273011E-13,1.057950819296795E8
HH61to76k3plus,Capital Transfer Receipts,U,-1562.882080078125,7.566895340515402E-13,-1.6383071355631813E8
HH61to76k3plus,Education Reports to Sponsors,U,-432.21154785156233,2.9412902613526204E-13,-4.530701784504609E7
HH61to76k3plus,Proprietor Income Receipts,M,4445.206542968749,2.4807965469373094E-12,4.6597332525777084E8
HH61to76k3plus,A1-Mgmt Bus,M,9576.31790227244,919.375108377818,1.0289501457507887E9
HH61to76k3plus,B1-Prof Specialty,M,4523.966218529288,954.5960191473305,5.45717671252016E8
HH61to76k3plus,B2-Education,M,3242.5611493501056,359.0610280780955,3.4121381484569764E8
HH61to76k3plus,B3-Health,M,1765.4288171421429,233.22445694856592,1.8493829179009426E8
HH61to76k3plus,B4-Technical Unskilled,M,4760.801929683794,652.734090880958,5.519023845536764E8
HH61to76k3plus,C1-Sales Clerical Professionals,M,3783.8824121629423,540.6682337583458,4.4270102487991136E8
HH61to76k3plus,C2-Sales Service,M,2568.932967604799,271.8907175779619,2.8160064774841696E8
HH61to76k3plus,C3-Clerical,M,5093.564661001439,623.1809081178179,5.848964902639546E8
HH61to76k3plus,C4-Sales Clerical Unskilled,M,3436.803422823641,266.9045810851432,3.6525593519465953E8
HH61to76k3plus,D1-Production Specialists,M,3171.8121187249053,445.33292322439536,3.313931182639406E8
HH61to76k3plus,D2-MaintConstRepair Specialists,M,6796.390916066391,547.633972259116,6.824008101574134E8
HH61to76k3plus,D3-ProtectTrans Specialists,M,7593.749022064352,1197.1833568318393,7.421782961040539E8
HH61to76k3plus,D4-Blue Collar Unskilled,M,7421.199819435392,529.8302064566262,7.478811692553173E8
HH61to76k3plus,FLR SFD,U,-1039.988325430072,597.1440831603209,-1.485584478571944E8
HH61to76k3plus,FLR AT,U,-47.79145557092842,47.10222374990791,-6278004.442734227
HH61to76k3plus,FLR MH,U,-97.60633910962325,110.5937318374833,-6281616.39582617
HH61to76k3plus,FLR RRMH,U,-130.35531091218525,147.26116044532958,-6071830.519864978
HH61to76k3plus,FLR RRSFD,U,-636.2688416598288,535.9770283568301,-4.050985558223574E7
HH61to76k3plus,FLR MF,U,-36.0896965090983,60.43788297893501,-4105935.343571039
HH76to106k1to2,SCTG01_FKP_LVSK,U,-19.16035842895508,1.2437926663368866E-14,-3852416.99263656
HH76to106k1to2,SCTG02_FKP_AGRI_cereal,U,-9.108459472656248,6.2463296391505884E-15,-1831363.6552944207
HH76to106k1to2,SCTG03_FKP_AGRI_other,U,-406.9017639160155,2.784411411095011E-13,-8.181241887808128E7
HH76to106k1to2,SCTG04_FKP_FEED,U,-305.150421142578,2.2948996808060065E-13,-6.135410629601569E7
HH76to106k1to2,SCTG05_FKP_FOOD_meat,U,-982.8475952148435,6.443308380741016E-13,-1.9761314961915E8
HH76to106k1to2,SCTG06_FKP_AGRI_grain,U,-541.7382812499999,3.5909268563930217E-13,-1.0892289765808092E8
HH76to106k1to2,SCTG07_FKP_FOOD_prep,U,-2762.10107421875,1.7042048492213867E-12,-5.553531346062778E8
HH76to106k1to2,SCTG08_FKP_FOOD_alc,U,-922.3459472656249,5.828036041270516E-13,-1.8544857673256677E8
HH76to106k1to2,SCTG10_CMS_CLAY,U,-5.33368158340454,3.4538176154571416E-15,-1072399.853134737
HH76to106k1to2,SCTG11_CMS_SAND,U,-1.739470601081848,1.0689921477179603E-15,-349741.16620243737
HH76to106k1to2,SCTG13_CMS_MINE_nonmet,U,-0.5254467129707335,3.4132339325431503E-16,-105647.28490227285
HH76to106k1to2,SCTG15_PCC_COAL,U,-0.19443629682064054,1.2691695283574429E-16,-39093.72033068022
HH76to106k1to2,SCTG17_PCC_FUEL,U,-817.7953491210938,4.859656981760798E-13,-1.644274407044621E8
HH76to106k1to2,SCTG18_PCC_PETR_oil,U,-408.8976745605469,2.429828490880399E-13,-8.221372035223106E7
HH76to106k1to2,SCTG19_PCC_COAL_prod,U,-454.75634765624983,3.2128323719204453E-13,-9.143414971678156E7
HH76to106k1to2,SCTG20_PCC_CHEM_basic,U,-10.996072769165036,7.734694913618834E-15,-2210890.664977491
HH76to106k1to2,SCTG21_PCC_CHEM_pharma,U,-1738.364135742187,1.1554593354312237E-12,-3.495186982411995E8
HH76to106k1to2,SCTG22_PCC_CHEM_fert,U,-11.995418548583984,7.382097544415662E-15,-2411820.969931246
HH76to106k1to2,SCTG23_PCC_CHEM_prod,U,-731.2511596679685,5.239394825952603E-13,-1.470267064071675E8
HH76to106k1to2,SCTG24_PCC_PETR_plast,U,-290.00274658203125,1.8055104799832381E-13,-5.830848692034721E7
HH76to106k1to2,SCTG26_FWP_WOOD,U,-69.63404083251952,4.70285632897672E-14,-1.4000748637549175E7
HH76to106k1to2,SCTG27_PPP_PAPR_puplp,U,-131.09770202636716,8.776165981063638E-14,-2.6358745680809516E7
HH76to106k1to2,SCTG28_PPP_PAPR_paper,U,-188.41928100585935,1.2197821204136622E-13,-3.7883928037087426E7
HH76to106k1to2,SCTG29_PPP_PAPR_print,U,-486.02136230468744,3.0161548791619973E-13,-9.77203512068672E7
HH76to106k1to2,SCTG30_OTH_CLTH,U,-1492.1917724609375,9.000633445166436E-13,-3.000228289995768E8
HH76to106k1to2,SCTG31_CMS_MIN,U,-112.51230621337889,6.675417528550894E-14,-2.262193173182655E7
HH76to106k1to2,SCTG32_MIT_METL_base,U,-10.567240715026852,7.453542836501625E-15,-2124668.9015133656
HH76to106k1to2,SCTG33_MIT_METL_prod,U,-113.90567779541011,8.610912155815648E-14,-2.2902085591138594E7
HH76to106k1to2,SCTG34_MIT_MACH,U,-526.5037841796873,4.006690855690474E-13,-1.0585982158851996E8
HH76to106k1to2,SCTG35_MIT_ELCT,U,-1971.7232666015625,1.1427787754169572E-12,-3.9643831534768313E8
HH76to106k1to2,SCTG36_MIT_TRAN,U,-2334.385498046874,1.7677901365066671E-12,-4.693558522605665E8
HH76to106k1to2,SCTG37_MIT_INST_transp,U,-143.26988220214844,9.024960882021565E-14,-2.8806106669409245E7
HH76to106k1to2,SCTG38_MIT_INST_prec,U,-444.25466918945307,2.8163755833479075E-13,-8.93226628817777E7
HH76to106k1to2,SCTG39_OTH_FURN,U,-646.7816162109374,4.373791116919918E-13,-1.3004310425897595E8
HH76to106k1to2,SCTG40_OTH_MISC,U,-1614.3690185546866,1.3443444084485243E-12,-3.245880113634837E8
HH76to106k1to2,SCTG41_WASTE_SCRAP,M,100.39550018310545,6.312200241054056E-14,2.0185704371018633E7
HH76to106k1to2,Energy,U,-1740.9374999999995,1.1790582771346462E-12,-3.500361036035154E8
HH76to106k1to2,Retail Trade,U,-12183.623046874996,8.772487714170987E-12,-2.4496617133596807E9
HH76to106k1to2,Transport,U,-1806.9111328124993,1.3053215358514868E-12,-3.633008838556827E8
HH76to106k1to2,Wholesale Trade,U,-4897.925292968749,3.3042133649990464E-12,-9.847858899540571E8
HH76to106k1to2,Construction,U,-2569.995117187499,1.8784812514230687E-12,-5.1672795669021565E8
HH76to106k1to2,Communications and Utilities,U,-3970.077636718749,2.5250579682061465E-12,-7.982311294693145E8
HH76to106k1to2,Accommodations,U,-626.2401123046873,4.644380632907175E-13,-1.2591299161018759E8
HH76to106k1to2,Personal and Other Services and Amusements,U,-4350.229492187499,2.9133115323288504E-12,-8.746651624348446E8
HH76to106k1to2,Entertainment Services,U,-1566.4306640624995,1.1446985334180134E-12,-3.1494943742294335E8
HH76to106k1to2,Food Services,U,-5099.618652343747,4.2806689318317755E-12,-1.0253387286621256E9
HH76to106k1to2,Teaching K12,U,-219.45904541015616,1.602917634759766E-13,-4.412484029778097E7
HH76to106k1to2,Higher Education,U,-1827.7747802734373,1.1699232579974247E-12,-3.6749576728152823E8
HH76to106k1to2,Health Services,U,-16294.751953124998,9.828107679706922E-12,-3.2762528711442237E9
HH76to106k1to2,Fire Business and Professional Services,U,-17037.900390624996,1.0744059337276641E-11,-3.4256716661679077E9
HH76to106k1to2,Government Support Receipts,M,14044.030273437496,9.510359104641346E-12,2.8237186204581585E9
HH76to106k1to2,Tax Receipts,U,-14165.464843749998,8.81425564805153E-12,-2.8481344790601816E9
HH76to106k1to2,Investing Receipts,U,-2042.699584960937,1.2805037865424785E-12,-4.1070894477960557E8
HH76to106k1to2,Return Investment Receipts,M,15972.979492187496,1.0381839525822056E-11,3.211556706880155E9
HH76to106k1to2,Return Investment Receipts,U,-7061.286132812498,4.6957036754864795E-12,-1.4197552091095877E9
HH76to106k1to2,Capital Transfer Receipts,M,2287.4948730468745,1.5384947659007822E-12,4.599279367434767E8
HH76to106k1to2,Capital Transfer Receipts,U,-1866.2878417968745,1.2537235788441608E-12,-3.7523927443988776E8
HH76to106k1to2,Education Reports to Sponsors,U,-446.250732421875,2.8063911582355263E-13,-8.972399503553003E7
HH76to106k1to2,Proprietor Income Receipts,M,8454.736328124998,5.3338450554700266E-12,1.6999248745529163E9
HH76to106k1to2,A1-Mgmt Bus,M,16463.115695416753,2144.4664991593786,3.5800141865100117E9
HH76to106k1to2,B1-Prof Specialty,M,10134.06153570164,2868.812525106689,2.361068083968203E9
HH76to106k1to2,B2-Education,M,5007.295079598836,632.2360783738899,1.0098967434783425E9
HH76to106k1to2,B3-Health,M,5397.245570272546,741.1991921335587,1.1054868976067755E9
HH76to106k1to2,B4-Technical Unskilled,M,4567.716984697435,366.1314218413676,9.68483875922266E8
HH76to106k1to2,C1-Sales Clerical Professionals,M,5790.597118124232,861.341655052295,1.279445634676511E9
HH76to106k1to2,C2-Sales Service,M,2281.9518525181807,399.7834983645859,4.762688757956341E8
HH76to106k1to2,C3-Clerical,M,5788.140524477264,406.4088682094664,1.200615982421874E9
HH76to106k1to2,C4-Sales Clerical Unskilled,M,1522.567538381715,235.87691283035653,3.233762988230789E8
HH76to106k1to2,D1-Production Specialists,M,2452.9541000344766,403.3860044373086,4.739743173635538E8
HH76to106k1to2,D2-MaintConstRepair Specialists,M,5769.177869392516,805.9948538939698,1.0635215141721523E9
HH76to106k1to2,D3-ProtectTrans Specialists,M,6884.0338892827685,1594.2021792272724,1.2200423217335434E9
HH76to106k1to2,D4-Blue Collar Unskilled,M,3684.5132479190706,436.09599761250695,6.94767825556512E8
HH76to106k1to2,FLR SFD,U,-931.350928540112,553.1255326983365,-2.5068209658387762E8
HH76to106k1to2,FLR AT,U,-60.56839560071614,58.48085344268638,-1.5501729701796845E7
HH76to106k1to2,FLR MH,U,-67.98273037351348,85.60957556810449,-7370462.823622367
HH76to106k1to2,FLR RRMH,U,-97.37909483725538,115.22470887549922,-8708911.247828176
HH76to106k1to2,FLR RRSFD,U,-688.1761371781253,557.5364804196878,-8.895218426063341E7
HH76to106k1to2,FLR MF,U,-45.23305066712468,67.8727080886365,-1.0985222378597576E7
HH76to106k3plus,SCTG01_FKP_LVSK,U,-17.7145824432373,1.3618984263591915E-14,-2182141.083307491
HH76to106k3plus,SCTG02_FKP_AGRI_cereal,U,-8.421119689941404,6.115747101579566E-15,-1037341.4841559534
HH76to106k3plus,SCTG03_FKP_AGRI_other,U,-376.17724609375,2.768347257033178E-13,-4.633876219984053E7
HH76to106k3plus,SCTG04_FKP_FEED,U,-282.1231384277344,2.0149879191899692E-13,-3.475286492851137E7
HH76to106k3plus,SCTG05_FKP_FOOD_meat,U,-908.6830444335938,5.897618738940717E-13,-1.1193459452500097E8
HH76to106k3plus,SCTG06_FKP_AGRI_grain,U,-500.8585510253905,3.619389301869331E-13,-6.169741932221535E7
HH76to106k3plus,SCTG07_FKP_FOOD_prep,U,-2553.6662597656245,1.868679671653654E-12,-3.145690888479325E8
HH76to106k3plus,SCTG08_FKP_FOOD_alc,U,-852.7709960937499,6.128537352379826E-13,-1.0504716276502614E8
HH76to106k3plus,SCTG10_CMS_CLAY,U,-4.929724693298339,3.870889885633269E-15,-607259.85594701
HH76to106k3plus,SCTG11_CMS_SAND,U,-1.6079728603363033,1.1558381514075795E-15,-198075.43590861378
HH76to106k3plus,SCTG13_CMS_MINE_nonmet,U,-0.4856922030448913,3.204875938655742E-16,-59829.178220962625
HH76to106k3plus,SCTG15_PCC_COAL,U,-0.17976111173629758,1.323266671753132E-16,-22143.570606743422
HH76to106k3plus,SCTG17_PCC_FUEL,U,-755.9916992187499,5.530607383456686E-13,-9.312556763845442E7
HH76to106k3plus,SCTG18_PCC_PETR_oil,U,-377.99584960937494,2.765303691728343E-13,-4.656278381922721E7
HH76to106k3plus,SCTG19_PCC_COAL_prod,U,-420.38818359375,2.960526329231269E-13,-5.178481227521898E7
HH76to106k3plus,SCTG20_PCC_CHEM_basic,U,-10.1654691696167,7.540484140685525E-15,-1252216.2448477359
HH76to106k3plus,SCTG21_PCC_CHEM_pharma,U,-1607.2374267578127,1.211415285558751E-12,-1.9798484275854608E8
HH76to106k3plus,SCTG22_PCC_CHEM_fert,U,-11.08698844909668,8.086607364545464E-15,-1365732.0494260655
HH76to106k3plus,SCTG23_PCC_CHEM_prod,U,-676.0079956054688,4.888324752921267E-13,-8.327290945647953E7
HH76to106k3plus,SCTG24_PCC_PETR_plast,U,-268.08590698242176,2.0669448739579248E-13,-3.302371215108277E7
HH76to106k3plus,SCTG26_FWP_WOOD,U,-64.36386108398438,4.315518077869414E-14,-7928554.116457696
HH76to106k3plus,SCTG27_PPP_PAPR_puplp,U,-121.17478179931642,8.058248864597858E-14,-1.4926711960182505E7
HH76to106k3plus,SCTG28_PPP_PAPR_paper,U,-174.18911743164062,1.321818619972312E-13,-2.1457193847533453E7
HH76to106k3plus,SCTG29_PPP_PAPR_print,U,-449.25790405273443,3.099486658772304E-13,-5.534108029785038E7
HH76to106k3plus,SCTG30_OTH_CLTH,U,-1379.3719482421873,1.0370605014635726E-12,-1.6991561653039455E8
HH76to106k3plus,SCTG31_CMS_MIN,U,-103.99909973144531,7.149732441533857E-14,-1.2810954414430255E7
HH76to106k3plus,SCTG32_MIT_METL_base,U,-9.767803192138668,7.858145318540525E-15,-1203230.4293666773
HH76to106k3plus,SCTG33_MIT_METL_prod,U,-105.29135131835938,7.23052294309666E-14,-1.2970138255585434E7
HH76to106k3plus,SCTG34_MIT_MACH,U,-486.7438659667969,3.1928697425269524E-13,-5.9958725551532455E7
HH76to106k3plus,SCTG35_MIT_ELCT,U,-1822.882080078125,1.2534847364392927E-12,-2.245486671621798E8
HH76to106k3plus,SCTG36_MIT_TRAN,U,-2158.057861328125,1.4619902668457786E-12,-2.658367327848912E8
HH76to106k3plus,SCTG37_MIT_INST_transp,U,-132.4168701171875,9.181705016282053E-14,-1.6311549726424215E7
HH76to106k3plus,SCTG38_MIT_INST_prec,U,-410.65466308593756,3.0949551694943236E-13,-5.058580490073677E7
HH76to106k3plus,SCTG39_OTH_FURN,U,-597.8810424804686,4.417498894760613E-13,-7.3648971964643E7
HH76to106k3plus,SCTG40_OTH_MISC,U,-1492.27587890625,1.1101294210767287E-12,-1.8382349758592615E8
HH76to106k3plus,SCTG41_WASTE_SCRAP,M,92.81867980957028,7.207030060944117E-14,1.1433713165965684E7
HH76to106k3plus,Energy,U,-1609.4117431640627,1.2098076765637009E-12,-1.982526822728777E8
HH76to106k3plus,Retail Trade,U,-11261.907226562495,9.743579390491367E-12,-1.387279125219307E9
HH76to106k3plus,Transport,U,-1670.2369384765623,1.1554593354312237E-12,-2.0574533179012787E8
HH76to106k3plus,Wholesale Trade,U,-4528.0380859375,3.3051797918594306E-12,-5.577787659272385E8
HH76to106k3plus,Construction,U,-2375.351318359375,1.7857650790365894E-12,-2.926036623041825E8
HH76to106k3plus,Communications and Utilities,U,-3670.1623535156245,2.4401522632159256E-12,-4.5210278479199433E8
HH76to106k3plus,Accommodations,U,-578.750793457031,4.590071164493939E-13,-7.1292444371531E7
HH76to106k3plus,Personal and Other Services and Amusements,U,-4021.021728515625,2.5899166527893787E-12,-4.9532280756726277E8
HH76to106k3plus,Entertainment Services,U,-1447.9427490234375,1.113630141099824E-12,-1.783623954471158E8
HH76to106k3plus,Food Services,U,-4714.26513671875,3.4713123547079657E-12,-5.807188323744777E8
HH76to106k3plus,Teaching K12,U,-12970.529296874996,9.69527604364087E-12,-1.5977528649996188E9
HH76to106k3plus,Higher Education,U,-1689.0491943359377,1.2677356365969798E-12,-2.0806268792945382E8
HH76to106k3plus,Health Services,U,-15063.510742187496,1.0677565248717048E-11,-1.8555732687856674E9
HH76to106k3plus,Fire Business and Professional Services,U,-15750.948242187493,1.2685179383660438E-11,-1.940254102542992E9
HH76to106k3plus,Government Support Receipts,M,12986.091796874998,9.38562435939076E-12,1.5996699054219828E9
HH76to106k3plus,Tax Receipts,U,-13091.790039062496,9.298447901171125E-12,-1.6126901658458345E9
HH76to106k3plus,Investing Receipts,U,-1885.0286865234366,1.5314400230523281E-12,-2.322040924902681E8
HH76to106k3plus,Return Investment Receipts,M,14764.798828125004,1.0748814398070303E-11,1.8187769433945475E9
HH76to106k3plus,Return Investment Receipts,U,-6526.48583984375,4.602621799035679E-12,-8.039541957244685E8
HH76to106k3plus,Capital Transfer Receipts,M,2113.0742187499995,1.4053233202059193E-12,2.6029549833236676E8
HH76to106k3plus,Capital Transfer Receipts,U,-1725.13671875,1.1921064760171335E-12,-2.1250806900863647E8
HH76to106k3plus,Education Reports to Sponsors,U,-412.29660034179676,3.116345999568222E-13,-5.078806418365833E7
HH76to106k3plus,Proprietor Income Receipts,M,7809.346679687496,6.263672376535203E-12,9.619812534753039E8
HH76to106k3plus,A1-Mgmt Bus,M,13619.870543807776,1497.9943126744945,1.798123633392044E9
HH76to106k3plus,B1-Prof Specialty,M,7373.348251360189,1655.7418127091528,1.0365614406517956E9
HH76to106k3plus,B2-Education,M,4511.663123811547,473.48603401663195,5.596384959638859E8
HH76to106k3plus,B3-Health,M,3147.7801275555835,384.3731898386799,4.034521837731215E8
HH76to106k3plus,B4-Technical Unskilled,M,4269.665957964323,416.59518911664657,5.61089596761187E8
HH76to106k3plus,C1-Sales Clerical Professionals,M,4991.4759267342515,697.4186858655751,6.850935851914628E8
HH76to106k3plus,C2-Sales Service,M,2316.371535552097,239.23095644467713,2.9081150431563723E8
HH76to106k3plus,C3-Clerical,M,5485.827703524311,405.15927265203675,7.15226813887158E8
HH76to106k3plus,C4-Sales Clerical Unskilled,M,2632.612350154379,292.0779033734693,3.311385177389855E8
HH76to106k3plus,D1-Production Specialists,M,2851.0901555625514,344.4987365275948,3.4537391944296026E8
HH76to106k3plus,D2-MaintConstRepair Specialists,M,6312.086459971872,822.6053135991747,7.156398049950911E8
HH76to106k3plus,D3-ProtectTrans Specialists,M,7675.994524056622,1238.8303339232136,8.612446546964291E8
HH76to106k3plus,D4-Blue Collar Unskilled,M,5952.883937423032,637.9964928449943,6.75973889853683E8
HH76to106k3plus,FLR SFD,U,-1139.6783258727917,662.3268439311728,-1.8972116404935434E8
HH76to106k3plus,FLR AT,U,-40.284339923503055,41.16445105483403,-5509711.162010444
HH76to106k3plus,FLR MH,U,-69.26122414629577,90.30577119600854,-4357056.422558749
HH76to106k3plus,FLR RRMH,U,-126.28888564121897,145.5788611809209,-6683178.947395415
HH76to106k3plus,FLR RRSFD,U,-709.6196969647792,581.5705011651028,-5.732724273782273E7
HH76to106k3plus,FLR MF,U,-27.124197082747262,49.71623506116164,-3022513.7802525954
HH106kUp1to2,SCTG01_FKP_LVSK,U,-22.354619979858402,1.1881863905951516E-14,-4644524.38608027
HH106kUp1to2,SCTG02_FKP_AGRI_cereal,U,-10.660885810852053,5.7592280350141315E-15,-2214966.9361560335
HH106kUp1to2,SCTG03_FKP_AGRI_other,U,-529.3650512695314,2.993319046732953E-13,-1.0998392690080284E8
HH106kUp1to2,SCTG04_FKP_FEED,U,-357.2493286132813,1.9522521780824814E-13,-7.422417469633497E7
HH106kUp1to2,SCTG05_FKP_FOOD_meat,U,-1148.337158203125,5.989138255651934E-13,-2.3858513092694098E8
HH106kUp1to2,SCTG06_FKP_AGRI_grain,U,-633.5188598632812,3.433935750850282E-13,-1.3162352105863973E8
HH106kUp1to2,SCTG07_FKP_FOOD_prep,U,-3251.17333984375,1.6892641670061567E-12,-6.754824673326422E8
HH106kUp1to2,SCTG08_FKP_FOOD_alc,U,-967.4583740234375,4.571824643660768E-13,-2.0100471467276013E8
HH106kUp1to2,SCTG10_CMS_CLAY,U,-9.858323097229004,5.4421788456736476E-15,-2048221.8920381078
HH106kUp1to2,SCTG11_CMS_SAND,U,-2.258068084716797,1.2270961264492947E-15,-469149.2091722492
HH106kUp1to2,SCTG13_CMS_MINE_nonmet,U,-0.7664585709571837,4.294891846591479E-16,-159243.83983884758
HH106kUp1to2,SCTG15_PCC_COAL,U,-0.22931928932666779,1.129018624431059E-16,-47644.69413642218
HH106kUp1to2,SCTG17_PCC_FUEL,U,-1044.976318359375,5.185302507317863E-13,-2.171102885161744E8
HH106kUp1to2,SCTG18_PCC_PETR_oil,U,-522.4881591796875,2.5926512536589315E-13,-1.085551442580872E8
HH106kUp1to2,SCTG19_PCC_COAL_prod,U,-583.775146484375,3.103810567190436E-13,-1.2128848114068606E8
HH106kUp1to2,SCTG20_PCC_CHEM_basic,U,-14.675493240356447,7.64637697451417E-15,-3049064.859702592
HH106kUp1to2,SCTG21_PCC_CHEM_pharma,U,-1842.5048828125,8.810676825041123E-13,-3.828094088562008E8
HH106kUp1to2,SCTG22_PCC_CHEM_fert,U,-21.62037277221679,1.3023602881212253E-14,-4491972.964299209
HH106kUp1to2,SCTG23_PCC_CHEM_prod,U,-978.287353515625,4.753237709377668E-13,-2.0325460571868932E8
HH106kUp1to2,SCTG24_PCC_PETR_plast,U,-394.70037841796875,2.131865956069779E-13,-8.200522014729321E7
HH106kUp1to2,SCTG26_FWP_WOOD,U,-118.1103286743164,5.943187315397005E-14,-2.4539281019765906E7
