zoneNumber,No_Occupation,A1-Mgmt Bus,B1-Prof Specialty,B2-Education,B3-Health,B4-Technical Unskilled,C1-Sales Clerical Professionals,C2-Sales Service,C3-Clerical,C4-Sales Clerical Unskilled,D1-Production Specialists,D2-MaintConstRepair Specialists,D3-ProtectTrans Specialists,D4-Blue Collar Unskilled
1445,0,3161503.5,1811546.4,916422.5,949985.25,1349969.0,1343970.0,782062.56,1725771.8,1328309.0,871606.5,1327865.5,2144926.2,2045051.1
1446,0,3676199.8,2090796.6,1026715.4,1139205.4,1437365.0,1509934.1,829228.8,1811446.5,1299380.6,925871.56,1459667.4,2355196.8,2074328.8
1447,0,1.3869306E7,7887733.5,3873840.8,4297571.0,5420742.5,5696591.5,3126676.0,6832705.5,4892852.0,3493772.2,5508808.5,8886726.0,7822835.0
1448,0,2462886.2,1377674.4,650616.94,798578.7,859901.1,971890.3,498597.97,1072932.8,712562.1,543409.8,877028.5,1433218.8,1155417.4
1449,0,2355736.2,1301181.2,637548.8,764133.6,770259.4,930783.94,437335.4,987342.6,577220.4,506886.97,815780.2,1342627.4,1002175.4
1450,0,6947967.5,3861326.0,1942755.8,2204040.2,2439463.8,2824453.8,1384893.1,3172669.2,1947837.8,1625097.2,2565123.5,4205038.0,3317616.5
1451,0,1628845.5,890573.94,422996.88,541855.2,489998.88,623921.6,279032.44,618426.2,341540.56,316749.44,518867.06,861634.75,603409.4
1452,0,179646.55,97604.97,45535.895,60594.5,51486.668,67638.28,29391.574,64393.008,34349.52,32887.785,54390.625,90900.05,61252.12
1453,0,1.2200321E7,6842060.0,3351350.2,4128762.8,3848468.2,4721643.5,2118213.0,4746568.5,2653800.8,2373094.2,3967966.0,6167915.0,4441864.0
1454,0,9423352.0,5281859.0,2577302.2,3195677.5,2946607.0,3634691.8,1621341.4,3625623.2,2011733.4,1814214.4,3044129.8,4733671.0,3379269.0
1455,0,1.2060733E7,6759232.5,3296037.8,4091949.2,3764645.5,4648711.0,2071323.9,4630333.5,2565284.8,2317130.5,3890390.2,6049905.0,4312031.5
1456,0,5545622.5,3110784.8,1525634.4,1875040.1,1755547.8,2149247.5,966446.75,2166914.0,1215631.0,1083097.8,1808669.5,2811378.8,2031302.2
1457,0,7193293.0,4035511.5,1980705.4,2431026.5,2281416.5,2789847.8,1256034.8,2817365.8,1583132.5,1407972.0,2349456.0,3651737.8,2643317.8
1458,0,1.6811708E7,9422002.0,4593607.5,5704374.0,5243676.0,6478128.5,2884644.5,6448291.5,3567193.0,3227827.2,5421761.5,8430372.0,6002440.5
1460,0,8273028.0,4665906.5,2370432.0,2738394.2,2845348.8,3313987.2,1571289.9,3583942.8,2148483.8,1778480.5,2878768.8,4462468.0,3479994.8
1461,0,5405834.5,3037171.5,1501331.8,1818018.6,1745324.0,2111633.0,961246.6,2164088.2,1231940.8,1081064.9,1793255.8,2784991.0,2046730.4
1462,0,1589468.9,893064.75,441706.47,534377.8,513866.66,621214.44,283037.5,637393.7,363286.25,318356.9,527780.25,819646.8,603185.7
1463,0,2725506.8,1531375.1,757224.2,916416.94,880633.1,1064965.4,485022.3,1092117.2,622074.56,545545.5,904709.8,1405000.2,1033246.56
1464,0,3422426.5,1886884.2,888101.75,1192233.0,978013.4,1279021.4,541877.4,1189487.2,624469.06,589220.44,999002.06,1573094.0,1057112.6
1465,0,4434663.0,2453573.8,1165767.1,1534940.1,1297826.6,1671240.4,718204.44,1584782.4,846628.0,786396.9,1327221.1,2084047.9,1427226.9
1466,0,1.1999789E7,4663229.0,3077712.8,4419408.0,2894082.5,4024963.0,1648122.0,3972758.2,1688695.5,1930699.5,4387962.5,6362545.0,4220468.5
1467,0,997375.8,387806.72,257121.33,365393.03,243321.1,335731.97,138317.8,334352.5,143796.23,162549.08,368611.16,533742.56,358299.16
1468,0,3324796.8,1438176.6,880152.1,1152196.6,894948.44,1157396.8,506133.7,1195792.9,593318.6,598055.9,1215275.8,1817608.2,1266596.8
1469,0,2959238.5,1278977.4,781280.3,1027844.56,792466.94,1028384.25,448500.06,1058673.0,523455.5,529097.75,1075567.4,1610323.1,1118071.0
1470,0,1.6919512E7,8677014.0,4393721.5,5574125.0,5303628.5,6975377.0,2979477.5,6561616.5,3808317.8,3434688.8,5974567.0,8739177.0,6951457.0
1471,0,6301287.0,3182045.2,1560439.2,2134275.0,1808707.0,2527556.0,1024585.8,2219089.5,1209131.9,1151207.8,2021218.0,2996007.2,2231163.0
1472,0,1.1143219E7,4838531.0,2990218.0,3815856.5,3091018.5,3915293.8,1741434.5,4133737.8,2115162.8,2069290.6,4183763.2,6234029.5,4468662.0
1473,0,203509.55,89330.89,56694.152,67330.79,61095.07,73361.87,34089.074,81888.266,44924.418,41121.434,82168.03,121206.3,92862.34
1501,0,857263.75,548885.94,273824.56,346884.9,320919.38,334575.5,202973.52,389408.38,351077.5,177331.89,258799.67,337204.34,398164.53
1502,0,9445733.0,5830120.5,3398628.8,3744598.5,3805581.0,3829981.0,2417679.2,4707946.5,4185328.5,2167197.8,3092176.5,3941940.0,4821536.0
1503,0,5862535.5,3419710.5,2169379.5,2312578.5,2275923.0,2413224.0,1452227.0,2839953.2,2090516.6,1472208.5,2175033.8,2680643.8,2911747.0
1504,0,2390613.5,1485543.6,878615.56,932200.94,999380.4,982684.94,634834.9,1243783.0,1124639.0,569534.1,802845.3,1024912.5,1284090.9
1505,0,309808.8,210200.64,123111.75,105102.87,154536.47,133657.86,100922.26,207757.84,188650.2,85486.17,108621.875,151694.77,195339.5
1506,0,338902.62,229735.31,134258.67,115359.36,168210.06,145911.8,109842.97,225987.34,204816.75,93071.87,118447.92,165322.06,212345.1
1507,0,678684.06,459291.66,267333.25,232452.73,333793.7,291108.9,217942.25,447877.7,404556.6,184757.9,235812.64,328802.28,420361.62
1508,0,3684483.2,2167702.5,1413654.2,1412980.5,1531866.6,1556611.6,978869.2,1935408.2,1495649.0,989818.9,1425527.5,1762844.9,2019849.4
1509,0,1.0377672E7,6706884.5,3462479.5,4139504.2,3854387.5,4005451.5,2504788.0,4937463.0,3896709.5,2161496.0,3039232.5,4102387.5,4436851.5
1510,0,3657635.5,2475209.2,1438647.4,1254392.9,1792347.4,1566887.8,1169934.6,2404119.8,2165312.0,992968.3,1269222.4,1767841.6,2254488.5
1511,0,336187.9,228093.89,133608.64,114042.41,167751.5,145054.36,109556.25,225529.69,204851.84,92786.445,117880.55,164644.73,212068.42
1512,0,517760.28,351084.1,205337.75,176035.08,257449.2,223080.55,168123.7,345962.0,313787.62,142431.81,181158.67,252909.11,325156.88
1513,0,1445811.5,993979.44,598302.5,467935.94,766296.44,640202.44,500591.66,1038958.56,960111.6,423635.16,528691.44,742006.2,982966.6
1514,0,1474713.4,1014236.6,611034.7,476568.6,783162.44,653551.56,511624.25,1062094.0,982146.1,432923.78,539958.0,757982.44,1005082.5
1515,0,410316.4,279941.75,158940.84,141382.19,216894.61,182678.1,137757.89,275602.8,290621.22,116888.04,153929.42,206857.53,298823.0
1516,0,7243155.5,4865556.0,2678790.2,2606734.5,3535036.8,3120738.5,2242625.2,4452130.5,4554513.0,1917270.9,2581388.0,3442423.8,4772634.5
1517,0,5707125.0,3747989.5,2023952.0,2164320.0,2361561.0,2288789.2,1537906.5,3084781.8,2588062.0,1316727.4,1780261.4,2435138.0,2825971.2
1518,0,3171123.8,2044392.5,1049703.0,1272979.4,1163111.8,1218420.2,755892.1,1485957.1,1166249.2,652086.3,920946.8,1242134.2,1332806.0
1519,0,2171621.0,1275668.5,827802.4,837008.2,892128.2,913254.6,569912.75,1124730.2,862011.94,576629.8,834182.6,1031014.6,1170361.2
1520,0,4812627.0,2824993.5,1828320.0,1860520.9,1958875.1,2017218.8,1250524.0,2466409.8,1872404.9,1268397.0,1841749.1,2272334.2,2560658.2
1521,0,434951.6,295713.0,173940.02,146513.83,219038.19,188406.17,143052.16,294878.3,268518.6,121157.055,153505.39,214541.8,277531.34
1522,0,2846302.5,1909938.9,1087102.5,1006437.2,1329563.5,1196116.1,867182.94,1771191.1,1565059.4,738201.4,958340.7,1327527.4,1650426.6
1523,0,450581.38,305311.44,178249.6,153609.95,223141.6,193815.55,145709.64,299693.72,271401.78,123475.58,157251.25,219429.28,281525.4
1524,0,1143612.2,774124.4,450822.53,391356.34,563120.2,490774.34,367676.56,755715.75,682857.8,311690.6,397678.9,554548.2,709375.0
1525,0,2618441.0,1341983.6,950497.06,1003023.7,1039133.94,1092236.9,664107.2,1333278.2,988895.1,787833.6,1217858.5,1526563.0,1676306.4
1526,0,1.0601612E7,5423537.0,3779701.2,4119807.0,4002456.2,4336096.5,2552648.8,5104860.5,3574845.5,3057741.8,4811822.5,6001660.5,6281295.0
1527,0,2870538.8,1477203.1,1071368.6,1071691.1,1209749.6,1228302.6,773083.9,1564396.8,1208577.2,919314.94,1395643.4,1751422.5,2012576.0
1528,0,6569522.0,3363628.8,2363187.5,2536106.5,2540663.2,2712307.5,1622090.0,3250451.8,2342975.5,1933649.4,3016029.2,3770643.5,4042756.2
1529,0,659183.3,337252.06,235536.05,255825.61,250650.02,270331.6,159947.61,319960.28,226537.7,191067.61,299795.5,374345.97,395012.66
1530,0,682493.4,348687.62,241100.17,267338.84,252358.03,276814.88,160949.84,320902.78,220846.73,192634.2,305158.94,380461.06,391218.56
1531,0,3455025.2,1770976.2,1249544.4,1326770.4,1344710.8,1430760.0,857613.94,1722946.9,1235991.2,1028698.7,1602940.2,2000058.2,2148060.0
1532,0,742776.6,379525.84,262574.84,290769.66,275097.53,301462.94,175452.14,349895.9,241135.56,210004.08,332506.47,414575.0,426875.38
1533,0,1522720.0,777996.75,538072.2,596303.8,563409.4,617769.5,359330.78,716504.5,493352.5,430091.03,681189.5,849290.0,873757.1
1534,0,2516208.8,1286438.1,892942.5,981252.6,941658.56,1025482.2,600622.94,1199164.2,834581.0,718689.7,1134279.4,1415036.8,1469663.8
1535,0,2565495.0,1311944.5,911943.2,999081.5,963520.6,1047071.56,614556.2,1227670.6,856809.0,735543.1,1159554.1,1446600.1,1506983.1
1536,0,1.1282145E7,5802080.5,4151361.5,4247074.5,4576576.5,4755284.0,2916495.2,5890297.5,4332635.0,3513853.2,5418153.5,6763952.5,7459270.5
1537,0,9445460.0,4823649.5,3337041.5,3708272.8,3484765.0,3826728.8,2223541.8,4432975.0,3055912.2,2656528.5,4206018.5,5244268.5,5402457.0
1538,0,4618637.5,2365499.8,1658098.6,1782563.1,1771775.4,1901544.1,1129764.5,2264505.5,1603849.4,1355251.1,2122876.8,2648284.0,2805002.5
1539,0,4234041.0,2135471.8,1423602.1,1737510.1,1414417.4,1655165.0,910244.94,1784129.4,1141841.0,1064538.6,1718035.9,2156981.8,2061263.2
1540,0,1559410.1,786155.9,523201.06,640998.0,518856.62,608640.5,334004.12,654095.56,417687.38,390186.03,630272.1,791445.25,754433.7
1541,0,3333828.0,1944116.8,1232717.9,1316681.9,1293102.1,1371530.4,825454.75,1613359.4,1190520.4,835234.7,1233643.5,1521015.0,1653496.4
1542,0,620944.6,315974.66,216954.8,246537.34,223402.03,249763.31,142931.7,284172.6,190346.7,170299.47,270831.1,338638.3,339621.53
1546,0,1.0925547E7,5586567.0,3880506.2,4257214.5,4096736.2,4456259.5,2612983.0,5218407.0,3637118.5,3127157.5,4932611.0,6153661.5,6400943.0
1548,0,409184.47,209528.27,147206.6,157924.86,158032.47,168862.5,100865.55,202178.75,145180.55,120436.945,187985.88,234874.14,251298.84
1549,0,1960142.1,997069.75,684672.5,778780.0,704664.06,788490.25,451035.84,896781.75,599856.4,537177.1,853935.25,1068242.6,1070205.6
1550,0,1.70189E7,9839971.0,6064296.0,6915378.0,6113187.0,6809544.5,3895080.2,7517516.5,5202466.5,3955562.0,6016415.0,7378004.5,7532444.5
1551,0,1.2598212E7,7293654.5,4513864.0,5097404.5,4572570.0,5060218.5,2913234.5,5635009.0,3926475.5,2961329.2,4487319.5,5503785.0,5664967.0
1552,0,5046931.0,2952229.5,1889467.9,1972805.1,2001250.9,2094400.6,1277097.4,2507310.2,1870507.0,1295611.6,1899595.5,2342251.5,2585604.2
1553,0,1467689.4,788681.8,555885.25,610242.94,489091.56,598203.56,305737.4,594477.2,357451.25,339670.6,553798.4,649775.56,607298.25
1554,0,6202957.0,3329795.8,2335672.8,2589536.0,2041464.8,2515593.2,1276187.8,2475516.2,1473116.5,1414779.6,2315530.0,2716504.8,2513720.0
1555,0,2.1373572E7,1.1452628E7,7913464.0,8999900.0,6828281.0,8567774.0,4267269.5,8220123.0,4765047.0,4706704.5,7785228.0,9145337.0,8228303.5
1556,0,1.9112516E7,1.023025E7,7005242.0,8088002.5,5998760.0,7609277.5,3748233.8,7189000.5,4099921.0,4120967.2,6860540.0,8066214.0,7132388.0
1557,0,1732034.1,927347.4,635897.06,732177.2,545482.7,690502.06,340824.06,654196.8,374150.34,375012.2,623621.25,733180.06,650196.44
1558,0,8178778.5,4383269.5,3031836.8,3441340.5,2619058.2,3281565.8,1636716.0,3154523.0,1832132.8,1806190.2,2985309.5,3506641.2,3161395.2
1559,0,2.9714196E7,1.5920363E7,1.0988361E7,1.25176E7,9479128.0,1.1904448E7,5924176.0,1.1405754E7,6607373.5,6530639.5,1.0807764E7,1.269977E7,1.1410099E7
1560,0,1.5072324E7,8727979.0,5404583.0,6093906.5,5476439.0,6056945.5,3488458.2,6750510.5,4700880.5,3549108.5,5376893.5,6593420.5,6789061.0
1561,0,4003300.0,2151193.2,1516060.1,1664623.1,1333762.9,1631529.2,833750.94,1621071.1,974550.9,926253.56,1510274.6,1772028.1,1655864.6
1562,0,8718621.0,4823995.0,3056268.5,3467319.2,3101713.2,3492876.2,1949471.4,3812666.0,2620286.8,2027182.0,3191322.5,3816180.0,3951198.0
1563,0,2.2543136E7,1.2460899E7,7859328.0,8994230.0,7919140.0,8991251.0,4973428.5,9708418.0,6575576.5,5181384.0,8200900.5,9797891.0,1.0014726E7
1565,0,1.1590198E7,6228124.5,4366226.5,4833094.5,3817274.2,4700822.0,2383942.0,4624821.0,2746904.8,2646419.5,4338917.0,5089565.0,4697299.0
1566,0,1.2503099E7,6733319.0,4771642.0,5168276.5,4226980.5,5125121.0,2639264.8,5147753.5,3118293.2,2945505.5,4790611.5,5617991.0,5293182.0
1567,0,8407092.0,5015053.5,3411599.8,3067954.0,3885872.0,3705734.5,2488244.5,4992216.0,4109881.8,2506619.0,3479851.2,4331429.0,5336944.0
1568,0,1.4411432E7,8563979.0,4523200.0,6262947.5,4391927.0,5333960.0,2777094.2,5161962.0,3708778.5,2526095.5,3999914.5,4972991.5,4874381.0
1569,0,1.7906228E7,1.0671257E7,5690913.5,7723912.0,5629283.0,6687562.0,3564213.2,6656721.0,4954548.0,3227078.8,5045635.5,6302659.5,6357204.5
1570,0,2.176766E7,1.2910786E7,6798833.0,9488851.0,6596447.5,8040138.0,4174747.8,7738459.5,5562912.5,3784482.2,6004232.0,7479281.5,7294360.5
1572,0,4506121.5,2424448.2,1707512.4,1870152.8,1505726.8,1838310.2,940372.06,1828664.8,1100237.5,1046124.44,1707673.2,2004399.8,1870791.0
1573,0,5857224.0,3143929.5,2186061.0,2455120.2,1895808.6,2359323.2,1183729.6,2287631.2,1338009.0,1310295.9,2161409.8,2536495.5,2303987.8
1575,0,2601319.8,1624567.8,974145.6,999576.44,1130063.4,1084264.0,718746.8,1413685.4,1308336.0,641942.75,892930.5,1145901.4,1471731.8
1576,0,8817739.0,4870446.5,3062128.2,3526391.0,3072040.8,3506582.2,1928738.9,3759413.0,2524876.2,2010261.2,3192397.5,3813111.0,3865883.8
1577,0,3154736.8,1740167.8,1089068.6,1267275.5,1086704.9,1249060.4,682526.0,1326667.6,886185.4,709439.5,1130740.2,1351084.4,1358404.9
1578,0,1.0347792E7,5702899.0,3559130.5,4169156.5,3527734.5,4081803.5,2214583.5,4298658.0,2839549.0,2304050.5,3686549.2,4399631.5,4384428.5
1579,0,7163838.0,3964509.0,2513421.8,2847482.2,2546145.0,2869556.2,1599234.6,3129867.2,2139840.5,1667302.2,2626920.5,3137503.8,3242774.5
1580,0,1903334.6,1057989.4,681498.7,745005.1,709168.1,776051.56,446073.2,879504.3,625998.9,464552.25,719398.56,861867.2,926026.44
1581,0,3103997.2,1715652.0,1080953.1,1238448.6,1087651.2,1237180.5,682741.94,1332523.0,897250.6,712580.5,1129632.1,1349230.0,1373142.8
1582,0,5671588.5,3191201.0,2149318.0,2128205.5,2380040.0,2422626.0,1502103.1,3014574.0,2342050.5,1559376.1,2314788.0,2788448.0,3290243.0
1583,0,8093269.0,4536601.0,3004711.0,3077735.8,3251416.5,3399766.5,2046623.8,4086012.5,3052136.0,2139481.8,3232403.0,3882098.5,4404608.0
1584,0,1847501.1,1019549.25,639137.2,741060.0,639200.44,732673.5,401468.66,781070.0,523497.03,417461.03,664317.06,793806.75,801095.75
1585,0,9274965.0,5128990.5,3243566.2,3695699.0,3276056.2,3706207.8,2058051.1,4022035.2,2741390.0,2142794.5,3382725.8,4040840.2,4157691.5
1586,0,2603569.2,1441928.9,916793.1,1032087.1,935945.75,1047062.6,588463.5,1152801.2,799877.75,611673.3,959163.3,1147715.5,1199115.4
1588,0,2.7768318E7,1.4297201E7,9725021.0,1.1674319E7,9321698.0,1.0738889E7,5854856.5,1.1595272E7,7467212.5,6416377.0,1.0742541E7,1.262487E7,1.2424387E7
1589,0,1.1853156E7,6148773.5,4278483.0,4858463.0,4279174.5,4709994.0,2689777.5,5378920.5,3711464.0,2939212.5,4782598.0,5648222.5,5923307.0
1590,0,1156246.8,767790.3,424624.03,424567.44,504954.8,473535.38,328852.0,665960.44,569877.4,281589.25,374051.0,513612.47,614194.25
1591,0,7931442.0,4138150.5,2929522.2,3186543.0,3018784.5,3216785.8,1898446.8,3821974.0,2754989.0,2070588.9,3301939.0,3912617.2,4284977.0
1592,0,6744833.5,3481212.8,2383777.5,2811689.0,2311594.5,2629332.2,1451442.6,2884242.2,1885350.2,1594075.8,2649594.0,3115798.8,3115605.2
1593,0,1380311.5,706507.3,479462.97,585901.2,460883.53,533382.7,291303.7,575181.44,374729.75,314863.47,522047.72,617767.94,611518.25
1595,0,4776212.5,2440765.8,1655611.8,2032654.6,1593257.0,1845487.1,1008819.44,1990353.2,1302374.5,1085893.0,1794908.4,2128336.8,2112032.0
1597,0,2907951.0,1470524.4,969963.9,1275817.9,888377.9,1089101.0,563778.8,1096090.8,659751.0,603759.2,1029256.44,1217418.1,1117966.9
1598,0,1.1155924E7,6029973.5,3911633.5,4841664.5,3526982.5,4324120.0,2174386.5,4201276.5,2521414.5,2215476.2,3697426.0,4363668.0,3999246.8
1600,0,1.1191908E7,6039129.0,3884837.2,4882918.0,3473165.0,4308859.5,2141426.2,4118823.5,2431937.8,2176074.0,3656663.0,4318374.0,3888698.2
1601,0,4999891.0,3061545.8,1379328.4,2217566.0,1390278.2,1778641.2,876515.3,1590230.8,1127944.6,786145.9,1274015.6,1618767.4,1499058.4
1602,0,6036863.0,3704265.2,1677519.5,2666885.2,1705515.6,2157152.5,1075492.9,1958020.4,1413999.8,962798.94,1551008.1,1973486.8,1855923.4
1603,0,1.067612E7,6721131.0,3238338.8,4565700.5,3354193.0,3897396.2,2176028.5,4138804.5,2931822.5,1888574.2,2830416.8,3758548.5,3598695.8
1604,0,7349330.5,4725892.0,2415007.8,2966113.2,2668452.8,2813268.0,1734452.5,3400891.8,2658639.2,1495826.2,2120017.8,2859302.5,3047807.2
1605,0,2092186.2,1416344.0,792736.94,736605.6,1066087.4,917243.56,676894.8,1349056.4,1405040.8,575725.94,765765.5,1026057.44,1455537.8
1606,0,6190737.0,3812992.5,1739296.9,2717068.2,1785811.6,2225888.5,1125741.4,2060994.2,1514870.6,1008301.94,1611427.2,2051366.9,1966088.9
1607,0,4813666.5,2615240.2,1737439.8,2055253.4,1618755.5,1908872.2,999594.4,1953125.6,1249083.5,1019763.2,1662992.8,1966730.1,1908905.0
1608,0,1.5109271E7,8163048.5,5283316.0,6566437.5,4759130.0,5848305.5,2934978.2,5663081.0,3395966.8,2985428.5,4988269.5,5891390.0,5382922.0
1609,0,6800533.5,3666782.2,2349921.5,2973980.0,2091443.5,2609758.0,1289364.0,2475013.2,1447584.4,1309294.8,2207757.5,2607318.0,2326994.2
1610,0,2498498.8,1354551.5,890856.2,1073942.5,821343.6,982363.56,507162.53,986099.8,619202.56,516131.12,848516.2,1003922.94,955095.6
1611,0,6072630.0,3282748.8,2129847.0,2634327.5,1927553.8,2357099.5,1189169.0,2297131.0,1390991.1,1209098.6,2014197.6,2380529.5,2191359.8
1612,0,9188580.0,4962694.5,3206743.2,3997354.8,2883453.2,3551808.0,1778194.8,3428136.0,2048388.1,1808101.0,3025357.5,3573324.8,3253160.2
1613,0,5501745.0,2976174.5,1937589.2,2381559.0,1759197.6,2141274.0,1085225.9,2100183.2,1279179.6,1104714.4,1835401.2,2168459.5,2009711.6
1614,0,1.1946598E7,6442355.5,4130432.8,5222560.5,3675946.2,4585666.5,2265758.2,4350827.5,2541953.8,2302631.0,3882560.8,4583993.5,4091275.5
1615,0,3886802.8,2441719.2,1170083.9,1636808.5,1299634.5,1460945.6,821400.4,1545331.9,1297174.9,723104.25,1096204.4,1416353.1,1539612.2
1616,0,5089864.5,3292691.8,1684198.1,2008879.8,2043652.1,2035143.5,1294524.6,2505913.0,2358179.0,1120654.9,1599079.4,2100211.2,2600562.2
1617,0,3037418.8,1766773.4,1111770.9,1141709.2,1271262.5,1268999.6,799334.5,1578281.9,1252630.2,817388.44,1194428.6,1467519.2,1739340.2
1618,0,5462603.5,3180197.0,2008118.8,2048510.9,2311018.2,2290166.8,1454453.2,2873643.2,2313930.8,1480097.6,2152356.8,2648680.8,3176257.0
1619,0,3076730.2,1782775.0,1108387.6,1172970.1,1245814.2,1269240.8,783128.6,1538067.8,1194841.4,800860.3,1183755.8,1452228.0,1679403.0
1620,0,4341345.0,2513122.0,1558129.5,1661509.6,1744135.8,1785263.9,1096521.0,2150382.2,1665406.4,1120049.1,1659476.4,2035261.1,2343062.8
1621,0,6047059.0,3509432.0,2193508.2,2292925.0,2486855.0,2508561.5,1564125.5,3078001.2,2425168.8,1595600.8,2344533.5,2880120.8,3375503.5
1622,0,5848810.0,3431271.8,2219590.2,2132644.8,2639643.5,2514383.2,1662940.6,3315757.2,2785039.2,1686798.0,2397930.5,2960572.8,3727068.8
1623,0,6421143.0,3983401.5,1838823.9,2777553.5,1921547.5,2335055.8,1210571.1,2236783.8,1673686.2,1092131.8,1723658.5,2197022.5,2159766.5
1624,0,854307.44,545855.4,267761.1,345686.25,304120.5,328530.0,191499.83,367195.28,304024.38,174208.45,258999.69,333513.62,370712.75
1625,0,3842604.5,2072551.1,1323409.2,1682376.8,1171795.0,1470156.0,721502.1,1382851.6,797939.44,733867.8,1244064.5,1468287.4,1294948.9
1627,0,3234628.0,1874352.2,1165924.9,1233370.1,1313681.1,1335375.9,826287.1,1622361.2,1269102.6,842290.5,1242978.0,1526589.0,1772569.1
1628,0,7963477.0,4638934.0,2933899.0,2980390.2,3364238.8,3338705.8,2114708.5,4185135.5,3339620.2,2165789.2,3152893.8,3868019.5,4630226.5
1629,0,1020470.44,650135.6,317988.3,415973.38,360537.7,391221.16,227235.77,434356.25,362753.72,204984.17,305350.97,393720.97,437898.84
1630,0,1.3701935E7,7260824.5,4794328.5,5275039.5,5073823.0,5575708.5,3126276.5,6140893.5,4300187.5,3497992.2,5494880.0,6631695.5,7252308.5
1631,0,1.4380917E7,7631953.5,5099928.0,5480809.0,5485577.0,5921101.5,3382176.8,6678316.5,4787402.5,3791351.2,5894460.5,7113533.5,7985901.0
1633,0,4023111.0,2158292.8,1540774.6,1432715.1,1809095.2,1775680.9,1117375.9,2263621.2,1794298.2,1269025.0,1878388.5,2267032.0,2867046.2
1634,0,7677104.5,4079925.8,2760862.8,2897105.0,3019449.5,3199156.2,1863635.5,3697407.2,2720913.5,2089022.9,3212321.2,3877671.2,4477154.0
1635,0,2854031.2,1513177.6,1004169.3,1094680.4,1069445.4,1166696.2,659178.25,1297499.0,918159.56,737817.4,1153975.6,1392596.0,1540439.1
1636,0,6955286.0,3689743.2,2456252.0,2658754.0,2635838.2,2855743.0,1625687.6,3203721.5,2293767.5,1817339.9,2831058.0,3420098.5,3819951.0
1637,0,4241028.5,2280001.5,1647607.2,1489517.5,1964022.0,1896608.6,1213457.0,2468171.8,1986119.9,1380828.1,2027439.9,2447233.2,3153364.8
1638,0,9278375.0,3992446.8,3002629.0,3407812.8,3105991.0,3328818.2,1877213.8,3875790.5,2489527.5,2305459.8,4082791.0,4705161.0,5002803.0
1639,0,4645380.5,2012666.4,1548794.8,1662573.4,1660716.0,1712351.9,1001260.8,2076735.9,1403897.9,1238139.0,2156126.2,2488581.8,2771132.5
1640,0,5492558.0,2385362.0,1828096.8,1962996.4,1957139.9,2016035.4,1175537.9,2439531.8,1647529.1,1460806.0,2557791.0,2939119.2,3264653.2
1641,0,4917784.5,2869848.0,1824288.2,1826747.4,2111762.8,2075325.5,1327751.5,2633282.2,2120729.0,1359286.2,1968935.6,2419804.5,2923517.8
1642,0,2841805.8,1652521.9,1038689.8,1068977.8,1185670.1,1186061.2,745346.06,1471269.6,1162985.9,763093.8,1116689.4,1371587.0,1619884.6
1643,0,1886868.9,1090264.8,671891.2,726694.2,746427.5,771485.7,469253.84,917664.0,703069.75,479179.6,714013.44,875561.9,994896.5
1644,0,3730879.5,2177976.0,1386456.9,1384375.4,1611662.4,1577494.5,1014016.75,2011065.5,1633486.8,1034444.1,1494501.1,1839535.2,2235361.2
1645,0,4542960.0,2418604.8,1650076.9,1698094.2,1822643.9,1909448.9,1124119.8,2239415.5,1659202.1,1266922.6,1938930.2,2338245.0,2731318.5
1646,0,5322985.0,2324245.5,1829565.8,1849941.1,2059815.4,2018704.8,1235610.9,2573606.8,1882112.2,1525942.0,2595891.5,3007914.0,3591383.8
1647,0,4963364.5,2879906.5,1798044.5,1882638.8,2031593.0,2056246.9,1276896.2,2513064.0,1962779.6,1307387.4,1925530.6,2362343.5,2752884.2
1648,0,2459925.8,1442768.9,932552.2,897977.44,1106560.0,1056197.8,696956.3,1389490.1,1163653.6,707717.8,1007230.5,1242620.4,1561064.1
1649,0,4511756.5,2400459.0,1625977.8,1695230.9,1782395.4,1884689.9,1098782.2,2183209.5,1598125.4,1237816.9,1905010.4,2298079.0,2646081.2
1650,0,508057.44,216009.36,171911.33,200727.8,148019.08,184625.89,89329.57,189662.69,98744.44,108337.36,210830.34,231752.08,216589.44
1651,0,1798478.9,954930.2,591960.75,809521.1,508109.72,670603.25,316077.25,593158.56,326302.22,312527.97,535379.25,636069.6,533776.8
1652,0,7040479.5,3038167.5,2313115.2,2555003.8,2431653.0,2560579.0,1469161.6,3040808.2,1996303.0,1810932.2,3178533.2,3667045.0,3983309.5
1653,0,2606340.0,1124657.5,856220.6,945956.0,899939.1,947833.4,543751.44,1125418.5,738624.2,670218.8,1176396.4,1357221.4,1473968.1
1654,0,784609.1,416923.66,259850.56,352135.44,224229.88,293845.62,139484.77,262658.44,145860.55,138287.78,235760.16,280068.0,237508.61
1655,0,5174114.5,2631976.0,1807441.0,2055580.1,1860325.2,2081460.9,1190727.9,2367555.8,1583748.8,1418197.9,2254418.2,2820170.2,2825555.2
1656,0,8328478.5,4210926.0,2776568.0,3655542.5,2541582.0,3118068.5,1613067.4,3135426.8,1885544.0,1727085.5,2945097.0,3483626.2,3196180.8
1657,0,2418339.8,1028100.2,817975.8,955773.75,704051.7,878575.6,424932.34,902084.0,469415.5,515240.62,1002796.06,1102381.2,1029742.4
1658,0,7458291.5,3503367.2,2558055.8,2848443.2,2216593.5,2743924.5,1337078.5,2672223.2,1507253.2,1487399.4,2676990.0,3080187.0,2874808.5
