zoneNumber,No_Occupation,A1-Mgmt Bus,B1-Prof Specialty,B2-Education,B3-Health,B4-Technical Unskilled,C1-Sales Clerical Professionals,C2-Sales Service,C3-Clerical,C4-Sales Clerical Unskilled,D1-Production Specialists,D2-MaintConstRepair Specialists,D3-ProtectTrans Specialists,D4-Blue Collar Unskilled
2022,0,2017512.4,861432.7,57694.48,159479.73,387486.38,497168.56,377209.94,660149.44,759198.5,131476.8,504701.8,162461.03,696091.4
2023,0,7371239.5,2988781.0,463083.12,2067963.2,2006079.6,1205802.9,265978.1,1814231.0,474734.6,303050.3,1110165.8,1057281.9,4208242.5
2024,0,7649415.0,3099452.2,1483050.2,1184643.1,1898950.0,1187946.5,423314.94,1726669.0,590038.56,132003.05,653504.9,301035.94,1215279.9
2025,0,3674455.0,1015043.7,941640.6,295572.28,662201.1,830477.3,298965.1,1005770.8,855658.1,49714.883,274710.97,280913.0,478544.9
2026,0,6299627.5,1893236.6,97658.766,766059.9,1066125.0,1466448.4,223609.06,1702301.8,555884.6,128211.914,391212.22,494675.97,768899.44
2027,0,1.8436988E7,9832473.0,146324.61,344506.44,2671254.8,4101905.2,527836.2,4846991.0,1349362.0,9729864.0,6607763.5,2308761.8,1.877583E7
2028,0,1423385.2,335367.28,1871417.5,115798.445,421657.75,275817.1,473067.8,429198.97,873076.06,125018.46,935996.0,497209.22,1684848.8
2029,0,1770340.1,731899.9,82949.25,297516.34,479607.34,488188.3,406002.0,485684.25,463172.75,79177.04,539889.6,222887.39,886802.2
2030,0,1.3536479E7,2685105.2,165920.94,964738.25,1684438.8,2783874.0,2551203.8,4063488.8,8905153.0,288805.7,1008512.9,1143515.4,3166926.8
2031,0,2133154.5,909876.7,2861852.8,422278.7,837412.3,695558.2,631975.4,829505.44,637041.25,141697.33,878553.6,564580.4,1113239.1
2032,0,5458957.0,2186301.5,2036380.0,658150.4,1303087.9,1773176.0,3238802.8,2238405.2,2511384.2,243531.69,1192197.0,514712.34,1808042.5
2033,0,7466447.5,2829292.0,177689.14,948621.94,1389365.5,2392305.5,4403567.5,3071942.2,3704530.2,538610.8,1992074.5,4761873.5,2681527.2
2034,0,1063016.4,233065.53,747564.06,125395.78,246949.5,214635.61,110029.19,313987.1,568922.44,36173.938,210387.92,128171.02,379242.47
2035,0,9944515.0,3912135.2,885591.56,1166191.5,2272239.0,2247515.0,1240913.5,2779687.2,4355315.5,161648.75,597471.0,489121.38,1803417.8
2037,0,5294940.0,1122996.0,17889.205,390359.16,704268.44,1067646.8,693019.25,1485167.8,3390575.5,88189.734,353629.3,302466.6,1348312.5
2039,0,4325984.5,2107971.0,2147988.5,1.299475E7,4855232.5,938062.25,455769.53,2625211.8,1307074.0,236433.08,918004.6,398250.8,1631043.9
2040,0,3719067.5,918687.06,242414.44,172617.73,375885.4,562377.7,44684.89,1041351.25,380276.78,61736.816,687241.4,252741.62,1008497.9
2041,0,1815901.0,456711.78,1129660.8,162158.83,367146.53,323063.84,315446.75,540058.06,622601.9,223595.72,1073362.2,786527.7,1677436.6
2042,0,3428983.8,1143609.1,109481.13,942583.75,960793.94,1337333.0,1422708.5,1494456.1,1808610.6,832178.44,1326099.0,1889817.1,1416269.8
2043,0,1014417.6,490695.12,2803112.8,304348.9,783450.06,383853.53,226600.2,411789.0,655227.7,145521.84,594894.9,506550.5,931468.44
2044,0,1884331.5,314345.0,735483.44,115161.055,332987.28,468305.94,400637.47,671198.6,1701937.8,78092.32,476674.56,314836.97,1018259.0
2045,0,21742.102,4375.3413,1124.2079,1957.9908,2853.9941,4978.336,17058.85,7806.674,28716.24,52055.44,798688.8,203834.7,1355417.1
2046,0,5110666.0,2937357.8,1206429.0,111744.125,1017449.0,1287070.6,587313.0,1063106.9,1400711.1,345068.4,681750.94,1945165.2,1173778.9
2047,0,449868.34,271473.72,4494.3804,10115.232,79666.55,108980.81,54486.426,90216.195,94330.22,21239.021,126655.92,302680.47,133830.7
2048,0,1247170.6,793350.4,729836.06,47043.688,333055.4,292927.25,72614.72,273850.6,199316.78,1933550.8,1173373.1,690350.06,4453628.5
2049,0,8138968.5,5221529.5,107098.78,206127.47,1489895.8,1976388.2,118164.336,1552281.0,512133.22,1592667.5,959809.06,624236.9,3730261.0
2050,0,573351.0,94364.6,6050.9365,27588.281,61482.387,421526.8,535705.7,235181.88,919714.8,226813.08,1185100.4,945442.8,1794076.2
2051,0,1.206491E7,5947353.0,2931000.0,2719562.2,3382376.8,3869229.0,5737564.5,5080412.0,5114433.0,7431310.5,1.3676577E7,3.7936988E7,1.0587761E7
2052,0,2372920.8,1509199.0,4275543.0,401348.34,1250118.4,785615.1,325965.38,918024.5,486366.78,5546265.5,7599122.5,2583813.5,5608590.0
2053,0,101071.98,54996.93,1296.6416,118877.44,61485.465,30311.686,2012.8411,51891.715,48473.7,72975.766,639010.1,175349.33,1375421.8
2054,0,1752163.0,1111219.5,70951.11,172841.2,461781.3,475443.53,57553.176,626900.56,249164.19,328971.44,1519642.6,4604977.5,2815506.2
2055,0,5926238.5,2265514.8,3329508.5,370469.12,1188642.1,1715769.4,230109.64,2352032.2,584492.56,898589.44,1998625.4,3916298.2,3218894.2
2056,0,6665121.5,3388481.0,99919.04,1.1608649E7,4524351.5,2036127.6,1025247.94,3496184.8,1699442.8,691294.7,1223639.5,981886.8,1855133.0
2057,0,3919757.0,2272227.0,1594702.8,1422941.6,1612539.9,1201351.4,2535871.0,1821735.1,1717604.9,389125.38,1348535.2,618335.94,1569630.8
2058,0,1757036.5,706497.75,10650.461,660557.4,479296.6,954059.56,454030.7,787638.94,816518.75,409301.2,1292116.8,706067.4,2124347.8
2059,0,400182.0,82679.836,743609.94,82059.05,162912.72,84721.29,146002.38,156689.98,416584.88,212271.69,1338552.1,1184376.0,4375407.0
2060,0,7482872.5,1745775.0,2839142.0,889873.06,1280403.8,2236522.2,1127423.1,3094418.0,3220971.5,1212616.2,2982693.8,4410500.5,6433189.0
2061,0,1263.6475,979.7273,746.20123,439.67676,2430.407,285.74237,149.72018,654.68494,33812.914,34116.832,776587.5,68455.25,788033.2
2062,0,1182907.9,261478.05,3912.6062,99745.01,150425.34,331049.53,210595.95,446092.53,238746.77,144646.05,1508033.8,620620.94,1764507.8
2063,0,3365405.2,939261.2,35902.41,190586.83,649339.3,1113702.2,4346877.0,1673924.0,4298965.5,255128.0,1556381.0,1499950.0,2611074.5
2064,0,2802760.0,1788272.5,40084.684,1.2813025E7,4556038.0,521473.84,16918.412,2088640.9,796775.44,327626.12,1306108.6,323961.6,1595386.5
2065,0,2865661.2,1270196.1,28257.742,580837.2,689772.75,1042996.6,1396248.1,1173701.0,1632824.5,642403.56,1845062.8,738271.2,1875371.0
2066,0,7128784.0,3037564.8,900100.8,555021.6,1591232.2,2107588.0,2673311.8,2622003.0,4352249.0,327163.5,1578001.6,707379.5,2624116.5
2067,0,6626658.5,2980539.8,89632.51,2103722.8,2075316.4,3093313.5,8657110.0,3645687.5,5924650.5,2385533.0,5502053.5,1.0528655E7,5379985.0
2068,0,2303995.5,433360.25,13278.402,258823.9,353555.3,618167.75,1411832.4,941265.44,2620477.5,1225953.4,2538502.8,722721.8,2317163.8
2069,0,3921637.5,1224213.0,1476287.4,217733.23,791273.9,1109328.9,1610987.5,1455094.9,3129719.0,523869.4,1876385.5,2933505.8,2384474.8
2070,0,4564069.5,694092.25,9396.447,350966.47,450687.78,1106044.9,840563.7,1838151.2,1767036.5,496959.03,2084431.0,1040541.1,3012404.8
2072,0,3993591.8,975697.75,22278.934,234767.97,543144.7,1208800.0,1935995.0,1577319.2,2859043.0,814080.0,1840309.4,2846179.5,2099236.2
2073,0,519355.75,184674.14,2169.6187,221280.89,151523.45,160914.56,4770.134,273571.12,49030.094,489000.75,593025.75,348090.22,1210969.5
2074,0,919458.7,319904.94,3966.0906,73214.375,152989.64,211244.55,20084.76,416950.84,83974.48,17179.205,153310.3,130539.66,338495.38
2075,0,4471313.0,1235358.5,26235.184,359234.94,877076.7,1421065.1,3465484.8,1960577.4,4204869.0,7524399.5,1.204579E7,4921788.5,5679866.5
2076,0,6166881.0,3142436.8,1138859.8,591639.94,1192879.6,1306155.5,302947.94,2076801.2,540819.9,66138.75,594831.4,263716.34,641589.2
2077,0,6229323.0,3244734.8,476879.72,816365.9,1371855.1,1403172.1,1876226.8,2325815.5,1740886.5,271479.62,1098752.5,941479.7,1277228.4
2078,0,6789101.0,2961608.8,722507.25,902650.75,1386800.8,1862956.8,6300230.0,3039527.0,3945417.2,550914.6,2026659.8,871737.0,2473578.5
2079,0,2082779.4,1098823.4,147895.05,310117.72,464693.66,895791.6,219513.06,792758.44,482612.72,426611.34,1179211.9,1499630.0,978610.3
2080,0,1769747.1,799200.3,106919.11,660734.1,517985.94,445426.03,1041157.25,779912.0,929781.7,232070.81,853533.0,222760.31,1081974.2
2081,0,1.2822E7,6621275.5,376899.34,1596352.9,2447304.0,3058661.2,1110464.0,4479053.0,1462935.1,676074.3,2026434.5,7293628.5,1710267.6
2082,0,4253804.5,165129.95,52079.93,143076.3,218050.14,503038.84,740786.0,1195441.0,6009140.5,196312.77,875995.8,500424.62,2046216.6
2083,0,1.226249E7,6570428.5,2202623.8,1.7960496E7,7644537.5,2560830.2,1754150.9,5871204.0,2686849.5,702194.25,1938892.6,3433155.8,2601784.0
2084,0,5006232.5,2549517.2,328995.22,3169689.0,1991676.4,1487671.6,2009153.0,2347105.8,1541186.8,1886314.0,3274781.0,921823.06,3148050.5
2085,0,8730244.0,4341121.5,277530.6,838961.06,1520529.1,1915643.1,404369.2,2932517.0,1243665.0,207605.86,825060.3,454947.44,863903.6
2086,0,1.6342701E7,8530454.0,2.3829128E7,3386645.0,6846068.0,4502168.5,2150295.5,6071828.0,3204897.5,7086892.5,1.1695696E7,6603831.5,7339837.5
2087,0,3128885.0,1053356.1,12998.134,267460.34,549732.6,1051965.8,701364.6,1428454.1,1220200.9,236503.23,754876.06,2723784.5,857412.25
2088,0,3341271.5,1218183.4,364110.16,417602.12,691457.1,978047.0,185359.67,1557948.5,474692.3,7013893.5,4916192.0,3353990.2,1.3570339E7
2089,0,133504.33,62947.473,1117.0098,19632.795,36826.008,31742.154,17605.99,59732.64,60652.316,99160.18,501854.3,497792.3,2186092.5
2090,0,2594101.8,959333.8,11281.221,225731.97,491593.97,624954.06,311000.72,1149471.2,716413.25,144966.69,307436.6,526559.56,447309.0
2091,0,80023.305,28403.912,255411.25,10420.7,48812.94,19235.035,844.96875,37139.688,23607.154,31279.404,239220.23,179309.89,785215.8
2092,0,8133054.5,1952544.0,42598.633,59667.035,630335.56,986510.9,80995.59,1546800.0,324550.8,52519.953,668514.5,636279.4,2062182.8
2093,0,1194073.6,439075.78,77302.08,104154.86,229113.56,423939.78,545231.5,480478.53,451514.53,794140.0,2663938.5,1.314818E7,2762791.5
2094,0,1753066.9,791836.4,1.4412017E7,548523.4,2394879.5,596042.4,188695.89,658407.94,771437.44,530300.4,1752296.6,1345429.9,2581330.2
2095,0,3167678.8,1231645.8,438884.06,135686.5,523415.62,858658.94,384589.1,946944.06,478434.84,135546.03,846825.94,391882.44,937727.1
2096,0,3605887.5,1429723.4,571806.5,363387.78,747006.56,942373.56,2720782.2,1442340.6,1675923.6,447080.84,1442685.4,1873849.9,1653517.4
2097,0,4946536.0,1168716.8,418115.6,185648.9,615061.25,929425.5,671802.6,1619677.2,3070151.0,198198.48,1256475.1,604443.3,3000126.0
2098,0,6339785.5,2886156.2,148273.72,864646.75,1442805.0,2090431.2,1721630.1,2269554.0,1564446.1,285807.22,1024373.6,1560762.9,1160781.4
2099,0,281383.72,161283.78,58560.03,47376.4,122017.17,88810.86,233850.08,120088.29,221466.84,29433.957,339223.44,222119.94,372919.38
2100,0,5860833.5,499987.94,78586.92,172962.75,403696.4,986619.9,1038819.06,1962076.2,5994531.5,250741.92,956178.4,761458.6,2729103.8
2101,0,411887.84,206301.66,27523.938,8466.837,155791.98,275977.94,177452.42,185633.0,366687.34,126368.62,834380.7,1291402.6,4641036.5
2103,0,91505.78,38652.46,238013.52,62301.22,70560.99,30831.86,93352.15,47321.637,97976.54,882752.2,738941.2,797650.6,2299253.5
2104,0,514200.34,222697.84,268961.12,56803.777,127884.03,154487.55,213988.28,196134.03,219344.05,275771.7,405964.12,568852.6,833490.25
2105,0,7482239.5,3714714.2,397526.38,1.7695184E7,6713428.0,1900134.4,1639847.4,4199556.5,2389696.5,508692.34,1422086.2,1840415.8,2026373.0
2106,0,2553000.8,1254058.8,179185.67,1023091.1,941924.44,812659.8,638404.1,1000599.06,741771.3,728891.25,1250082.1,578566.4,1039202.7
2107,0,9232387.0,4808666.5,2.1103624E7,1778413.4,5655646.5,2900165.5,2794558.2,3385302.5,2970248.0,1020655.06,2558941.5,2815348.0,3132470.8
2108,0,2933017.2,1123292.8,110045.07,1714828.2,1124201.4,946567.94,1828759.1,1375603.1,1745309.2,632756.75,1514946.8,808083.8,1620587.5
2109,0,6167901.0,1961911.9,29326.781,288180.22,904684.4,1030338.75,326773.97,2535693.5,862819.0,155386.52,753081.4,1110088.0,2633294.2
2110,0,2127.4287,1812.2865,4.4727545,460.0348,3521.724,304.77856,52.44548,893.8025,50466.21,1710.5416,24451.797,2410.4988,39165.473
2111,0,1822415.4,467741.3,1462.3894,132346.81,249153.19,821060.5,31937.092,953854.9,171576.14,79524.57,360529.06,740359.44,499347.97
2112,0,164256.8,76491.25,1172.9607,585537.5,237108.03,63339.062,3218.9385,138423.78,65705.89,1010611.94,915644.2,256668.39,782629.7
2113,0,8522878.0,3969434.5,126593.23,794348.6,1650987.0,1913494.1,1841715.0,2530860.8,2727409.0,1780880.2,2611650.8,3286647.2,2139358.8
2114,0,297926.88,61974.883,176.9221,18059.756,34739.453,112864.32,31564.914,135645.05,156664.2,177609.94,350076.47,325426.5,815599.06
2115,0,977032.2,505882.16,42892.96,61357.777,208505.28,225888.31,235557.02,297022.9,338861.3,148314.94,396275.88,144637.84,348053.47
2116,0,814718.0,373759.75,2083731.6,86362.95,447519.5,203029.83,480297.97,279016.94,590140.75,81494.44,382092.0,246113.98,477530.25
2117,0,697330.5,360283.12,8731.533,3413235.2,1119750.1,131518.56,86961.05,550231.8,237751.36,230340.7,328982.97,94294.2,452718.62
2118,0,1132029.6,593964.7,2679054.0,369550.84,711651.44,257059.36,432276.4,411708.66,688805.75,379825.25,530509.06,240911.27,707600.1
2119,0,565610.3,103576.88,1299.455,6358.371,53222.223,155968.66,343195.3,234782.11,474648.9,189760.81,679878.44,2566141.5,673729.44
2120,0,326751.1,171951.05,1392.0604,8971.877,61033.77,110688.01,144558.81,136465.19,93246.99,99163.05,678648.44,382967.72,1660031.5
2121,0,761199.06,432486.84,169904.27,22608.787,182418.83,237059.2,303039.25,316249.47,273362.0,2619098.5,4103118.2,1.0564454E7,3129352.8
2122,0,66567.1,32576.447,1089.5938,9007.131,22332.781,22950.691,37778.383,30706.451,155111.72,20326.451,274407.22,31865.688,307742.34
2123,0,234310.48,113761.6,351.66394,4104.055,38263.684,41642.21,2329.5393,74241.08,74680.055,20818.262,156896.75,376049.0,1020856.9
2124,0,678819.75,316772.88,803.01385,10162.835,98325.33,122447.34,3358.996,215425.05,84247.26,220728.38,104127.836,69210.16,175665.44
2125,0,9204368.0,3560013.2,63613.816,727934.56,2164320.2,2570393.5,1689129.8,3367486.2,7235631.5,522165.03,1855258.2,6273566.5,3307323.8
2126,0,151535.33,121379.08,97102.25,23762.088,76685.53,31609.668,2700.0986,57833.79,105597.01,16770.236,330745.5,40802.977,354153.84
2127,0,4269343.5,1757224.9,329501.12,753859.7,1068225.1,1508386.1,5358003.5,2374425.8,4148602.5,385954.44,1077766.9,1065503.8,1876746.0
2128,0,515808.7,303352.72,361658.3,80715.42,208575.33,162907.69,401726.47,255821.05,393150.56,43845.668,398467.75,150059.6,482359.47
2129,0,6036322.0,3104782.2,933454.6,2198539.5,2093094.6,2914287.8,2819632.8,3199477.5,2506651.0,2122169.0,3945498.2,1.915938E7,4188334.2
2130,0,2.0995502E7,1.0713857E7,352543.0,2628669.0,4651427.5,7157079.5,617371.8,9435741.0,1758215.1,726121.06,1981740.2,5933601.5,2059268.9
2131,0,655059.2,448685.66,359310.9,93748.87,289495.4,551107.25,614099.56,366066.4,624551.75,84454.27,671502.06,1495810.6,765010.5
2132,0,172196.42,83988.52,35344.844,18709.691,52696.23,60447.797,255950.45,98419.98,244068.39,24710.883,352526.44,71436.47,402635.94
2133,0,1448731.1,1021370.25,699818.5,272180.5,624797.06,445048.75,392242.28,630904.44,614260.44,89011.72,510246.94,491913.4,628748.56
2134,0,4258163.0,1897968.9,40731.8,4297478.5,2284021.8,1456527.4,2510203.8,2147132.5,2568592.5,484625.94,1365557.4,779712.5,1350063.4
2135,0,58202.59,35518.156,12282.691,9533.441,21862.19,17065.852,1179.5455,25162.008,73159.016,15344.88,325264.06,38662.535,342337.44
2136,0,1.3256348E7,7342909.5,6.6699044E7,1673323.2,1.2135216E7,4582732.5,6838000.0,6365668.0,5940663.0,920064.94,3910105.8,6045392.0,6620257.5
2137,0,4927302.0,3345300.0,151014.72,1402890.6,1881574.5,1451689.2,1090323.2,1928458.1,1864960.8,195433.22,693360.3,867143.6,815223.94
2138,0,950358.44,706349.0,293601.56,104855.38,384316.8,269011.88,224704.28,353178.94,482544.44,30583.168,208583.14,88916.734,279367.5
2139,0,4156381.0,2350060.2,31462.88,2650095.2,2360967.5,1080532.8,1042367.2,1448529.2,1763201.5,761395.56,2865822.0,8359411.5,2785465.5
2140,0,182749.62,73050.414,972.33966,480308.6,203466.62,73169.54,115131.14,133924.2,190687.69,196905.11,1506989.9,649920.3,1637263.4
2141,0,3441691.2,1926777.6,25368.617,1199433.8,1094547.9,831993.56,920511.6,1132850.2,1365040.1,729459.2,2117069.2,577297.56,2937580.8
2142,0,7998940.0,5027121.0,572089.9,1.479844E7,7237542.5,2401784.2,375498.03,4733974.0,1733036.2,1834883.1,4772316.0,2.263593E7,3285255.2
2143,0,1182752.1,596596.1,9815.505,4316110.0,1756236.8,382487.44,114564.75,988829.3,356803.5,312353.0,775929.1,409736.5,909624.94
2144,0,1578842.4,483135.53,10774.375,384533.2,407306.38,652571.75,1100161.6,730211.4,1581401.1,730469.5,1250034.6,722025.06,1376050.6
2145,0,2.6504842E7,1.3704299E7,298789.12,2656443.0,6194707.5,1.3180669E7,7837413.5,1.1664092E7,6340915.5,4845482.5,9617141.0,2.3397716E7,8218104.5
2146,0,1.0238608E7,6182904.5,264875.16,4281769.5,3727001.5,3147661.2,1316170.0,4096993.0,2305376.5,2154516.0,2880714.8,7111968.0,4406302.0
2147,0,478590.16,260220.56,2941.1465,30400.854,91145.53,150382.75,40645.57,165560.75,140016.86,13373.84,150311.8,54057.547,219642.31
2148,0,813124.6,241038.84,3212.2512,54918.16,140995.39,201405.31,394677.34,284369.16,273408.75,69978.55,764163.1,534109.06,999455.1
2149,0,2751707.8,869406.25,8908.971,171710.12,444497.7,587074.8,249993.05,843449.56,339044.25,110752.016,713871.2,509939.3,771639.06
2150,0,3994838.0,1918281.1,39146.62,272173.6,761852.8,1344437.4,1436910.1,1695715.4,877997.56,2225987.5,3242038.0,674003.2,2205554.5
2152,0,1463316.8,736571.0,44692.883,1008229.56,624088.44,566343.06,177209.53,717809.5,308601.06,2109922.0,2251187.2,761017.0,1649054.5
2153,0,542833.94,166534.98,2022.1987,26211.81,74725.37,112255.695,7994.7803,162126.58,73308.41,32506.092,542792.94,123383.88,625513.0
2154,0,2737.7249,1641.655,498.9048,537.57367,3451.1501,8133.3306,276.12766,2704.816,45611.08,61171.035,744878.25,352629.7,1152297.4
2155,0,239884.8,58608.574,146320.72,18638.254,69754.28,121075.32,396395.22,136572.1,235791.16,570881.44,2582804.2,1334086.2,3315818.5
2156,0,375385.62,159156.31,125924.52,64738.68,107894.766,116806.1,354572.97,170789.3,353245.0,6556486.0,4972304.0,1025982.4,1.1015623E7
2157,0,987526.5,533595.1,172011.28,436341.2,379800.12,310613.44,169624.69,437086.53,265138.62,86065.89,582538.1,787275.44,595013.6
2158,0,152753.02,113672.27,288665.03,305667.72,194021.92,48983.473,2668.294,100652.93,59093.664,53755.336,417023.62,64397.367,451365.75
2159,0,4874245.5,2281627.5,37842.37,1024364.06,1155410.9,1568845.0,410115.3,1958843.2,610323.5,1595574.6,5347860.5,4.129984E7,3410302.5
2160,0,4282131.0,1984085.2,32683.734,1071454.8,1106951.8,1369014.4,1195094.8,1802419.4,1302903.8,795285.44,1639295.6,5169011.0,1948706.8
2161,0,32999.07,23858.934,745.23254,96242.05,45234.668,11317.602,822.57764,26088.223,28243.084,59354.582,490753.38,528992.75,1216205.9
2162,0,3348462.2,56497.555,783.9863,24210.686,102351.63,500526.94,422238.5,1142846.0,3606665.8,145081.67,707444.1,317858.78,2218437.0
2163,0,516256.25,54886.31,2359.8635,18005.6,64371.4,112946.625,310915.6,208547.3,710601.5,31430.523,334666.06,81653.67,551408.2
2164,0,1540597.0,855619.4,64556.035,574300.8,872723.75,607437.7,1466663.2,713638.8,1399753.6,385354.97,561745.6,234573.61,952579.5
2165,0,353465.3,166197.4,5120.964,97623.81,161019.83,245463.6,500249.66,195552.19,471014.4,382732.22,511959.47,272148.12,839714.9
2166,0,533271.9,269042.34,4597.6455,1443088.4,672106.06,209673.17,202614.72,404474.6,348414.56,1301624.5,891876.56,223542.52,1640760.8
2167,0,46304.117,49309.387,12103.378,1954.5209,17518.557,12122.547,527.26544,14803.895,5192.55,646694.5,737720.3,500485.78,1910661.8
2168,0,71470.72,43948.777,21174.756,2300.223,18548.86,16343.253,42537.734,27998.357,45109.742,394794.72,642990.7,268651.47,1699225.0
2169,0,3201334.8,1402842.1,505579.75,796278.7,1010355.5,3031191.0,1874023.4,1360449.4,1738220.4,1151448.8,1813396.4,8133942.0,2476161.2
2171,0,194434.67,92599.36,1062.2559,260515.67,133696.38,52410.28,2747.212,84054.766,129493.93,407472.16,449004.06,474204.06,1531387.4
2172,0,1913.425,2321.669,520.5159,1455.6625,7560.2036,96274.945,1264.2251,13981.722,118911.85,47444.92,411711.53,403399.84,1643594.1
2173,0,97791.89,41412.023,144874.47,16033.111,55576.152,75800.71,202011.28,63994.707,177561.89,104472.305,876296.25,1550473.6,1776905.2
2174,0,1735167.8,682012.0,526905.7,503422.75,621445.1,1963729.8,1405410.9,931033.75,1246367.5,1412525.2,1316610.4,2150390.5,2201565.0
2175,0,1416707.1,403325.25,8167.5034,242882.44,265125.1,615277.2,1208103.4,627090.75,1055180.1,1882838.9,1660842.5,5619017.5,2456841.2
2176,0,178258.55,190812.69,2618.0725,23799.893,94109.45,41609.95,2558.2302,71351.46,89621.9,36990.402,494534.72,242250.69,1202799.1
2177,0,697682.5,343913.47,1540854.5,128103.22,360334.53,288535.3,218571.3,309092.9,275360.16,674631.25,1894006.5,953488.75,2601049.5
2178,0,1899704.9,807805.9,844956.75,289607.28,499208.56,676648.4,1157197.6,874603.1,1012565.56,1545472.4,3105873.0,2479523.2,1877569.2
2179,0,1610912.9,365422.22,203560.45,274077.16,350294.12,432115.16,415884.06,629259.9,1412646.8,464639.12,1381929.2,981662.06,2739619.5
2180,0,1.1280787E7,7096333.5,3560561.2,1550586.5,3289236.8,3037950.0,2888151.5,4831123.5,4259758.0,2081023.9,4366255.0,1.9218172E7,4029090.8
2181,0,80489.54,26781.58,1132.959,4097.0093,12068.875,21775.842,107682.61,41663.355,104057.76,26697.43,410084.47,145672.97,729232.0
2182,0,50899.09,34842.605,2950.8706,5212.836,15935.654,35829.613,68838.96,31527.229,54848.473,102891.26,591807.0,1367355.0,930388.06
2183,0,363782.0,131051.79,1673.1503,1239498.0,491263.66,120039.67,290332.7,324661.94,260538.1,2506479.5,2285596.8,416496.22,1850524.4
2184,0,1491.4883,519.2801,5.7773685,27.577776,209.15317,794.2186,211.78018,528.15533,838.5368,9950.848,204508.27,17663.168,203602.88
2185,0,555789.5,87200.695,820.67456,60597.92,60460.41,353493.38,16833.535,249345.56,255547.1,3294675.5,3355113.0,1520010.0,6504413.5
2186,0,64831.98,25051.709,50233.46,6399.6094,18490.9,22770.404,46020.133,29498.486,55750.086,36427.68,476450.94,178001.52,1027625.56
2187,0,1.0418779E7,3917249.2,3905762.8,2673567.5,2999129.0,3260048.2,4729698.0,4488222.5,4919287.0,689009.06,3065671.8,7447996.0,3227929.8
2188,0,3499204.8,1744361.0,6001014.0,2347534.8,2434045.2,1107369.5,567228.0,1592422.9,919583.7,331046.75,1469254.2,1062613.0,1426403.0
2189,0,7917284.5,3292960.2,323525.72,2915387.2,2498962.2,2615517.8,3954025.2,3588512.5,3483117.8,6763747.0,7472072.0,3546321.5,1.0842573E7
2190,0,318019.03,117207.25,2031.8878,13602.493,63046.86,169312.88,528359.3,162901.9,361832.06,170365.62,1198657.0,393713.88,1419154.2
2191,0,3758543.2,849029.75,11257.906,171237.75,442116.53,729014.56,2198526.8,1196757.5,3203104.0,272501.88,1477421.2,1809018.8,2001472.9
2192,0,5979405.0,1657770.9,16053.241,403598.06,702556.5,977469.2,518653.84,1317971.6,420946.47,316987.8,1376557.4,706869.5,1661659.5
2193,0,2787150.0,543614.94,10040.755,30159.484,237489.88,1289026.6,917503.3,950001.56,1396851.8,381604.97,817603.6,315089.3,1649584.8
2194,0,413217.78,126762.164,3547.1484,26265.969,45352.465,81748.16,1603.4642,114868.445,14848.209,4611820.0,7880818.0,1446372.9,2238915.2
2195,0,1136580.1,365261.12,85090.28,313562.1,261937.0,471271.78,615985.4,694320.1,421880.34,3647209.2,1777246.5,2854148.5,3015789.0
2196,0,227837.12,82788.555,143619.02,62451.97,82634.22,95806.62,386588.3,136258.88,241112.38,279818.44,281720.75,94499.47,350182.12
2197,0,709368.0,275002.16,5713408.5,66381.23,857210.3,273042.3,87575.18,406852.7,184383.28,104731.1,486823.6,1270760.0,783692.4
2198,0,598301.25,239345.28,1139.4935,413309.8,227753.25,229823.58,4726.438,398483.03,123784.13,340459.53,702163.06,319722.94,999735.9
2199,0,3725784.2,1446788.0,9186.201,260162.39,558049.6,973346.75,1165764.9,2119472.8,1204947.4,254323.45,739446.8,1668046.8,868412.1
2200,0,2107533.5,806417.44,3329744.5,313979.12,845132.6,426409.25,113815.02,635729.1,299447.53,77984.44,670821.9,1803051.6,1518494.6
2201,0,1.0090507E7,3116487.0,208972.16,1446597.6,1571131.0,2059561.9,1474431.6,3056054.8,2404184.5,1966947.9,3801269.8,1837663.9,1677874.5
2202,0,189027.84,97626.79,68841.016,9879.565,54443.3,59844.723,184523.58,93364.28,186669.8,33098.453,250338.27,295055.9,856081.0
2203,0,472117.16,166449.61,16224.209,200687.98,130937.37,102186.88,30933.352,162748.03,64733.797,50439.418,396799.97,547419.94,1944425.5
2204,0,614989.2,310124.84,116934.28,122255.8,145707.56,167583.73,441079.6,241433.42,335226.44,1226239.4,2039926.0,2088538.2,2861441.5
2205,0,2603607.0,1581210.4,487109.62,144864.95,489793.62,603200.9,59718.01,745146.8,238634.7,594749.44,1083837.0,789888.0,2195641.8
2206,0,2809452.8,1598129.2,2371966.8,230446.95,763486.0,691661.75,417569.4,840569.0,454670.47,281305.25,540373.7,1278163.6,1496751.4
2207,0,1080172.2,402358.75,2431.061,29977.295,139571.84,274760.62,315392.44,615129.3,370874.66,29000.148,173745.02,134677.75,311119.94
2208,0,6377337.0,3708954.2,1409719.4,821142.44,1724617.6,1656858.8,1162163.6,1994302.9,1287986.4,326847.12,685906.5,716330.0,1077807.6
2209,0,2438293.8,1533622.4,290892.5,59709.617,438270.1,581830.7,17419.17,747981.0,262258.03,2882678.8,4714086.0,1089220.2,3073709.0
