Azone,CNST_offc_off,RET_stor_off,SERV_site_li,ENGY_offc_off,MFG_food_hi,FIRE_real_off,SERV_bus_off,HLTH_care_inst,CNST_res_xxx,MFG_hvtw_li,WHSL_offc_off,HOSP_acc_acc,SERV_stor_ret,UTL_othr_off_li,HOSP_eat_ret_acc,RET_auto_ret,MFG_lvtw_hi,FIRE_fnin_off,MFG_htec_hi,INFO_info_off,MFG_hvtw_hi,MFG_wdppr_hi,CNST_othr_xxx,K12_k12_off,ENGY_elec_hi,SERV_tech_off,CNST_main_xxx,GOV_offc_off,no_industry,MFG_htec_li,RES_offc_off,TRNS_trns_off,RES_agmin_ag,K12_k12_k12,CNST_nres_xxx,ENT_ent_ret,GOV_admn_gov,HLTH_othr_off_li,MFG_offc_off,ENGY_ngas_hi,HLTH_hosp_hosp,RES_forst_log,HIED_hied_off_inst,MFG_food_li,RET_stor_ret,INFO_info_off_li,ENGY_ptrl_hi,RET_nstor_off,SERV_home_xxx,SERV_nonp_off_inst,WHSL_whsl_ware,UTL_othr_off,TRNS_trns_ware,Total
2924.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,49.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,116.0
2925.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,54.0
2926.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
2927.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,30.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,99.0
2928.0,1.0,0.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,84.0
2929.0,26.0,21.0,26.0,13.0,5.0,44.0,58.0,24.0,6.0,3.0,8.0,12.0,35.0,8.0,61.0,29.0,1.0,37.0,0.0,17.0,8.0,4.0,17.0,14.0,4.0,56.0,5.0,47.0,7.0,0.0,22.0,8.0,25.0,17.0,17.0,24.0,24.0,55.0,52.0,0.0,19.0,6.0,7.0,7.0,74.0,2.0,5.0,21.0,18.0,47.0,29.0,7.0,29.0,1111.0
2930.0,27.0,24.0,16.0,10.0,4.0,22.0,44.0,29.0,1.0,4.0,5.0,6.0,37.0,5.0,88.0,31.0,2.0,33.0,0.0,17.0,3.0,5.0,10.0,9.0,1.0,39.0,6.0,35.0,7.0,2.0,17.0,22.0,17.0,24.0,8.0,15.0,18.0,26.0,54.0,0.0,18.0,2.0,20.0,5.0,133.0,0.0,0.0,18.0,16.0,49.0,22.0,4.0,12.0,1022.0
2931.0,44.0,16.0,14.0,11.0,6.0,51.0,75.0,35.0,6.0,4.0,18.0,15.0,45.0,1.0,112.0,42.0,2.0,65.0,0.0,29.0,3.0,10.0,9.0,21.0,0.0,90.0,5.0,73.0,4.0,0.0,33.0,40.0,28.0,16.0,9.0,38.0,25.0,66.0,90.0,0.0,25.0,4.0,25.0,2.0,185.0,1.0,2.0,24.0,36.0,73.0,31.0,9.0,22.0,1590.0
2932.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,24.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,96.0
2933.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,7.0,0.0,2.0,3.0,9.0,7.0,0.0,3.0,0.0,5.0,0.0,8.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,1.0,144.0
2934.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,20.0
2935.0,12.0,11.0,17.0,0.0,8.0,23.0,33.0,12.0,11.0,2.0,13.0,5.0,11.0,7.0,30.0,18.0,3.0,21.0,2.0,14.0,7.0,5.0,17.0,10.0,0.0,48.0,8.0,20.0,2.0,2.0,14.0,8.0,25.0,39.0,14.0,19.0,25.0,31.0,43.0,0.0,11.0,4.0,15.0,6.0,22.0,5.0,3.0,7.0,16.0,25.0,25.0,3.0,14.0,746.0
2936.0,32.0,13.0,18.0,12.0,6.0,45.0,86.0,40.0,12.0,3.0,5.0,17.0,70.0,3.0,177.0,69.0,5.0,80.0,2.0,22.0,6.0,6.0,16.0,26.0,1.0,68.0,4.0,61.0,2.0,1.0,24.0,37.0,22.0,88.0,8.0,38.0,25.0,55.0,58.0,0.0,17.0,1.0,29.0,5.0,251.0,1.0,4.0,39.0,26.0,59.0,40.0,9.0,19.0,1763.0
2937.0,9.0,9.0,13.0,2.0,1.0,15.0,40.0,5.0,1.0,4.0,4.0,5.0,22.0,0.0,62.0,25.0,1.0,29.0,1.0,11.0,3.0,2.0,3.0,5.0,1.0,17.0,4.0,24.0,2.0,0.0,8.0,12.0,20.0,5.0,3.0,13.0,10.0,27.0,21.0,0.0,19.0,0.0,5.0,0.0,86.0,2.0,0.0,9.0,12.0,15.0,18.0,1.0,14.0,620.0
2938.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,60.0
2939.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,32.0
2940.0,3.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,1.0,2.0,2.0,8.0,34.0,2.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,18.0,0.0,6.0,1.0,0.0,2.0,1.0,5.0,6.0,0.0,2.0,147.0
2941.0,4.0,6.0,4.0,2.0,4.0,13.0,13.0,9.0,1.0,2.0,4.0,1.0,6.0,1.0,4.0,5.0,1.0,14.0,0.0,8.0,2.0,3.0,2.0,3.0,0.0,23.0,1.0,10.0,2.0,3.0,9.0,2.0,10.0,52.0,5.0,11.0,2.0,12.0,16.0,0.0,7.0,1.0,14.0,0.0,13.0,2.0,1.0,9.0,3.0,12.0,10.0,3.0,5.0,350.0
2942.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,62.0
2943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
2944.0,83.0,47.0,36.0,24.0,8.0,107.0,110.0,60.0,14.0,14.0,39.0,22.0,47.0,8.0,121.0,77.0,5.0,118.0,0.0,45.0,12.0,10.0,27.0,28.0,3.0,184.0,22.0,119.0,18.0,4.0,48.0,38.0,70.0,46.0,31.0,49.0,35.0,102.0,168.0,1.0,61.0,3.0,33.0,15.0,133.0,5.0,2.0,29.0,33.0,111.0,67.0,9.0,29.0,2530.0
2945.0,17.0,17.0,7.0,10.0,6.0,33.0,32.0,20.0,9.0,1.0,7.0,3.0,17.0,3.0,41.0,21.0,5.0,38.0,0.0,8.0,3.0,5.0,8.0,21.0,1.0,55.0,6.0,33.0,8.0,0.0,15.0,18.0,15.0,30.0,7.0,21.0,13.0,42.0,84.0,0.0,10.0,2.0,22.0,4.0,55.0,5.0,2.0,15.0,14.0,47.0,26.0,8.0,11.0,901.0
2946.0,5.0,6.0,6.0,5.0,0.0,20.0,24.0,5.0,3.0,1.0,4.0,1.0,5.0,3.0,11.0,6.0,1.0,17.0,1.0,4.0,1.0,4.0,7.0,2.0,1.0,23.0,2.0,10.0,5.0,1.0,2.0,2.0,13.0,7.0,5.0,9.0,7.0,7.0,19.0,0.0,16.0,0.0,2.0,0.0,16.0,0.0,0.0,5.0,4.0,10.0,11.0,2.0,6.0,327.0
2947.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0
2948.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,25.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,3.0,101.0
2949.0,14.0,13.0,8.0,2.0,1.0,21.0,13.0,6.0,1.0,3.0,5.0,3.0,8.0,2.0,16.0,7.0,0.0,36.0,0.0,3.0,1.0,3.0,5.0,6.0,3.0,37.0,3.0,16.0,3.0,0.0,13.0,11.0,17.0,61.0,4.0,6.0,4.0,17.0,33.0,0.0,12.0,0.0,16.0,3.0,24.0,0.0,0.0,2.0,6.0,14.0,9.0,2.0,10.0,503.0
2950.0,16.0,10.0,4.0,8.0,1.0,27.0,22.0,9.0,2.0,2.0,2.0,6.0,12.0,0.0,31.0,8.0,0.0,27.0,0.0,11.0,1.0,1.0,3.0,10.0,0.0,38.0,3.0,16.0,0.0,0.0,14.0,9.0,3.0,17.0,2.0,15.0,3.0,15.0,34.0,0.0,6.0,0.0,2.0,1.0,37.0,0.0,1.0,9.0,3.0,12.0,8.0,5.0,0.0,466.0
2951.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0
2952.0,35.0,18.0,29.0,7.0,6.0,39.0,81.0,20.0,17.0,15.0,16.0,10.0,12.0,13.0,44.0,33.0,7.0,50.0,1.0,16.0,14.0,13.0,29.0,8.0,3.0,81.0,10.0,46.0,7.0,3.0,27.0,16.0,50.0,17.0,23.0,22.0,38.0,38.0,62.0,1.0,30.0,5.0,19.0,3.0,51.0,6.0,9.0,21.0,12.0,21.0,46.0,7.0,36.0,1243.0
2953.0,107.0,105.0,56.0,32.0,13.0,138.0,207.0,88.0,25.0,21.0,50.0,32.0,47.0,21.0,185.0,80.0,12.0,152.0,1.0,71.0,17.0,20.0,29.0,55.0,5.0,221.0,21.0,174.0,13.0,0.0,76.0,46.0,55.0,75.0,30.0,72.0,64.0,319.0,220.0,1.0,214.0,7.0,57.0,9.0,140.0,2.0,9.0,33.0,41.0,142.0,83.0,25.0,52.0,3770.0
2954.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,1.0,2.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,98.0
2955.0,3.0,0.0,65.0,2.0,18.0,30.0,45.0,10.0,33.0,47.0,0.0,18.0,20.0,33.0,23.0,74.0,22.0,5.0,6.0,2.0,31.0,42.0,82.0,1.0,8.0,19.0,37.0,6.0,11.0,4.0,3.0,1.0,133.0,34.0,73.0,27.0,112.0,6.0,7.0,0.0,10.0,8.0,7.0,15.0,60.0,11.0,6.0,20.0,27.0,16.0,63.0,2.0,90.0,1428.0
2956.0,16.0,9.0,199.0,3.0,71.0,88.0,166.0,43.0,118.0,111.0,5.0,44.0,52.0,75.0,62.0,181.0,49.0,27.0,12.0,8.0,98.0,111.0,219.0,9.0,17.0,50.0,125.0,17.0,32.0,14.0,9.0,12.0,415.0,94.0,190.0,72.0,303.0,37.0,26.0,1.0,38.0,34.0,25.0,70.0,234.0,45.0,44.0,48.0,80.0,51.0,171.0,5.0,300.0,4335.0
2957.0,8.0,8.0,78.0,4.0,23.0,40.0,80.0,15.0,45.0,41.0,0.0,26.0,19.0,20.0,30.0,77.0,10.0,10.0,6.0,6.0,26.0,36.0,81.0,2.0,12.0,30.0,31.0,11.0,8.0,3.0,3.0,4.0,124.0,37.0,59.0,33.0,124.0,21.0,16.0,1.0,17.0,16.0,18.0,24.0,77.0,17.0,15.0,26.0,31.0,22.0,65.0,2.0,108.0,1646.0
2958.0,5.0,5.0,325.0,3.0,105.0,108.0,253.0,36.0,168.0,136.0,0.0,68.0,45.0,109.0,56.0,273.0,86.0,16.0,18.0,3.0,172.0,161.0,304.0,4.0,39.0,42.0,130.0,10.0,34.0,18.0,3.0,2.0,584.0,100.0,253.0,81.0,406.0,25.0,11.0,9.0,25.0,43.0,25.0,106.0,223.0,66.0,45.0,60.0,109.0,46.0,241.0,1.0,382.0,5578.0
2959.0,9.0,5.0,17.0,3.0,4.0,14.0,27.0,5.0,7.0,12.0,3.0,6.0,8.0,10.0,12.0,24.0,3.0,13.0,1.0,7.0,7.0,11.0,20.0,3.0,1.0,18.0,11.0,18.0,1.0,0.0,6.0,5.0,39.0,16.0,14.0,11.0,26.0,19.0,12.0,0.0,18.0,3.0,6.0,4.0,30.0,4.0,2.0,5.0,7.0,7.0,25.0,0.0,31.0,570.0
2960.0,7.0,6.0,5.0,5.0,0.0,16.0,6.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,8.0,1.0,0.0,11.0,1.0,6.0,1.0,2.0,4.0,1.0,0.0,24.0,2.0,8.0,2.0,1.0,6.0,6.0,3.0,3.0,1.0,3.0,7.0,13.0,11.0,0.0,8.0,0.0,0.0,1.0,7.0,1.0,1.0,3.0,1.0,5.0,7.0,1.0,3.0,222.0
2961.0,11.0,2.0,11.0,4.0,4.0,24.0,33.0,13.0,4.0,2.0,5.0,7.0,21.0,1.0,46.0,20.0,3.0,25.0,1.0,10.0,2.0,2.0,4.0,14.0,0.0,25.0,3.0,18.0,2.0,0.0,12.0,11.0,11.0,9.0,4.0,12.0,6.0,19.0,26.0,0.0,14.0,1.0,7.0,3.0,61.0,3.0,0.0,14.0,10.0,24.0,14.0,0.0,7.0,585.0
2962.0,20.0,19.0,6.0,8.0,0.0,27.0,51.0,18.0,3.0,4.0,11.0,8.0,24.0,3.0,53.0,20.0,3.0,29.0,0.0,20.0,2.0,5.0,11.0,17.0,0.0,68.0,5.0,28.0,5.0,1.0,24.0,21.0,14.0,51.0,7.0,21.0,10.0,39.0,52.0,1.0,22.0,2.0,32.0,2.0,72.0,3.0,2.0,18.0,7.0,35.0,25.0,5.0,7.0,941.0
2963.0,10.0,13.0,1.0,3.0,1.0,12.0,10.0,2.0,0.0,0.0,6.0,6.0,3.0,1.0,20.0,6.0,1.0,12.0,0.0,6.0,1.0,4.0,4.0,7.0,1.0,27.0,0.0,9.0,1.0,0.0,17.0,3.0,3.0,11.0,4.0,9.0,7.0,22.0,14.0,0.0,12.0,0.0,6.0,1.0,12.0,0.0,2.0,1.0,1.0,10.0,8.0,3.0,5.0,318.0
2964.0,5.0,5.0,3.0,2.0,0.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,8.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,10.0,3.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,5.0,1.0,8.0,7.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,2.0,140.0
2965.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,46.0
2966.0,6.0,8.0,2.0,2.0,0.0,17.0,21.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,21.0,4.0,0.0,9.0,0.0,5.0,0.0,3.0,4.0,4.0,0.0,14.0,1.0,9.0,0.0,0.0,3.0,5.0,2.0,10.0,2.0,6.0,4.0,10.0,11.0,0.0,3.0,1.0,1.0,2.0,18.0,1.0,1.0,3.0,3.0,13.0,2.0,2.0,6.0,252.0
2967.0,11.0,13.0,12.0,2.0,6.0,23.0,30.0,11.0,8.0,6.0,6.0,6.0,2.0,12.0,18.0,19.0,6.0,32.0,2.0,8.0,8.0,5.0,17.0,7.0,4.0,30.0,6.0,22.0,5.0,1.0,12.0,3.0,35.0,12.0,9.0,14.0,21.0,55.0,25.0,0.0,34.0,2.0,12.0,5.0,15.0,4.0,3.0,4.0,5.0,8.0,15.0,3.0,21.0,655.0
2968.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,54.0
2969.0,17.0,7.0,4.0,3.0,2.0,18.0,9.0,13.0,3.0,2.0,2.0,5.0,2.0,2.0,13.0,5.0,0.0,15.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,22.0,3.0,15.0,1.0,0.0,11.0,5.0,5.0,5.0,6.0,6.0,5.0,14.0,24.0,0.0,10.0,0.0,4.0,0.0,11.0,0.0,0.0,3.0,1.0,13.0,3.0,2.0,5.0,306.0
2970.0,3.0,2.0,4.0,0.0,1.0,11.0,13.0,7.0,0.0,2.0,4.0,4.0,6.0,2.0,13.0,6.0,2.0,6.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,17.0,3.0,7.0,2.0,0.0,3.0,6.0,13.0,17.0,6.0,4.0,8.0,12.0,10.0,0.0,9.0,0.0,12.0,1.0,20.0,2.0,2.0,2.0,2.0,4.0,8.0,2.0,5.0,274.0
2971.0,7.0,5.0,5.0,3.0,1.0,6.0,10.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,6.0,4.0,1.0,14.0,0.0,4.0,3.0,4.0,8.0,3.0,1.0,21.0,1.0,7.0,0.0,0.0,7.0,1.0,16.0,9.0,3.0,6.0,5.0,14.0,21.0,0.0,2.0,1.0,5.0,0.0,8.0,0.0,1.0,2.0,2.0,6.0,6.0,2.0,5.0,249.0
2972.0,36.0,36.0,14.0,9.0,3.0,43.0,69.0,26.0,8.0,11.0,16.0,14.0,27.0,7.0,61.0,25.0,4.0,55.0,0.0,38.0,9.0,5.0,19.0,15.0,2.0,102.0,4.0,67.0,2.0,1.0,35.0,31.0,19.0,273.0,13.0,39.0,15.0,58.0,91.0,1.0,30.0,0.0,71.0,4.0,59.0,2.0,2.0,18.0,11.0,59.0,43.0,11.0,23.0,1636.0
2973.0,40.0,15.0,11.0,11.0,7.0,59.0,72.0,28.0,2.0,9.0,11.0,14.0,61.0,5.0,149.0,54.0,4.0,66.0,3.0,21.0,3.0,10.0,9.0,17.0,2.0,74.0,6.0,55.0,9.0,0.0,30.0,32.0,28.0,18.0,9.0,46.0,16.0,59.0,66.0,1.0,21.0,2.0,16.0,6.0,203.0,4.0,4.0,23.0,22.0,68.0,41.0,7.0,17.0,1566.0
2974.0,146.0,77.0,138.0,43.0,52.0,210.0,284.0,104.0,78.0,50.0,49.0,70.0,162.0,54.0,409.0,216.0,29.0,206.0,8.0,78.0,71.0,76.0,129.0,79.0,15.0,300.0,59.0,214.0,26.0,14.0,118.0,100.0,271.0,90.0,109.0,126.0,184.0,231.0,236.0,5.0,123.0,21.0,82.0,30.0,515.0,29.0,27.0,112.0,105.0,207.0,185.0,26.0,182.0,6560.0
2975.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,44.0
2976.0,36.0,20.0,7.0,7.0,2.0,37.0,41.0,10.0,5.0,4.0,7.0,10.0,19.0,9.0,88.0,19.0,0.0,42.0,2.0,18.0,1.0,8.0,4.0,13.0,1.0,69.0,0.0,43.0,1.0,2.0,19.0,21.0,8.0,90.0,10.0,21.0,10.0,37.0,48.0,0.0,25.0,0.0,25.0,5.0,57.0,1.0,0.0,19.0,16.0,41.0,25.0,6.0,8.0,1017.0
2977.0,8.0,5.0,3.0,5.0,1.0,17.0,6.0,2.0,2.0,1.0,2.0,0.0,11.0,0.0,14.0,8.0,1.0,9.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,13.0,1.0,12.0,0.0,0.0,6.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,9.0,0.0,4.0,0.0,5.0,0.0,10.0,0.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,208.0
2978.0,5.0,6.0,3.0,3.0,0.0,7.0,11.0,10.0,1.0,0.0,2.0,4.0,5.0,0.0,26.0,14.0,2.0,18.0,0.0,6.0,1.0,3.0,2.0,4.0,0.0,14.0,4.0,15.0,1.0,0.0,2.0,11.0,2.0,5.0,5.0,7.0,2.0,19.0,8.0,0.0,5.0,1.0,4.0,0.0,39.0,1.0,0.0,8.0,5.0,15.0,12.0,1.0,6.0,325.0
2979.0,2.0,1.0,4.0,3.0,0.0,6.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,16.0,6.0,0.0,13.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,12.0,0.0,4.0,0.0,2.0,3.0,3.0,6.0,5.0,4.0,0.0,2.0,8.0,9.0,0.0,4.0,1.0,3.0,1.0,16.0,1.0,0.0,1.0,4.0,5.0,3.0,2.0,4.0,178.0
2980.0,18.0,9.0,5.0,6.0,1.0,19.0,25.0,16.0,1.0,1.0,5.0,3.0,12.0,5.0,40.0,11.0,1.0,27.0,2.0,12.0,4.0,4.0,3.0,6.0,1.0,32.0,2.0,28.0,2.0,0.0,8.0,9.0,16.0,37.0,4.0,16.0,8.0,20.0,36.0,0.0,17.0,0.0,11.0,3.0,27.0,1.0,2.0,10.0,3.0,21.0,11.0,3.0,11.0,575.0
2981.0,18.0,6.0,16.0,3.0,4.0,25.0,44.0,12.0,3.0,6.0,4.0,8.0,42.0,5.0,108.0,38.0,0.0,47.0,0.0,12.0,8.0,7.0,9.0,5.0,1.0,49.0,2.0,24.0,2.0,0.0,16.0,28.0,17.0,3.0,5.0,21.0,10.0,35.0,36.0,0.0,21.0,2.0,8.0,6.0,171.0,1.0,1.0,20.0,24.0,37.0,21.0,5.0,15.0,1011.0
2982.0,17.0,12.0,13.0,5.0,3.0,29.0,22.0,9.0,6.0,9.0,11.0,6.0,13.0,6.0,21.0,20.0,1.0,31.0,1.0,15.0,4.0,2.0,15.0,1.0,4.0,51.0,3.0,29.0,2.0,0.0,22.0,13.0,16.0,35.0,11.0,13.0,13.0,22.0,32.0,0.0,18.0,1.0,8.0,3.0,24.0,4.0,4.0,5.0,8.0,22.0,20.0,3.0,17.0,675.0
2983.0,85.0,67.0,45.0,36.0,8.0,136.0,160.0,63.0,32.0,28.0,42.0,34.0,50.0,22.0,168.0,95.0,5.0,128.0,2.0,53.0,12.0,15.0,32.0,38.0,2.0,199.0,15.0,115.0,12.0,6.0,64.0,43.0,80.0,88.0,33.0,67.0,58.0,146.0,191.0,0.0,68.0,4.0,62.0,12.0,185.0,7.0,6.0,30.0,45.0,123.0,75.0,12.0,44.0,3148.0
