taz,commodity,quantity
2592,FLR Heavy Industry,2109
383,FLR Heavy Industry,8203
1035,FLR Heavy Industry,4569.5
2983,FLR Heavy Industry,88349
1523,FLR Heavy Industry,1648
314,FLR Heavy Industry,16035
2160,FLR Heavy Industry,20364
175,FLR Heavy Industry,2808
2094,FLR Heavy Industry,7893
2511,FLR Heavy Industry,725
1581,FLR Heavy Industry,2445
3020,FLR Heavy Industry,62236
2178,FLR Heavy Industry,28134
625,FLR Heavy Industry,96408
1006,FLR Heavy Industry,634014
443,FLR Heavy Industry,1332
408,FLR Heavy Industry,1561
2529,FLR Heavy Industry,16201
1119,FLR Heavy Industry,2941.5
250,FLR Heavy Industry,702
692,FLR Heavy Industry,661
2689,FLR Heavy Industry,3462
1043,FLR Heavy Industry,508
3116,FLR Heavy Industry,10150
2087,FLR Heavy Industry,1823.5
219,FLR Heavy Industry,116249
1143,FLR Heavy Industry,118425
1372,FLR Heavy Industry,1392
928,FLR Heavy Industry,97640
381,FLR Heavy Industry,4669
487,FLR Heavy Industry,17199
1631,FLR Heavy Industry,1741
1178,FLR Heavy Industry,725
2717,FLR Heavy Industry,3336.5
2835,FLR Heavy Industry,465254.5
1535,FLR Heavy Industry,6623.5
651,FLR Heavy Industry,1743
1185,FLR Heavy Industry,2362
3045,FLR Heavy Industry,351
964,FLR Heavy Industry,1053
2459,FLR Heavy Industry,725
774,FLR Heavy Industry,702
2289,FLR Heavy Industry,5075
1552,FLR Heavy Industry,89355.5
2060,FLR Heavy Industry,6753
905,FLR Heavy Industry,131379
779,FLR Heavy Industry,351
1550,FLR Heavy Industry,1322
1017,FLR Heavy Industry,4921
3128,FLR Heavy Industry,11426
2169,FLR Heavy Industry,32158.5
30,FLR Heavy Industry,4921
2183,FLR Heavy Industry,10875
2211,FLR Heavy Industry,42477
84,FLR Heavy Industry,824
1502,FLR Heavy Industry,53236
2565,FLR Heavy Industry,953
2764,FLR Heavy Industry,23135
2700,FLR Heavy Industry,1823.5
2182,FLR Heavy Industry,725
2896,FLR Heavy Industry,107493
342,FLR Heavy Industry,725
2225,FLR Heavy Industry,29000
622,FLR Heavy Industry,35016
983,FLR Heavy Industry,870.5
910,FLR Heavy Industry,7371
96,FLR Heavy Industry,503104
264,FLR Heavy Industry,1648
39,FLR Heavy Industry,702
2054,FLR Heavy Industry,1906
2188,FLR Heavy Industry,2527
2546,FLR Heavy Industry,8700
814,FLR Heavy Industry,1755
2324,FLR Heavy Industry,3128
2677,FLR Heavy Industry,2859
2426,FLR Heavy Industry,725
2683,FLR Heavy Industry,7975
2584,FLR Heavy Industry,2175
3080,FLR Heavy Industry,725
1328,FLR Heavy Industry,953
4050,FLR Heavy Industry,11688.5
2168,FLR Heavy Industry,19151
4001,FLR Heavy Industry,690
2434,FLR Heavy Industry,4613.5
497,FLR Heavy Industry,38610
1818,FLR Heavy Industry,1450
1148,FLR Heavy Industry,5386
236,FLR Heavy Industry,953
2019,FLR Heavy Industry,8700
892,FLR Heavy Industry,35033
2505,FLR Heavy Industry,1595.5
1399,FLR Heavy Industry,59816
2891,FLR Heavy Industry,870.5
1465,FLR Heavy Industry,1450
1062,FLR Heavy Industry,2107.5
31,FLR Heavy Industry,1667
1029,FLR Heavy Industry,5248
3145,FLR Heavy Industry,4765
430,FLR Heavy Industry,508
2502,FLR Heavy Industry,74622.5
2486,FLR Heavy Industry,35690.5
1743,FLR Heavy Industry,8775
1832,FLR Heavy Industry,1450
462,FLR Heavy Industry,1041
738,FLR Heavy Industry,702
484,FLR Heavy Industry,1322
348,FLR Heavy Industry,15444
2711,FLR Heavy Industry,725
3161,FLR Heavy Industry,725
1506,FLR Heavy Industry,4886
1228,FLR Heavy Industry,725
1516,FLR Heavy Industry,351
2261,FLR Heavy Industry,19305
2078,FLR Heavy Industry,3135
962,FLR Heavy Industry,2884
1162,FLR Heavy Industry,1346
835,FLR Heavy Industry,702
922,FLR Heavy Industry,1053
2174,FLR Heavy Industry,36037.5
1798,FLR Heavy Industry,690
283,FLR Heavy Industry,278612
2162,FLR Heavy Industry,870.5
1369,FLR Heavy Industry,10150
2077,FLR Heavy Industry,1236
770,FLR Heavy Industry,351
1659,FLR Heavy Industry,725
1426,FLR Heavy Industry,38943
2747,FLR Heavy Industry,5800
459,FLR Heavy Industry,953
2027,FLR Heavy Industry,466297
2411,FLR Heavy Industry,18125
630,FLR Heavy Industry,21374
4055,FLR Heavy Industry,5527
2244,FLR Heavy Industry,1741
2190,FLR Heavy Industry,2859
3108,FLR Heavy Industry,17400
470,FLR Heavy Industry,1322
2906,FLR Heavy Industry,953
1715,FLR Heavy Industry,725
980,FLR Heavy Industry,2484.5
921,FLR Heavy Industry,19151
4076,FLR Heavy Industry,14101.5
722,FLR Heavy Industry,1983
805,FLR Heavy Industry,1053
2503,FLR Heavy Industry,18057.5
2695,FLR Heavy Industry,953
4072,FLR Heavy Industry,221521
955,FLR Heavy Industry,1364
16,FLR Heavy Industry,412
2330,FLR Heavy Industry,7209
1582,FLR Heavy Industry,9888
2288,FLR Heavy Industry,661
2829,FLR Heavy Industry,1678
281,FLR Heavy Industry,143668.5
1133,FLR Heavy Industry,6678.5
2524,FLR Heavy Industry,42654.5
785,FLR Heavy Industry,351
2224,FLR Heavy Industry,1741
2319,FLR Heavy Industry,15225
1244,FLR Heavy Industry,12803.5
1235,FLR Heavy Industry,5592
784,FLR Heavy Industry,1404
4025,FLR Heavy Industry,6301.5
853,FLR Heavy Industry,1178
3141,FLR Heavy Industry,725
4038,FLR Heavy Industry,6984
821,FLR Heavy Industry,3305
1229,FLR Heavy Industry,3045.5
718,FLR Heavy Industry,2002
2012,FLR Heavy Industry,1404
2086,FLR Heavy Industry,157751
1371,FLR Heavy Industry,725
2841,FLR Heavy Industry,953
355,FLR Heavy Industry,351
111,FLR Heavy Industry,108796
1641,FLR Heavy Industry,11533.5
1610,FLR Heavy Industry,661
4051,FLR Heavy Industry,537779
2008,FLR Heavy Industry,2900
2989,FLR Heavy Industry,2106
2095,FLR Heavy Industry,2859
2833,FLR Heavy Industry,1678
1649,FLR Heavy Industry,725
491,FLR Heavy Industry,14420
2805,FLR Heavy Industry,107115.5
2084,FLR Heavy Industry,23505
4040,FLR Heavy Industry,52648
2670,FLR Heavy Industry,5800
1642,FLR Heavy Industry,35219
1645,FLR Heavy Industry,1450
2834,FLR Heavy Industry,1906
1617,FLR Heavy Industry,17374.5
2722,FLR Heavy Industry,7624
714,FLR Heavy Industry,3804
2604,FLR Heavy Industry,1450
2614,FLR Heavy Industry,953
2281,FLR Heavy Industry,33959
762,FLR Heavy Industry,19830
1069,FLR Heavy Industry,44763
3017,FLR Heavy Industry,41991
837,FLR Heavy Industry,12987
901,FLR Heavy Industry,15203
2609,FLR Heavy Industry,2900
2786,FLR Heavy Industry,34674.5
2898,FLR Heavy Industry,21942
2216,FLR Heavy Industry,1450
2355,FLR Heavy Industry,128834
2710,FLR Heavy Industry,42050
2384,FLR Heavy Industry,263302
2915,FLR Heavy Industry,3377.5
103,FLR Heavy Industry,2900
664,FLR Heavy Industry,5288
2825,FLR Heavy Industry,29169
2481,FLR Heavy Industry,725
309,FLR Heavy Industry,725
4004,FLR Heavy Industry,3498
852,FLR Heavy Industry,182810.5
2419,FLR Heavy Industry,9254
1217,FLR Heavy Industry,3521
1306,FLR Heavy Industry,1377
2793,FLR Heavy Industry,114400
700,FLR Heavy Industry,351
1655,FLR Heavy Industry,2776.5
2311,FLR Heavy Industry,725
2557,FLR Heavy Industry,725
2574,FLR Heavy Industry,725
1316,FLR Heavy Industry,953
2220,FLR Heavy Industry,1450
26,FLR Heavy Industry,170067
2243,FLR Heavy Industry,12517
2895,FLR Heavy Industry,102665
2512,FLR Heavy Industry,621
1549,FLR Heavy Industry,15225
2492,FLR Heavy Industry,56861
503,FLR Heavy Industry,953
2555,FLR Heavy Industry,2175
3,FLR Heavy Industry,50654
2707,FLR Heavy Industry,953
2223,FLR Heavy Industry,60493.5
2533,FLR Heavy Industry,108895
796,FLR Heavy Industry,7371
2109,FLR Heavy Industry,870.5
2950,FLR Heavy Industry,6692.5
1073,FLR Heavy Industry,11305.5
1071,FLR Heavy Industry,7787
1031,FLR Heavy Industry,3893
2113,FLR Heavy Industry,28483.5
2997,FLR Heavy Industry,725
276,FLR Heavy Industry,5075
886,FLR Heavy Industry,703
263,FLR Heavy Industry,3347
2349,FLR Heavy Industry,41009
2161,FLR Heavy Industry,725
454,FLR Heavy Industry,11964.5
2136,FLR Heavy Industry,7635.5
4030,FLR Heavy Industry,7139
4016,FLR Heavy Industry,274906.5
513,FLR Heavy Industry,953
2447,FLR Heavy Industry,4175
2856,FLR Heavy Industry,238800.5
1615,FLR Heavy Industry,7271
388,FLR Heavy Industry,31747
327,FLR Heavy Industry,9465
793,FLR Heavy Industry,6306
1055,FLR Heavy Industry,621
2175,FLR Heavy Industry,55100
801,FLR Heavy Industry,2106
1026,FLR Heavy Industry,661
267,FLR Heavy Industry,74125
2020,FLR Heavy Industry,95452
2241,FLR Heavy Industry,63546.5
3119,FLR Heavy Industry,9430
321,FLR Heavy Industry,702
3143,FLR Heavy Industry,725
297,FLR Heavy Industry,5075
2587,FLR Heavy Industry,3812
468,FLR Heavy Industry,1322
974,FLR Heavy Industry,4883.5
699,FLR Heavy Industry,1198
2264,FLR Heavy Industry,44950
186,FLR Heavy Industry,351
538,FLR Heavy Industry,105935
2422,FLR Heavy Industry,1450
747,FLR Heavy Industry,1053
1136,FLR Heavy Industry,703
3037,FLR Heavy Industry,53878
623,FLR Heavy Industry,13338
441,FLR Heavy Industry,2106
3019,FLR Heavy Industry,953
2799,FLR Heavy Industry,6525
386,FLR Heavy Industry,54579
2817,FLR Heavy Industry,5800
44,FLR Heavy Industry,1332
1639,FLR Heavy Industry,107643.5
311,FLR Heavy Industry,12633
2205,FLR Heavy Industry,12187
3082,FLR Heavy Industry,7189.5
2308,FLR Heavy Industry,49528
783,FLR Heavy Industry,4203
516,FLR Heavy Industry,32061
2236,FLR Heavy Industry,29025
906,FLR Heavy Industry,47736
4137,FLR Heavy Industry,6492
844,FLR Heavy Industry,6652
1116,FLR Heavy Industry,27986
2952,FLR Heavy Industry,277388.5
2120,FLR Heavy Industry,953
1077,FLR Heavy Industry,2071
1058,FLR Heavy Industry,8448
2736,FLR Heavy Industry,9570.5
626,FLR Heavy Industry,14391
705,FLR Heavy Industry,1450
1624,FLR Heavy Industry,1755
285,FLR Heavy Industry,11605
634,FLR Heavy Industry,702
3024,FLR Heavy Industry,5075
402,FLR Heavy Industry,13050
1312,FLR Heavy Industry,1590
353,FLR Heavy Industry,3347
2118,FLR Heavy Industry,953
3070,FLR Heavy Industry,2457
675,FLR Heavy Industry,12643
1022,FLR Heavy Industry,47033.5
29,FLR Heavy Industry,75270
1362,FLR Heavy Industry,8073
2387,FLR Heavy Industry,4120
3068,FLR Heavy Industry,2175
2821,FLR Heavy Industry,953
1063,FLR Heavy Industry,2031.5
1607,FLR Heavy Industry,6632
478,FLR Heavy Industry,725
2790,FLR Heavy Industry,143746
322,FLR Heavy Industry,690
2215,FLR Heavy Industry,19868.5
632,FLR Heavy Industry,63858
2489,FLR Heavy Industry,203361
4049,FLR Heavy Industry,3816.5
2620,FLR Heavy Industry,3647
3144,FLR Heavy Industry,20880
2526,FLR Heavy Industry,1450
1557,FLR Heavy Industry,240894
2740,FLR Heavy Industry,32128
2217,FLR Heavy Industry,1450
4032,FLR Heavy Industry,121054
4141,FLR Heavy Industry,52953
800,FLR Heavy Industry,35694
548,FLR Heavy Industry,55554
232,FLR Heavy Industry,64424
550,FLR Heavy Industry,5179.5
791,FLR Heavy Industry,702
223,FLR Heavy Industry,564801
1438,FLR Heavy Industry,1404
1344,FLR Heavy Industry,1041
2467,FLR Heavy Industry,59490
3026,FLR Heavy Industry,953
3027,FLR Heavy Industry,42178.5
969,FLR Heavy Industry,14420
4096,FLR Heavy Industry,351
2877,FLR Heavy Industry,9425
392,FLR Heavy Industry,2900
1354,FLR Heavy Industry,661
1003,FLR Heavy Industry,6932
2342,FLR Heavy Industry,953
676,FLR Heavy Industry,7722
2661,FLR Heavy Industry,127175.5
2866,FLR Heavy Industry,253042
797,FLR Heavy Industry,702
2702,FLR Heavy Industry,2175
504,FLR Heavy Industry,870.5
2423,FLR Heavy Industry,137102.5
1816,FLR Heavy Industry,2356.5
2441,FLR Heavy Industry,3305
55,FLR Heavy Industry,12294
2582,FLR Heavy Industry,725
1215,FLR Heavy Industry,1595.5
1100,FLR Heavy Industry,482.5
2708,FLR Heavy Industry,2403
1019,FLR Heavy Industry,4140
126,FLR Heavy Industry,824
602,FLR Heavy Industry,661
2240,FLR Heavy Industry,2457
2096,FLR Heavy Industry,6902.5
1230,FLR Heavy Industry,5116.5
1388,FLR Heavy Industry,2808
4031,FLR Heavy Industry,482.5
2313,FLR Heavy Industry,1450
2051,FLR Heavy Industry,131140
585,FLR Heavy Industry,1741
2823,FLR Heavy Industry,10528.5
2694,FLR Heavy Industry,4309
389,FLR Heavy Industry,94945.5
479,FLR Heavy Industry,3159
2464,FLR Heavy Industry,7371
347,FLR Heavy Industry,83947
1389,FLR Heavy Industry,702
2453,FLR Heavy Industry,65770.5
1197,FLR Heavy Industry,1595.5
2797,FLR Heavy Industry,218517
2103,FLR Heavy Industry,25533
178,FLR Heavy Industry,2106
2144,FLR Heavy Industry,2109
1591,FLR Heavy Industry,21320
899,FLR Heavy Industry,27888
2860,FLR Heavy Industry,2175
209,FLR Heavy Industry,36620
2981,FLR Heavy Industry,6338.5
830,FLR Heavy Industry,10748.5
243,FLR Heavy Industry,703
2785,FLR Heavy Industry,6671
451,FLR Heavy Industry,702
4029,FLR Heavy Industry,22113
2551,FLR Heavy Industry,22633
2354,FLR Heavy Industry,4352.5
4021,FLR Heavy Industry,463774.5
1404,FLR Heavy Industry,351
2618,FLR Heavy Industry,1967
2179,FLR Heavy Industry,3045.5
562,FLR Heavy Industry,351
88,FLR Heavy Industry,17847
1324,FLR Heavy Industry,40238
345,FLR Heavy Industry,1053
894,FLR Heavy Industry,7428.5
515,FLR Heavy Industry,2025
2876,FLR Heavy Industry,725
2789,FLR Heavy Industry,28275
735,FLR Heavy Industry,725
1082,FLR Heavy Industry,1346
2685,FLR Heavy Industry,10966
73,FLR Heavy Industry,1242
253,FLR Heavy Industry,2808
456,FLR Heavy Industry,8593
1125,FLR Heavy Industry,2733.5
4058,FLR Heavy Industry,8746
3051,FLR Heavy Industry,1450
221,FLR Heavy Industry,1450
3021,FLR Heavy Industry,8928
3165,FLR Heavy Industry,2403
1504,FLR Heavy Industry,1755
2518,FLR Heavy Industry,66097.5
558,FLR Heavy Industry,351
957,FLR Heavy Industry,703
1095,FLR Heavy Industry,1692.5
872,FLR Heavy Industry,1053
2209,FLR Heavy Industry,52620
2007,FLR Heavy Industry,6525
2066,FLR Heavy Industry,1364
1558,FLR Heavy Industry,776875.5
4002,FLR Heavy Industry,7413.5
3033,FLR Heavy Industry,5664.5
1734,FLR Heavy Industry,23504
2987,FLR Heavy Industry,5790
2273,FLR Heavy Industry,26100
4065,FLR Heavy Industry,156395
424,FLR Heavy Industry,23856
2323,FLR Heavy Industry,42108
902,FLR Heavy Industry,23146
2338,FLR Heavy Industry,3853
473,FLR Heavy Industry,703
2197,FLR Heavy Industry,725
271,FLR Heavy Industry,3045.5
2870,FLR Heavy Industry,50231.5
3047,FLR Heavy Industry,703
249,FLR Heavy Industry,32557
2048,FLR Heavy Industry,98324
1149,FLR Heavy Industry,7472
3077,FLR Heavy Industry,1450
2228,FLR Heavy Industry,6898.5
1573,FLR Heavy Industry,7034
2344,FLR Heavy Industry,230098
4095,FLR Heavy Industry,13028.5
2999,FLR Heavy Industry,30391.5
742,FLR Heavy Industry,1053
819,FLR Heavy Industry,3966
2333,FLR Heavy Industry,20157
81,FLR Heavy Industry,661
3168,FLR Heavy Industry,205990.5
903,FLR Heavy Industry,27101
270,FLR Heavy Industry,104093.5
663,FLR Heavy Industry,22474
822,FLR Heavy Industry,1983
115,FLR Heavy Industry,9476
3079,FLR Heavy Industry,191579.5
4042,FLR Heavy Industry,46424.5
2039,FLR Heavy Industry,953
2770,FLR Heavy Industry,3708
1644,FLR Heavy Industry,661
182,FLR Heavy Industry,351
2882,FLR Heavy Industry,47592
690,FLR Heavy Industry,1450
2974,FLR Heavy Industry,613703.5
373,FLR Heavy Industry,5991
2317,FLR Heavy Industry,725
1401,FLR Heavy Industry,6981
500,FLR Heavy Industry,11624.5
778,FLR Heavy Industry,1755
2961,FLR Heavy Industry,42654.5
257,FLR Heavy Industry,14003
2271,FLR Heavy Industry,37700
1546,FLR Heavy Industry,24641
401,FLR Heavy Industry,725
3178,FLR Heavy Industry,1450
915,FLR Heavy Industry,19915
4015,FLR Heavy Industry,103357.5
429,FLR Heavy Industry,17228
1428,FLR Heavy Industry,74977
965,FLR Heavy Industry,82546
316,FLR Heavy Industry,6789
1539,FLR Heavy Industry,1741
183,FLR Heavy Industry,351
107,FLR Heavy Industry,2472
2871,FLR Heavy Industry,1053
1360,FLR Heavy Industry,2884
1173,FLR Heavy Industry,725
1101,FLR Heavy Industry,5626
1066,FLR Heavy Industry,30985
2937,FLR Heavy Industry,351
2106,FLR Heavy Industry,9571
756,FLR Heavy Industry,703
2291,FLR Heavy Industry,8700
1240,FLR Heavy Industry,7333
1647,FLR Heavy Industry,194641.5
375,FLR Heavy Industry,4350
222,FLR Heavy Industry,725
806,FLR Heavy Industry,351
370,FLR Heavy Industry,82548
1008,FLR Hospital,3250
1191,FLR Hospital,1150
1236,FLR Hospital,230
4059,FLR Hospital,13900
2607,FLR Hospital,119540
1073,FLR Hospital,3500
1,FLR Hospital,248
1146,FLR Hospital,278
4061,FLR Hospital,344720
1112,FLR Hospital,230
1151,FLR Hospital,690
1103,FLR Hospital,690
1041,FLR Hospital,1250
4002,FLR Hospital,10842
1158,FLR Hospital,2000
1116,FLR Hospital,690
4140,FLR Hospital,39754
2811,FLR Hospital,278
1214,FLR Hospital,230
1020,FLR Hospital,500
1011,FLR Hospital,920
4081,FLR Hospital,3336
4085,FLR Hospital,46148
4021,FLR Hospital,556000
1188,FLR Hospital,690
1009,FLR Hospital,250
4049,FLR Hospital,15568
1007,FLR Hospital,1000
1209,FLR Hospital,1150
4065,FLR Hospital,34472
4086,FLR Hospital,69222
1099,FLR Hospital,2224
1034,FLR Hospital,690
4069,FLR Hospital,98968
1144,FLR Hospital,1610
4078,FLR Hospital,670814
1182,FLR Hospital,1150
4023,FLR Hospital,9174
12,FLR Hospital,220720
981,FLR Hospital,5838
2129,FLR Hospital,278
1643,FLR Hospital,184016
1244,FLR Hospital,3680
2682,FLR Hospital,1390
1033,FLR Hospital,460
509,FLR Hospital,186538
980,FLR Hospital,11656
1213,FLR Hospital,230
1045,FLR Hospital,4170
3138,FLR Hospital,63662
4028,FLR Hospital,17792
1016,FLR Hospital,3750
4025,FLR Hospital,51708
1208,FLR Hospital,1840
1123,FLR Hospital,690
684,FLR Hospital,111200
994,FLR Hospital,460
997,FLR Hospital,690
1036,FLR Hospital,1380
4082,FLR Hospital,3058
1239,FLR Hospital,230
1159,FLR Hospital,6670
1107,FLR Hospital,3500
2248,FLR Hospital,230
1070,FLR Hospital,2502
1066,FLR Hospital,5750
1042,FLR Hospital,2250
4034,FLR Hospital,20294
1118,FLR Hospital,690
2345,FLR Hospital,39100
1132,FLR Hospital,4250
1210,FLR Hospital,230
1032,FLR Hospital,690
2322,FLR Hospital,106250
971,FLR Hospital,4448
1075,FLR Hospital,3892
1013,FLR Hospital,1750
1234,FLR Hospital,230
1177,FLR Hospital,1610
4141,FLR Hospital,111478
1199,FLR Hospital,26410
4067,FLR Hospital,22796
987,FLR Hospital,2000
970,FLR Hospital,1250
4088,FLR Hospital,96466
1176,FLR Hospital,690
1200,FLR Hospital,1150
899,FLR Hospital,250
1006,FLR Hospital,6696
1514,FLR Hospital,1249672
2791,FLR Hospital,110400
4010,FLR Hospital,1538730
4055,FLR Hospital,3892
2107,FLR Hospital,250
2240,FLR Hospital,147062
978,FLR Hospital,1250
2437,FLR Hospital,196824
995,FLR Hospital,460
1226,FLR Hospital,2750
4071,FLR Hospital,64496
4043,FLR Hospital,151510
1798,FLR Hospital,278
4048,FLR Hospital,8062
1003,FLR Hospital,1946
1025,FLR Hospital,44480
1125,FLR Hospital,15012
1224,FLR Hospital,1610
43,FLR Hospital,548576
464,FLR Hospital,552792
1184,FLR Hospital,2070
1237,FLR Hospital,920
2706,FLR Hospital,247698
1140,FLR Hospital,1112
1050,FLR Hospital,230
1056,FLR Hospital,230
15,FLR Hospital,390600
1085,FLR Hospital,460
1590,FLR Hospital,248
2835,FLR Hospital,230
2690,FLR Hospital,278
1164,FLR Hospital,1150
80,FLR Hospital,860560
1211,FLR Hospital,690
4105,FLR Hospital,60604
4016,FLR Hospital,351948
1165,FLR Hospital,690
29,FLR Hospital,297352
1082,FLR Hospital,920
1205,FLR Hospital,230
4042,FLR Hospital,243528
1122,FLR Hospital,1610
1152,FLR Hospital,1380
4068,FLR Hospital,288564
3095,FLR Hospital,118150
4095,FLR Hospital,97300
1522,FLR Hospital,1488
1197,FLR Hospital,230
2013,FLR Hospital,278
252,FLR Hospital,252216
1147,FLR Hospital,1000
1004,FLR Hospital,500
4029,FLR Hospital,834
1090,FLR Hospital,460
1100,FLR Hospital,5004
2234,FLR Hospital,25020
992,FLR Hospital,460
2056,FLR Hospital,74290
1170,FLR Hospital,460
2105,FLR Hospital,134830
1142,FLR Hospital,460
4038,FLR Hospital,8896
1114,FLR Hospital,460
1148,FLR Hospital,2300
1558,FLR Hospital,250
1048,FLR Hospital,19840
1154,FLR Hospital,6116
973,FLR Hospital,1946
1031,FLR Hospital,3892
1019,FLR Hospital,1390
2805,FLR Hospital,278
1060,FLR Hospital,2500
1077,FLR Hospital,1150
4072,FLR Hospital,18904
4022,FLR Hospital,90350
1108,FLR Hospital,230
1074,FLR Hospital,2750
1135,FLR Hospital,4750
1204,FLR Hospital,460
1000,FLR Hospital,4726
1190,FLR Hospital,690
1062,FLR Hospital,4750
4054,FLR Hospital,12232
4032,FLR Hospital,18626
1111,FLR Hospital,460
1192,FLR Hospital,1380
1015,FLR Hospital,6500
718,FLR Hospital,555272
1157,FLR Hospital,1150
2772,FLR Hospital,90160
1220,FLR Hospital,230
2675,FLR Hospital,230
406,FLR Hospital,142058
1217,FLR Hospital,920
4018,FLR Hospital,2780
1228,FLR Hospital,230
4062,FLR Hospital,56990
2995,FLR Hospital,647740
1133,FLR Hospital,5250
2145,FLR Hospital,556
1136,FLR Hospital,1750
1072,FLR Hospital,3500
1129,FLR Hospital,16402
2838,FLR Hospital,230
1207,FLR Hospital,2300
1137,FLR Hospital,920
2064,FLR Hospital,89500
1121,FLR Hospital,2990
1183,FLR Hospital,1380
1021,FLR Hospital,1112
1037,FLR Hospital,1150
2083,FLR Hospital,132050
1005,FLR Hospital,7506
986,FLR Hospital,2780
4083,FLR Hospital,14178
1088,FLR Hospital,2780
1076,FLR Hospital,3500
988,FLR Hospital,690
4094,FLR Hospital,102582
2039,FLR Hospital,85790
1029,FLR Hospital,3336
1206,FLR Hospital,3614
1010,FLR Hospital,460
3160,FLR Hospital,97578
2249,FLR Hospital,750
1054,FLR Hospital,920
1175,FLR Hospital,690
977,FLR Hospital,750
847,FLR Hospital,36704
4013,FLR Hospital,1112
2685,FLR Hospital,2224
1047,FLR Hospital,5208
1178,FLR Hospital,1840
361,FLR Hospital,202250
1027,FLR Hospital,1000
1202,FLR Hospital,1380
1185,FLR Hospital,1150
172,FLR Hospital,97216
1058,FLR Hospital,4250
4040,FLR Hospital,13900
976,FLR Hospital,19592
1124,FLR Hospital,3250
1149,FLR Hospital,3336
2372,FLR Hospital,422840
4012,FLR Hospital,23074
1219,FLR Hospital,230
1216,FLR Hospital,460
1096,FLR Hospital,1150
1155,FLR Hospital,3058
983,FLR Hospital,230
4096,FLR Hospital,278
991,FLR Hospital,230
2953,FLR Hospital,240000
1173,FLR Hospital,690
1086,FLR Hospital,230
1030,FLR Hospital,1250
1083,FLR Hospital,460
1105,FLR Hospital,2070
1023,FLR Hospital,1500
4070,FLR Hospital,126212
2461,FLR Hospital,102810
4079,FLR Hospital,28912
1195,FLR Hospital,690
1130,FLR Hospital,8340
1141,FLR Hospital,460
2017,FLR Hospital,95680
1168,FLR Hospital,920
1221,FLR Hospital,2530
4089,FLR Hospital,1748342
1203,FLR Hospital,230
2801,FLR Hospital,167500
1179,FLR Hospital,1150
1035,FLR Hospital,5004
1230,FLR Hospital,2070
1240,FLR Hospital,460
1180,FLR Hospital,920
1039,FLR Hospital,1250
4093,FLR Hospital,129548
4056,FLR Hospital,278
4063,FLR Hospital,604928
1068,FLR Hospital,920
1101,FLR Hospital,750
1002,FLR Hospital,690
4033,FLR Hospital,9452
2307,FLR Hospital,43368
1241,FLR Hospital,1610
4050,FLR Hospital,7228
1127,FLR Hospital,8896
4087,FLR Hospital,155680
1026,FLR Hospital,2250
2136,FLR Hospital,278
1067,FLR Hospital,460
1069,FLR Hospital,1668
1143,FLR Hospital,1112
1028,FLR Hospital,2500
2701,FLR Hospital,230
1227,FLR Hospital,460
4039,FLR Hospital,78674
1115,FLR Hospital,920
1098,FLR Hospital,460
1162,FLR Hospital,6210
1138,FLR Hospital,3892
2629,FLR Hospital,127224
1119,FLR Hospital,460
990,FLR Hospital,5282
974,FLR Hospital,1946
1104,FLR Hospital,690
2250,FLR Hospital,127880
1212,FLR Hospital,28912
1014,FLR Hospital,1150
1160,FLR Hospital,9174
1120,FLR Hospital,920
4017,FLR Hospital,95632
1106,FLR Hospital,1840
1080,FLR Hospital,500
1193,FLR Hospital,920
946,FLR Hospital,248
1044,FLR Hospital,6116
1094,FLR Hospital,500
1012,FLR Hospital,2750
1169,FLR Hospital,690
929,FLR Hospital,556760
1413,FLR Hospital,247504
1196,FLR Hospital,920
1232,FLR Hospital,5500
1091,FLR Hospital,1390
4015,FLR Hospital,63384
4005,FLR Hospital,8618
1189,FLR Hospital,460
1134,FLR Hospital,3892
1063,FLR Hospital,9730
1131,FLR Hospital,2500
1229,FLR Hospital,230
1181,FLR Hospital,460
985,FLR Hospital,1000
1150,FLR Hospital,1390
4064,FLR Hospital,71168
1233,FLR Hospital,2760
979,FLR Hospital,12152
34,FLR Hospital,278
1093,FLR Hospital,2250
972,FLR Hospital,15376
4077,FLR Hospital,14456
1043,FLR Hospital,3336
1113,FLR Hospital,230
1071,FLR Hospital,2750
1399,FLR Hospital,248
1238,FLR Hospital,460
2228,FLR Hospital,460
1046,FLR Hospital,15128
1243,FLR Hospital,1610
1187,FLR Hospital,5750
1089,FLR Hospital,1840
1052,FLR Hospital,1000
1038,FLR Hospital,690
535,FLR Hospital,230
2644,FLR Hospital,230
1312,FLR Hospital,601896
107,FLR Hospital,11904
999,FLR Hospital,4140
769,FLR Hospital,588752
998,FLR Hospital,690
4006,FLR Hospital,20294
1161,FLR Hospital,2070
1018,FLR Hospital,1750
1110,FLR Hospital,690
1171,FLR Hospital,690
2847,FLR Hospital,41860
1793,FLR Hospital,592418
1198,FLR Hospital,34472
1225,FLR Hospital,1840
4036,FLR Hospital,19460
4041,FLR Hospital,834
725,FLR Hospital,27522
4035,FLR Hospital,11954
4014,FLR Hospital,35584
1055,FLR Hospital,230
1145,FLR Hospital,1840
1040,FLR Hospital,3892
1081,FLR Hospital,750
1059,FLR Hospital,3750
1109,FLR Hospital,3000
1102,FLR Hospital,460
2117,FLR Hospital,20930
4037,FLR Hospital,12510
1231,FLR Hospital,2760
1097,FLR Hospital,690
2793,FLR Hospital,920
4051,FLR Hospital,162352
2852,FLR Hospital,250
1064,FLR Hospital,2000
