taz,commodity,quantity
28,FLR Logging,1000.0
29,FLR MH,1304.5967607527361
29,FLR MF,5481722.393362781
29,FLR AT,1606675.3539023947
29,FLR SFD,690883.4944163566
29,FLR RRMH,1000.0
29,FLR RRSFD,1000.0
29,FLR Accommodation,242162.6835403962
29,FLR Government Support,1000.0
29,FLR K12,33619.68113586905
29,FLR Heavy Industry,1000.0
29,FLR Hospital,374609.4658583277
29,FLR Institutional,60820.78631991082
29,FLR Light Industry,1045.2902361926092
29,FLR Office,1107140.5155904577
29,FLR Retail,1069914.5745937822
29,FLR Warehouse,1036.2029316979772
29,FLR Agriculture,1000.0
29,FLR Logging,1000.0
30,FLR MH,1304.5967607527361
30,FLR MF,104616.15910034567
30,FLR AT,82039.58772549566
30,FLR SFD,633724.8218828964
30,FLR RRMH,1000.0
30,FLR RRSFD,1000.0
30,FLR Accommodation,5186.891234059247
30,FLR Government Support,1000.0
30,FLR K12,1000.0
30,FLR Heavy Industry,1000.0
30,FLR Hospital,1057.7205927542625
30,FLR Institutional,2794.026970656862
30,FLR Light Industry,5278.9656840800135
30,FLR Office,24156.976344457235
30,FLR Retail,66865.32490221832
30,FLR Warehouse,1036.2029316979772
30,FLR Agriculture,1000.0
30,FLR Logging,1000.0
31,FLR MH,1000.0
31,FLR MF,1000.0
31,FLR AT,2986.373085545589
31,FLR SFD,279474.4415033141
31,FLR RRMH,1000.0
31,FLR RRSFD,1000.0
31,FLR Accommodation,1000.0
31,FLR Government Support,1000.0
31,FLR K12,1000.0
31,FLR Heavy Industry,1000.0
31,FLR Hospital,1051.3006624652512
31,FLR Institutional,16214.833978583192
31,FLR Light Industry,9800.265038440888
31,FLR Office,153408.26528685063
31,FLR Retail,24494.50806403542
31,FLR Warehouse,29385.763075786108
31,FLR Agriculture,1000.0
31,FLR Logging,1000.0
32,FLR MH,1000.0
32,FLR MF,1000.0
32,FLR AT,4339.925509701295
32,FLR SFD,380532.40637626726
32,FLR RRMH,1000.0
32,FLR RRSFD,1000.0
32,FLR Accommodation,5728.559560907281
32,FLR Government Support,1000.0
32,FLR K12,1000.0
32,FLR Heavy Industry,1000.0
32,FLR Hospital,1051.3006624652512
32,FLR Institutional,132403.49680974224
32,FLR Light Industry,1514.2161533242659
32,FLR Office,83112.71862054107
32,FLR Retail,24806.446750254316
32,FLR Warehouse,1000.0
32,FLR Agriculture,1000.0
32,FLR Logging,1000.0
33,FLR MH,1304.5967607527361
33,FLR MF,1786.3090573460988
33,FLR AT,15570.626074782385
33,FLR SFD,98729.98972387626
33,FLR RRMH,1000.0
33,FLR RRSFD,1000.0
33,FLR Accommodation,1009.1465933104186
33,FLR Government Support,1000.0
33,FLR K12,3106.440035774084
33,FLR Heavy Industry,1000.0
33,FLR Hospital,1057.7205927542625
33,FLR Institutional,1000.0
33,FLR Light Industry,1045.2902361926092
33,FLR Office,1045.0581074794145
33,FLR Retail,1001.1070527297159
33,FLR Warehouse,1036.2029316979772
33,FLR Agriculture,1000.0
33,FLR Logging,1000.0
34,FLR MH,1000.0
34,FLR MF,1000.0
34,FLR AT,499118.03781860025
34,FLR SFD,3701700.775648392
34,FLR RRMH,1000.0
34,FLR RRSFD,1000.0
34,FLR Accommodation,4847.242697289284
34,FLR Government Support,1000.0
34,FLR K12,7348.650189219234
34,FLR Heavy Industry,1000.0
34,FLR Hospital,1051.3006624652512
34,FLR Institutional,71453.42803329881
34,FLR Light Industry,1013.7116265758195
34,FLR Office,330285.5901229586
34,FLR Retail,49681.397209696006
34,FLR Warehouse,1000.0
34,FLR Agriculture,1000.0
34,FLR Logging,1000.0
35,FLR MH,1000.0
35,FLR MF,1000.0
35,FLR AT,13071.180457729883
35,FLR SFD,822005.3838703748
35,FLR RRMH,1000.0
35,FLR RRSFD,1000.0
35,FLR Accommodation,1000.0
35,FLR Government Support,1000.0
35,FLR K12,1000.0
35,FLR Heavy Industry,1000.0
35,FLR Hospital,1051.3006624652512
35,FLR Institutional,1000.0
35,FLR Light Industry,1013.7116265758195
35,FLR Office,1044.4056680156443
35,FLR Retail,1000.0
35,FLR Warehouse,1000.0
35,FLR Agriculture,1000.0
35,FLR Logging,1000.0
36,FLR MH,1000.0
36,FLR MF,1000.0
36,FLR AT,3177.652216905713
36,FLR SFD,369786.77177833155
36,FLR RRMH,1000.0
36,FLR RRSFD,1000.0
36,FLR Accommodation,1000.0
36,FLR Government Support,1000.0
36,FLR K12,1000.0
36,FLR Heavy Industry,1000.0
36,FLR Hospital,1051.3006624652512
36,FLR Institutional,1000.0
36,FLR Light Industry,1013.7116265758195
36,FLR Office,1044.4056680156443
36,FLR Retail,1000.0
36,FLR Warehouse,1000.0
36,FLR Agriculture,1000.0
36,FLR Logging,1000.0
37,FLR MH,1000.0
37,FLR MF,1000.0
